Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,41.883846000000005,-87.646004,I-90 E,Chicago,Cook,IL,74.0,74.0,29.0,29.47,10.0,14.0,0.0
2,39.63452,-84.21264000000001, Kingsridge Dr,Dayton,Montgomery,OH,54.0,54.0,43.0,28.97,10.0,14.0,0.0
3,38.350136,-88.950638,I-57 N,Mount Vernon,Jefferson,IL,53.0,53.0,74.0,29.46,10.0,0.0,0.0
2,39.24563,-84.78236, Harrison Ave,Harrison,Hamilton,OH,82.0,82.0,52.0,29.13,9.0,3.0,0.0
3,41.567513,-83.580872,I-75 N,Perrysburg,Wood,OH,39.0,33.0,87.0,28.98,4.0,9.0,0.0
2,39.20063,-84.563141,Belmont Ave,Cincinnati,Hamilton,OH,27.0,27.0,100.0,29.58,0.0,0.0,0.0
2,40.062490000000004,-83.01952, N High St,Columbus,Franklin,OH,91.0,91.0,48.0,28.89,10.0,12.0,0.0
2,42.990829,-83.693077,Fenton Rd,Flint,Genesee,MI,21.0,21.0,68.0,29.69,10.0,3.0,0.0
3,42.25873,-87.9482,Artaius Pkwy,Libertyville,Lake,IL,44.0,40.0,76.0,29.13,8.0,8.0,0.0
2,39.05901,-84.26564, Ohio Pike,Cincinnati,Clermont,OH,65.0,65.0,28.0,29.21,10.0,16.0,0.0
3,39.146084,-84.53775,I-75 N,Cincinnati,Hamilton,OH,89.0,89.0,45.0,29.48,10.0,6.0,0.0
3,41.57954,-87.61209000000001,I-80 W,South Holland,Cook,IL,89.0,89.0,36.0,29.31,10.0,3.0,0.0
3,43.015984,-88.036606,I-41 S,Milwaukee,Milwaukee,WI,73.0,73.0,53.0,29.28,10.0,8.0,0.0
3,41.74344,-87.98804, Plainfield Rd,Darien,DuPage,IL,39.0,30.0,84.0,29.29,10.0,15.0,0.0
2,42.772382,-83.750098,US-23 S,Fenton,Livingston,MI,24.0,8.0,71.0,28.9,4.0,24.0,0.0
3,39.864940000000004,-83.99987,I-70 W,Medway,Clark,OH,66.0,66.0,100.0,28.9,10.0,7.0,0.0
3,39.945358,-82.480621,I-70 W,Hebron,Licking,OH,68.0,68.0,84.0,28.99,10.0,3.0,0.0
2,43.118111,-83.813713,N Elms Rd,Flushing,Genesee,MI,9.0,1.0,80.0,29.65,10.0,5.0,0.0
2,40.57114,-89.649384,N 3rd St,Pekin,Tazewell,IL,43.0,40.0,43.0,29.83,10.0,5.0,0.0
2,42.977112,-85.689247,Stocking Ave NW,Grand Rapids,Kent,MI,35.0,27.0,78.0,28.77,10.0,12.0,0.0
3,41.89459,-88.08224,1N296 Bloomingdale Rd,Carol Stream,DuPage,IL,59.0,59.0,31.0,29.37,10.0,6.0,0.0
3,39.268406,-84.441071,I-75 S,Cincinnati,Hamilton,OH,73.0,73.0,96.0,29.18,10.0,5.0,0.0
2,42.269039,-88.980049,S Perryville Rd,Rockford,Winnebago,IL,23.0,12.0,58.0,29.39,10.0,10.0,0.0
2,39.195721,-84.482422,W Seymour Ave,Cincinnati,Hamilton,OH,30.0,30.0,92.0,29.65,5.0,0.0,0.0
4,41.60403,-83.25567, W State Route 2,Graytown,Ottawa,OH,60.0,60.0,26.0,29.49,10.0,21.0,0.0
3,42.492214000000004,-83.00638599999999,I-696 W,Warren,Macomb,MI,35.0,35.0,52.0,29.43,10.0,3.0,0.0
2,42.512524,-83.114985,Chrysler Expy N,Madison Heights,Oakland,MI,31.0,24.0,78.0,29.51,10.0,7.0,0.0
3,41.324715000000005,-87.819611,I-57 N,Peotone,Will,IL,45.0,36.0,57.0,29.07,10.0,23.0,0.0
2,42.91336,-85.68564, 28th St SW,Wyoming,Kent,MI,74.0,74.0,52.0,29.11,10.0,14.0,0.0
3,41.87063,-87.87628000000001,Chicago-Kansas City Expressway W,Westchester,Cook,IL,46.0,41.0,30.0,29.57,10.0,10.0,0.0
2,41.805012,-87.87191,W 47th St,La Grange,Cook,IL,70.0,70.0,87.0,29.31,10.0,9.0,0.0
2,41.831699,-88.201103,Batavia Rd,Warrenville,DuPage,IL,67.0,67.0,70.0,29.26,10.0,0.0,0.0
2,42.556940000000004,-83.28554, Telegraph Rd,Bloomfield Hills,Oakland,MI,54.0,54.0,65.0,29.62,10.0,6.0,0.0
2,42.990987,-83.74077700000001,I-75 S,Flint,Genesee,MI,44.0,37.0,71.0,29.2,10.0,14.0,0.0
2,42.912696000000004,-85.63438199999999, 28th St SE,Grand Rapids,Kent,MI,74.0,74.0,55.0,29.0,10.0,9.0,0.0
2,39.774952,-86.270052,I-465 N,Indianapolis,Marion,IN,55.0,55.0,89.0,28.86,10.0,6.0,0.0
2,42.382309,-83.180672,Edward J Jeffries Fwy,Detroit,Wayne,MI,77.0,77.0,74.0,29.34,10.0,7.0,0.0
3,41.238403000000005,-81.798325,Center Rd,Brunswick,Medina,OH,38.0,28.0,83.0,28.83,8.0,20.0,0.0
3,41.873402,-87.73320799999999,W Harrison St,Chicago,Cook,IL,44.0,38.0,82.0,29.48,10.0,13.0,0.07
3,42.00367,-83.315872,Detroit Toledo Expy N,Newport,Monroe,MI,34.0,29.0,75.0,29.36,10.0,6.0,0.0
2,42.054508,-87.842781,Greenwood Dr,Niles,Cook,IL,20.0,8.0,60.0,29.67,10.0,12.0,0.0
3,39.72244,-86.15876999999999, E Troy Ave,Indianapolis,Marion,IN,50.0,50.0,52.0,29.01,10.0,6.0,0.0
2,40.079159999999995,-83.13641,Outerbelt N,Dublin,Franklin,OH,54.0,54.0,90.0,28.99,1.0,6.0,0.48
2,42.163371999999995,-87.874329,I-94 E,Deerfield,Lake,IL,36.0,36.0,73.0,29.07,10.0,3.0,0.0
3,42.913761,-85.677757,US-131 N,Grand Rapids,Kent,MI,84.0,84.0,46.0,28.93,10.0,13.0,0.0
4,42.29193,-84.25556999999999,I-94 W,Grass Lake,Jackson,MI,54.0,54.0,72.0,28.75,10.0,9.0,0.0
2,41.875645,-87.627617,S State St,Chicago,Cook,IL,37.0,30.0,96.0,29.44,5.0,10.0,0.0
2,39.13805,-84.455139,Observatory Ave,Cincinnati,Hamilton,OH,27.0,22.0,66.0,29.51,10.0,5.0,0.0
2,39.942081,-82.82988,E Livingston Ave,Reynoldsburg,Franklin,OH,43.0,35.0,49.0,29.1,10.0,18.0,0.0
3,42.19403,-88.18646, W IL Route 22,Barrington,Lake,IL,61.0,61.0,67.0,29.47,10.0,14.0,0.0
2,39.7487,-84.22708,US-35 E,Dayton,Montgomery,OH,64.0,64.0,32.0,29.05,10.0,13.0,0.0
2,41.786518,-88.074226,Maple Ave,Lisle,DuPage,IL,26.0,18.0,78.0,29.3,10.0,8.0,0.0
1,42.17566,-88.07435, W Cuba Rd,Lake Zurich,Lake,IL,54.0,54.0,37.0,29.26,10.0,12.0,0.0
3,41.716865999999996,-88.007217,Lemont Rd,Woodridge,DuPage,IL,72.0,72.0,76.0,29.31,10.0,0.0,0.0
3,41.570004,-87.43186999999999,I-80 E,Gary,Lake,IN,72.0,72.0,100.0,29.35,10.0,0.0,0.0
2,41.95459,-88.051079,Lake St,Addison,DuPage,IL,62.0,62.0,75.0,29.26,10.0,5.0,0.0
3,41.57763,-87.58159,Bishop Ford Fwy N,Lansing,Cook,IL,54.0,54.0,100.0,29.2,10.0,17.0,0.04
3,43.045722999999995,-88.03654499999999,I-41 S,Milwaukee,Milwaukee,WI,48.0,45.0,87.0,29.09,5.0,7.0,0.0
1,41.49957,-81.60322, Cedar Rd,Cleveland,Cuyahoga,OH,69.0,69.0,70.0,29.43,9.0,12.0,0.0
2,42.253986,-83.300873,Ecorse Rd,Taylor,Wayne,MI,35.0,28.0,82.0,29.37,4.0,9.0,0.0
2,40.149921,-82.85681899999999,Red Bank Rd,Galena,Delaware,OH,54.0,54.0,100.0,29.11,10.0,0.0,0.0
2,42.961273,-85.67684200000001,US-131 S,Grand Rapids,Kent,MI,47.0,43.0,90.0,29.0,5.0,8.0,0.02
2,42.292198,-83.12838,Fisher Fwy N,Detroit,Wayne,MI,43.0,43.0,76.0,29.15,10.0,0.0,0.0
2,41.974659,-88.200409,W Stearns Rd,Bartlett,DuPage,IL,74.0,74.0,93.0,29.13,6.0,10.0,0.0
2,41.534929999999996,-81.4483,I-271 N,Cleveland,Cuyahoga,OH,63.0,63.0,88.0,28.82,10.0,15.0,0.0
2,42.882889,-83.478101, S State Rd,Ortonville,Genesee,MI,50.0,50.0,63.0,28.98,10.0,12.0,0.0
2,41.945468,-87.885374,I-294 S,Franklin Park,Cook,IL,56.0,56.0,67.0,29.04,10.0,8.0,0.0
3,41.771840000000005,-87.90709,Tri State Tollway S,Willowbrook,Cook,IL,55.0,55.0,96.0,29.22,4.0,15.0,0.13
2,39.10054,-84.50428000000001,I-71 S,Cincinnati,Hamilton,OH,64.0,64.0,78.0,29.32,10.0,10.0,0.0
3,42.958709999999996,-88.07238000000001,I-43 S,New Berlin,Waukesha,WI,41.0,32.0,45.0,28.74,10.0,20.0,0.0
3,42.3794,-83.19813,Edward J Jeffries Fwy,Detroit,Wayne,MI,74.0,74.0,64.0,29.24,10.0,6.0,0.0
2,43.042522,-83.732549, Clio Rd,Flint,Genesee,MI,44.0,39.0,68.0,29.03,10.0,10.0,0.0
2,42.23724,-88.112717,N Rand Rd,Barrington,Lake,IL,74.0,74.0,55.0,29.55,10.0,10.0,0.0
3,39.931267,-82.915291,East Fwy E,Columbus,Franklin,OH,47.0,41.0,25.0,29.4,10.0,13.0,0.0
2,43.204896000000005,-83.912974, Lake Rd,Montrose,Genesee,MI,38.0,34.0,83.0,29.08,6.0,5.0,0.0
2,39.76997,-84.19475, E Grand Ave,Dayton,Montgomery,OH,66.0,66.0,40.0,29.24,10.0,5.0,0.0
3,41.570004,-87.43186999999999,I-80 E,Gary,Lake,IN,36.0,31.0,81.0,29.37,10.0,6.0,0.0
3,41.86059,-87.9927, Westmore Meyers Rd,Lombard,Dupage,IL,84.0,84.0,46.0,29.25,10.0,9.0,0.0
3,42.476357,-83.11144300000001,Chrysler Expy N,Hazel Park,Oakland,MI,31.0,31.0,92.0,28.92,9.0,0.0,0.0
2,41.887699,-88.132797,25W799 Geneva Rd,Wheaton,DuPage,IL,16.0,7.0,74.0,29.55,10.0,6.0,0.0
2,42.56263,-83.157433,W Big Beaver Rd,Troy,Oakland,MI,65.0,65.0,55.0,29.34,10.0,0.0,0.0
3,41.76093,-87.87301,Adlai E Stevenson Expy N,La Grange,Cook,IL,31.0,19.0,79.0,29.64,10.0,18.0,0.0
2,39.7337,-86.22525,S Holt Rd,Indianapolis,Marion,IN,68.0,68.0,81.0,28.9,9.0,8.0,0.04
2,39.778414,-86.141277,I-70 W,Indianapolis,Marion,IN,27.0,27.0,75.0,29.43,10.0,0.0,0.0
2,41.78992,-87.8243,Adlai E Stevenson Expy N,La Grange,Cook,IL,76.0,76.0,50.0,29.16,10.0,5.0,0.0
4,41.80914,-87.63083, S Wentworth Ave,Chicago,Cook,IL,67.0,67.0,59.0,29.31,10.0,8.0,0.0
2,39.766861,-84.17718599999999,N Keowee St,Dayton,Montgomery,OH,68.0,68.0,76.0,29.2,10.0,6.0,0.0
3,41.876186,-87.660774,W Van Buren St,Chicago,Cook,IL,48.0,43.0,83.0,29.44,9.0,10.0,0.0
3,41.228939000000004,-81.62722,I-77 N,Richfield,Summit,OH,46.0,42.0,46.0,29.28,10.0,8.0,0.0
3,39.76063,-86.26499,I-74 W,Indianapolis,Marion,IN,77.0,77.0,46.0,29.4,10.0,14.0,0.0
2,39.11271,-84.5159, E Liberty St,Cincinnati,Hamilton,OH,71.0,71.0,66.0,29.38,10.0,3.0,0.0
2,43.044018,-89.35419499999999,W Beltline Hwy W,Madison,Dane,WI,41.0,38.0,53.0,29.03,10.0,5.0,0.0
2,41.483753,-81.58844,Van Aken Blvd,Cleveland,Cuyahoga,OH,69.0,69.0,78.0,29.4,10.0,8.0,0.0
3,42.972561,-85.691338,Gerald R Ford Fwy E,Grand Rapids,Kent,MI,35.0,27.0,96.0,28.86,10.0,10.0,0.0
3,41.873661,-87.644508,W Vernon Park Pl,Chicago,Cook,IL,52.0,52.0,66.0,29.16,10.0,15.0,0.0
2,39.63427,-84.208809,Miamisburg Centerville Rd,Dayton,Montgomery,OH,32.0,27.0,37.0,29.45,10.0,5.0,0.0
3,40.100291999999996,-84.228462,I-75 S,Troy,Miami,OH,86.0,86.0,41.0,29.0,10.0,6.0,0.0
2,39.14118,-84.59026, Harrison Ave,Cincinnati,Hamilton,OH,67.0,67.0,31.0,29.06,10.0,6.0,0.0
2,41.932018,-87.994484,N J.F. Kennedy Dr,Addison,DuPage,IL,35.0,29.0,76.0,29.02,10.0,7.0,0.0
1,41.85972,-87.97296999999999,0S539 Summit Ave,Villa Park,DuPage,IL,45.0,41.0,46.0,29.48,10.0,8.0,0.0
3,41.5186,-88.19091999999999,I-55 N,Joliet,Will,IL,65.0,65.0,74.0,29.44,10.0,7.0,0.0
2,41.857898999999996,-88.138573,W Roosevelt Rd,Wheaton,DuPage,IL,80.0,80.0,67.0,29.19,10.0,10.0,0.0
4,39.224995,-84.453407,I-75 S,Cincinnati,Hamilton,OH,27.0,19.0,75.0,29.51,10.0,8.0,0.0
2,42.961639,-88.012413,I-41 N,Milwaukee,Milwaukee,WI,36.0,29.0,82.0,29.32,8.0,9.0,0.0
2,39.596882,-84.238091,Austin Blvd,Miamisburg,Montgomery,OH,58.0,58.0,51.0,29.23,10.0,8.0,0.0
2,39.11326,-84.5024, Reading Rd,Cincinnati,Hamilton,OH,63.0,63.0,87.0,29.46,10.0,0.0,0.0
3,42.533451,-83.116188,Chrysler Expy S,Madison Heights,Oakland,MI,89.0,89.0,52.0,28.79,10.0,21.0,0.0
2,39.734028,-84.252922, Germantown Pike,Dayton,Montgomery,OH,51.0,51.0,96.0,28.9,10.0,3.0,0.0
3,41.78335,-87.63083,I-94 W,Chicago,Cook,IL,30.0,24.0,79.0,29.62,8.0,6.0,0.0
3,41.83317,-87.91864,I-294 S,Oak Brook,Cook,IL,60.0,60.0,42.0,29.37,10.0,8.0,0.0
2,41.92366,-87.96337, W Grand Ave,Elmhurst,Dupage,IL,62.0,62.0,38.0,29.25,10.0,10.0,0.0
2,40.117321000000004,-83.06723000000001,Hard Rd,Columbus,Franklin,OH,50.0,50.0,38.0,29.28,10.0,14.0,0.0
2,42.87252,-87.94426700000001,W Ryan Rd,Oak Creek,Milwaukee,WI,76.0,76.0,40.0,29.17,10.0,14.0,0.0
2,43.076747999999995,-86.216675,US-31 N,Spring Lake,Ottawa,MI,39.0,32.0,46.0,29.59,10.0,12.0,0.0
4,39.94742,-82.92496, E Livingston Ave,Columbus,Franklin,OH,37.0,37.0,82.0,29.4,10.0,0.0,0.0
3,40.439621,-89.02087399999999,Business Loop I 55,Bloomington,McLean,IL,42.0,38.0,62.0,29.14,10.0,6.0,0.0
2,39.890549,-82.96791800000001,Williams Rd,Columbus,Franklin,OH,40.0,40.0,100.0,29.46,0.5,3.0,0.0
2,42.213409999999996,-83.407226,I-275 N,Romulus,Wayne,MI,20.0,6.0,68.0,29.12,4.0,16.0,0.0
3,41.82885,-88.11632,25W2 Butterfield Rd,Wheaton,DuPage,IL,64.0,64.0,75.0,28.96,10.0,10.0,0.0
4,42.452099,-82.91909,I-94 W,Saint Clair Shores,Macomb,MI,80.0,80.0,60.0,29.44,10.0,7.0,0.0
2,41.94364,-83.40358, Stewart Rd,Monroe,Monroe,MI,49.0,46.0,34.0,29.58,10.0,8.0,0.0
1,41.4671,-81.65131, Broadway Ave,Cleveland,Cuyahoga,OH,53.0,53.0,69.0,29.36,10.0,13.0,0.0
2,44.521969,-88.04972099999999,Maryhill Dr,Green Bay,Brown,WI,29.0,24.0,89.0,29.31,1.0,5.0,0.01
2,43.010540999999996,-83.614979, Lapeer Rd,Burton,Genesee,MI,55.0,55.0,37.0,29.26,10.0,13.0,0.0
2,39.74612,-84.328644,W 3rd St,New Lebanon,Montgomery,OH,52.0,52.0,53.0,29.03,10.0,6.0,0.0
2,41.438431,-81.79055799999999,Harold Ave,Cleveland,Cuyahoga,OH,45.0,45.0,90.0,29.18,10.0,0.0,0.0
4,42.64195,-82.96623000000001, 21 Mile Rd,Macomb,Macomb,MI,38.0,38.0,100.0,29.34,7.0,0.0,0.0
2,39.775402,-84.168297,Valley St,Dayton,Montgomery,OH,55.0,55.0,46.0,29.04,10.0,15.0,0.0
2,38.623841999999996,-90.131117,I-64 W,East Saint Louis,St. Clair,IL,39.0,36.0,89.0,29.84,10.0,5.0,0.0
2,43.000738,-83.856721, Corunna Rd,Flint,Genesee,MI,59.0,59.0,51.0,29.27,10.0,9.0,0.0
2,43.034641,-89.407021,Fish Hatchery Rd,Madison,Dane,WI,68.0,68.0,68.0,28.92,10.0,5.0,0.0
3,39.91404,-83.01729,I-71 S,Columbus,Franklin,OH,82.0,82.0,54.0,28.88,10.0,8.0,0.0
3,40.873798,-88.671082,I-55 N,Pontiac,Livingston,IL,68.0,68.0,98.0,29.15,2.0,0.0,0.0
3,43.07816,-87.92055,I-43 N,Milwaukee,Milwaukee,WI,70.0,70.0,83.0,28.61,7.0,15.0,0.0
2,42.89868,-85.67025, Buchanan Ave SW,Grand Rapids,Kent,MI,47.0,41.0,44.0,29.15,10.0,13.0,0.0
3,41.819336,-88.470322,Chicago-Kansas City Expressway W,Sugar Grove,Kane,IL,67.0,67.0,90.0,29.15,10.0,5.0,0.0
3,43.030575,-87.987289,I-94 W,Milwaukee,Milwaukee,WI,77.0,77.0,36.0,29.23,10.0,7.0,0.0
3,41.902996,-87.66107199999999,I-90 E,Chicago,Cook,IL,65.0,65.0,45.0,29.7,10.0,15.0,0.0
2,42.39291,-87.92643000000001,Stearns School Rd,Gurnee,Lake,IL,47.0,42.0,41.0,29.28,10.0,10.0,0.0
2,39.759979,-84.127167,S Hayden Ave,Dayton,Montgomery,OH,43.0,43.0,88.0,29.24,10.0,0.0,0.0
3,41.71318,-87.61367,Bishop Ford Fwy S,Chicago,Cook,IL,89.0,89.0,40.0,29.18,10.0,12.0,0.0
3,42.05683,-87.84033000000001,N Greenwood Ave,Niles,Cook,IL,66.0,66.0,29.0,29.43,10.0,17.0,0.0
2,42.15295,-87.86737, Lake Cook Rd,Deerfield,Lake,IL,27.0,19.0,78.0,29.05,4.0,7.0,0.0
2,42.944695,-85.640165, Niagara Ave SE,Grand Rapids,Kent,MI,44.0,37.0,89.0,29.0,10.0,15.0,0.0
3,41.51175,-88.08139,I-80 E,Joliet,Will,IL,85.0,85.0,36.0,29.59,10.0,8.0,0.0
2,42.326077000000005,-83.634132,M-14 E,Ann Arbor,Washtenaw,MI,32.0,22.0,85.0,28.84,2.0,15.0,0.0
2,39.19773,-84.47829, Fairpark Ave,Cincinnati,Hamilton,OH,87.0,87.0,39.0,29.42,10.0,12.0,0.0
2,42.296428999999996,-83.18632,Detroit Industrial Fwy E,Dearborn,Wayne,MI,39.0,39.0,89.0,29.5,10.0,0.0,0.0
3,41.648628,-87.579491,Bishop Ford Fwy E,Chicago,Cook,IL,70.0,70.0,46.0,29.54,10.0,9.0,0.0
2,42.328957,-83.075989,15th St,Detroit,Wayne,MI,72.0,72.0,78.0,29.25,10.0,9.0,0.0
3,41.660538,-87.588875,Bishop Ford Fwy W,Chicago,Cook,IL,70.0,70.0,68.0,29.41,10.0,12.0,0.0
2,42.96154,-85.573522, Fulton St E,Grand Rapids,Kent,MI,36.0,27.0,76.0,28.92,10.0,14.0,0.0
3,41.87511,-87.66911,W Congress Pkwy,Chicago,Cook,IL,56.0,56.0,97.0,29.29,7.0,5.0,0.0
2,41.743728999999995,-87.619568,E 83rd St,Chicago,Cook,IL,38.0,34.0,79.0,29.15,10.0,5.0,0.0
3,41.79945,-87.63110999999999,I-94 W,Chicago,Cook,IL,69.0,69.0,68.0,29.19,10.0,13.0,0.07
2,39.911229999999996,-83.14386999999999, Norton Rd,Columbus,Franklin,OH,63.0,63.0,32.0,28.99,10.0,8.0,0.0
2,39.817725,-84.20768299999999, Frederick Pike,Dayton,Montgomery,OH,66.0,66.0,38.0,29.16,10.0,18.0,0.0
2,39.730068,-86.11128199999999,Churchman Ave,Indianapolis,Marion,IN,41.0,36.0,82.0,29.17,10.0,8.0,0.0
2,42.496105,-82.917289,I-94 W,Saint Clair Shores,Macomb,MI,57.0,57.0,62.0,29.51,10.0,8.0,0.0
3,43.024406,-88.10676600000001,I-94 E,Brookfield,Waukesha,WI,32.0,23.0,93.0,28.97,10.0,12.0,0.0
2,41.915942,-87.91960300000001,I-294 N,Melrose Park,Cook,IL,48.0,48.0,66.0,29.45,10.0,0.0,0.0
2,42.987966,-83.682404,Buick Fwy N,Flint,Genesee,MI,49.0,49.0,93.0,28.88,1.0,0.0,0.0
2,39.82091,-84.28555, Salem Ave,Dayton,Montgomery,OH,46.0,42.0,96.0,29.08,0.0,8.0,0.0
2,39.754822,-84.210167,Shannon St,Dayton,Montgomery,OH,64.0,64.0,68.0,29.36,10.0,0.0,0.0
2,39.224995,-84.453407,I-75 S,Cincinnati,Hamilton,OH,41.0,41.0,96.0,29.45,6.0,3.0,0.0
2,39.81589,-84.13079, Brandt Pike,Dayton,Montgomery,OH,80.0,80.0,41.0,29.34,10.0,7.0,0.0
3,39.921473999999996,-86.11245,I-465 W,Indianapolis,Marion,IN,59.0,59.0,96.0,28.81,4.0,0.0,0.13
3,42.380367,-87.94680799999999,I-94 W,Gurnee,Lake,IL,57.0,57.0,77.0,28.97,9.0,7.0,0.0
4,39.66174,-84.09964000000001,I-675 S,Dayton,Greene,OH,70.0,70.0,61.0,28.98,10.0,7.0,0.0
3,39.71216,-86.12056, S Keystone Ave,Indianapolis,Marion,IN,48.0,48.0,71.0,29.25,10.0,3.0,0.0
2,43.046234999999996,-83.72763499999999, W Pasadena Ave,Flint,Genesee,MI,49.0,49.0,90.0,29.56,10.0,0.0,0.0
2,42.188873,-87.82551600000001,Park Ave W,Highland Park,Lake,IL,69.0,69.0,87.0,29.18,6.0,10.0,0.04
3,42.496006,-83.35878000000001,I-696 E,Farmington,Oakland,MI,82.0,82.0,21.0,29.42,10.0,7.0,0.0
2,42.912811,-85.647079,28th St SE,Grand Rapids,Kent,MI,64.0,64.0,93.0,29.09,10.0,5.0,0.0
