Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,31.915172,-106.41214099999999, Dearborne Dr,El Paso,El Paso,TX,55.0,55.0,47.0,26.09,10.0,7.0,0.0
3,36.15652,-96.00698,Keystone Expy W,Tulsa,Tulsa,OK,51.0,51.0,96.0,29.35,3.0,6.0,0.0
2,32.864159,-96.69091800000001,E Northwest Hwy,Dallas,Dallas,TX,51.0,51.0,50.0,29.62,10.0,8.0,0.0
3,33.044037,-97.005798,Elm St,Lewisville,Denton,TX,52.0,52.0,100.0,29.38,2.0,0.0,0.05
2,29.391359,-98.48062900000001,S Presa St,San Antonio,Bexar,TX,87.0,87.0,61.0,29.35,10.0,12.0,0.0
2,29.675984999999997,-95.541595,I-69 N,Houston,Harris,TX,66.0,66.0,93.0,30.09,8.0,5.0,0.0
3,32.737629,-97.320877,E Hattie St,Fort Worth,Tarrant,TX,59.0,59.0,94.0,28.93,6.0,16.0,0.18
2,29.977451000000002,-90.06152900000001,I-10 W,New Orleans,Orleans,LA,60.0,60.0,100.0,30.03,10.0,8.0,0.0
2,30.449619000000002,-91.178596,Florida St,Baton Rouge,East Baton Rouge,LA,72.0,72.0,97.0,29.81,8.0,10.0,0.21
2,30.388090000000002,-91.172241,Brightside Ln,Baton Rouge,East Baton Rouge,LA,83.0,83.0,54.0,29.86,10.0,9.0,0.0
3,29.697623999999998,-95.288605,I-610 W,Houston,Harris,TX,66.0,66.0,87.0,29.95,10.0,14.0,0.0
2,29.751040000000003,-95.35688,Chartres St,Houston,Harris,TX,91.0,91.0,63.0,29.85,10.0,15.0,0.0
2,32.422385999999996,-93.819221, Meadow Parkway Dr,Shreveport,Caddo,LA,84.0,84.0,72.0,29.84,10.0,0.0,0.0
2,32.689825,-96.82295400000001,I-35E N,Dallas,Dallas,TX,54.0,54.0,37.0,29.63,10.0,6.0,0.0
2,29.961483,-90.07539, Conti St,New Orleans,Orleans,LA,60.0,60.0,100.0,30.16,10.0,5.0,0.0
2,35.521351,-97.532043,N Military Ave,Oklahoma City,Oklahoma,OK,27.0,16.0,81.0,28.68,10.0,13.0,0.0
2,35.536442,-97.357407,NE 63rd St,Spencer,Oklahoma,OK,67.0,67.0,94.0,28.55,10.0,3.0,0.0
2,29.764870000000002,-95.32122,Clinton Dr,Houston,Harris,TX,76.0,76.0,91.0,29.81,10.0,0.0,0.0
2,30.168833000000003,-97.88895500000001, Cornflower Dr,Austin,Travis,TX,46.0,42.0,47.0,29.64,10.0,8.0,0.0
3,30.394209999999998,-91.08671, Bluebonnet Blvd,Baton Rouge,East Baton Rouge,LA,79.0,79.0,90.0,29.77,7.0,7.0,0.0
2,29.737653,-95.50506999999999, Westheimer Rd,Houston,Harris,TX,67.0,67.0,81.0,30.11,10.0,0.0,0.0
2,35.497391,-97.547691,NW 27th St,Oklahoma City,Oklahoma,OK,44.0,38.0,96.0,28.92,5.0,12.0,0.0
2,35.580139,-97.520302,W Hefner Rd,Oklahoma City,Oklahoma,OK,87.0,87.0,55.0,28.6,10.0,8.0,0.0
2,30.030509999999996,-97.674454,Camino Real,Dale,Caldwell,TX,70.0,70.0,100.0,29.31,1.0,6.0,0.0
2,32.654829,-96.876864,Marvin D Love Fwy N,Dallas,Dallas,TX,43.0,39.0,76.0,29.29,10.0,6.0,0.0
2,35.441841,-97.583344,SW 23rd St,Oklahoma City,Oklahoma,OK,87.0,87.0,59.0,28.48,10.0,9.0,0.0
2,29.84481,-95.251749, Lake Forest Blvd,Houston,Harris,TX,49.0,49.0,77.0,30.08,10.0,0.0,0.0
2,29.669390000000003,-95.369484,Bellfort St,Houston,Harris,TX,60.0,60.0,67.0,29.91,10.0,17.0,0.0
2,36.14782,-95.940361,S Harvard Ave,Tulsa,Tulsa,OK,75.0,75.0,53.0,29.37,10.0,14.0,0.0
2,33.249975,-93.077315, Highway 82 E,Magnolia,Columbia,AR,48.0,45.0,86.0,29.67,10.0,7.0,0.0
3,29.771233000000002,-95.205261,I-10 E,Houston,Harris,TX,88.0,88.0,57.0,29.79,10.0,13.0,0.0
2,29.66687,-95.504326, Sandpiper Dr,Houston,Harris,TX,58.0,58.0,53.0,30.01,10.0,7.0,0.0
2,32.983425,-96.80426800000001,Campbell Rd,Dallas,Dallas,TX,50.0,50.0,87.0,29.64,2.0,17.0,0.0
2,32.893955,-96.735023,Clover Meadow Dr,Dallas,Dallas,TX,52.0,52.0,94.0,29.54,4.0,10.0,0.0
3,33.229958,-97.174103,W University Dr,Denton,Denton,TX,99.0,99.0,38.0,29.33,10.0,3.0,0.0
3,29.66655,-95.476624,Willowbend Blvd,Houston,Harris,TX,81.0,81.0,85.0,29.9,10.0,7.0,0.0
3,33.058098,-97.012573,I-35E S,Lewisville,Denton,TX,38.0,29.0,97.0,29.06,4.0,16.0,0.13
2,35.461639,-97.629189,SW 3rd St,Oklahoma City,Oklahoma,OK,80.0,80.0,54.0,28.64,10.0,17.0,0.0
3,29.814119,-95.37574000000001,I-45 S,Houston,Harris,TX,68.0,68.0,78.0,30.03,10.0,10.0,0.0
2,32.449253000000006,-93.769501, Clift Ave,Shreveport,Caddo,LA,68.0,68.0,63.0,30.05,10.0,8.0,0.0
2,32.703390999999996,-96.825524,I-35E N,Dallas,Dallas,TX,41.0,35.0,70.0,29.5,10.0,9.0,0.0
2,30.051109000000004,-95.22318299999999,Trailwood Village Dr,Kingwood,Harris,TX,72.0,72.0,91.0,29.71,5.0,12.0,0.0
3,29.893248,-95.412277,I-45 S,Houston,Harris,TX,68.0,68.0,47.0,29.77,10.0,7.0,0.0
2,32.910393,-96.88438199999999,LBJ Express,Dallas,Dallas,TX,62.0,62.0,81.0,29.48,10.0,0.0,0.0
3,30.445475,-91.179199,I-110 N,Baton Rouge,East Baton Rouge,LA,62.0,62.0,93.0,30.13,6.0,5.0,0.0
2,32.906509,-96.89966, Lyndon B Johnson Fwy,Dallas,Dallas,TX,74.0,74.0,76.0,29.32,10.0,5.0,0.0
2,29.981331,-95.510246,FM 1960 Rd W,Houston,Harris,TX,75.0,75.0,76.0,30.09,4.0,8.0,0.0
2,32.767528000000006,-96.486428,US-80 W,Forney,Kaufman,TX,50.0,50.0,26.0,29.84,10.0,8.0,0.0
2,30.50872,-91.14141,Airline Hwy,Baton Rouge,East Baton Rouge,LA,71.0,71.0,90.0,29.9,8.0,12.0,0.0
2,32.902499,-96.721361,I-635 E,Dallas,Dallas,TX,77.0,77.0,29.0,29.48,13.0,7.0,0.0
2,32.793579,-96.792549,US-75 N,Dallas,Dallas,TX,59.0,59.0,81.0,29.59,10.0,6.0,0.0
3,29.783739,-95.484688,Chimney Rock Rd,Houston,Harris,TX,74.0,74.0,87.0,30.01,7.0,5.0,0.21
2,32.840485,-96.913513,N Walton Walker Blvd,Irving,Dallas,TX,60.0,60.0,96.0,29.12,9.0,15.0,0.0
2,30.334953000000002,-97.806297,N Capital of Texas Hwy,Austin,Travis,TX,45.0,45.0,40.0,29.11,10.0,0.0,0.0
2,29.979769,-90.056425, N Miro St,New Orleans,Orleans,LA,77.0,77.0,84.0,30.08,10.0,7.0,0.0
2,29.864309000000002,-95.397743,Northline Dr,Houston,Harris,TX,74.0,74.0,82.0,29.67,6.0,18.0,0.0
2,32.773635999999996,-97.061768,E Avenue K,Grand Prairie,Tarrant,TX,42.0,39.0,67.0,29.45,10.0,6.0,0.0
2,30.421556,-91.187504, Nicholson Dr,Baton Rouge,East Baton Rouge,LA,54.0,54.0,77.0,30.12,10.0,6.0,0.0
3,32.356274,-93.751808,I-49 N,Shreveport,Caddo,LA,52.0,52.0,49.0,30.06,10.0,6.0,0.0
2,31.883046999999998,-106.44068899999999,Diana Dr,El Paso,El Paso,TX,99.0,99.0,16.0,25.93,10.0,9.0,0.0
2,32.657123999999996,-96.88430799999999,S Westmoreland Rd,Dallas,Dallas,TX,64.0,64.0,84.0,29.05,10.0,12.0,0.0
2,30.5087,-91.141408,Airline Hwy,Baton Rouge,East Baton Rouge,LA,48.0,45.0,86.0,30.04,10.0,7.0,0.0
2,30.44595,-97.648247,Windermere Dr,Pflugerville,Travis,TX,70.0,70.0,88.0,29.36,10.0,0.0,0.0
2,30.191101,-92.061317,Johnston St,Lafayette,Lafayette,LA,52.0,52.0,61.0,30.31,10.0,12.0,0.0
2,32.696129,-96.76778399999999,Bonnie View Rd,Dallas,Dallas,TX,54.0,54.0,90.0,29.21,3.0,13.0,0.0
4,32.94112,-96.74414,US-75 N,Richardson,Dallas,TX,84.0,84.0,27.0,29.15,10.0,3.0,0.0
2,29.731014000000002,-95.460312,I-610 S,Houston,Harris,TX,63.0,63.0,78.0,30.09,10.0,7.0,0.0
2,30.512046999999995,-91.125582, Silverleaf Ave,Baton Rouge,East Baton Rouge,LA,52.0,52.0,61.0,30.04,10.0,9.0,0.0
2,29.377344,-98.461543,I-37 N,San Antonio,Bexar,TX,76.0,76.0,64.0,29.17,10.0,3.0,0.0
3,30.4373,-90.460876,SW I 55 Service Rd,Ponchatoula,Tangipahoa,LA,68.0,68.0,94.0,29.98,7.0,5.0,0.0
2,32.800251,-97.212234,I-820 S,Hurst,Tarrant,TX,72.0,72.0,24.0,29.15,10.0,8.0,0.0
2,36.160751,-95.877739,E Admiral Pl,Tulsa,Tulsa,OK,61.0,61.0,38.0,29.44,10.0,12.0,0.0
2,35.486851,-97.47672299999999,N Granada Blvd,Oklahoma City,Oklahoma,OK,47.0,40.0,80.0,28.9,10.0,17.0,0.0
2,29.774843,-95.40956800000001, Eigel St,Houston,Harris,TX,58.0,58.0,60.0,30.36,10.0,9.0,0.0
2,29.545997999999997,-98.438202,Wurzbach Pkwy,San Antonio,Bexar,TX,61.0,61.0,97.0,29.24,0.25,0.0,0.0
2,30.365378999999997,-97.70165300000001,W Rundberg Ln,Austin,Travis,TX,58.0,58.0,51.0,29.3,10.0,10.0,0.0
2,30.436759999999996,-91.057419,Sherwood Forest Blvd,Baton Rouge,East Baton Rouge,LA,69.0,69.0,93.0,29.69,3.0,16.0,0.05
2,35.493305,-97.591812,NW 23rd St,Oklahoma City,Oklahoma,OK,47.0,42.0,41.0,29.16,10.0,10.0,0.0
3,32.916534000000006,-96.743515,Greenville Ave,Dallas,Dallas,TX,64.0,64.0,73.0,29.38,10.0,7.0,0.0
2,32.720292,-96.822877, E Illinois Ave,Dallas,Dallas,TX,57.0,57.0,67.0,29.45,10.0,0.0,0.0
2,35.401771999999994,-97.576065,I-44 E,Oklahoma City,Oklahoma,OK,38.0,30.0,79.0,28.74,10.0,12.0,0.0
2,30.3351,-97.741928,Allandale Rd,Austin,Travis,TX,93.0,93.0,49.0,29.08,10.0,5.0,0.0
2,30.440207,-97.697778,N Mo Pac Expy,Austin,Travis,TX,88.0,88.0,49.0,29.24,10.0,8.0,0.0
2,29.745363,-95.37400600000001, McGowen St,Houston,Harris,TX,58.0,58.0,58.0,30.43,10.0,10.0,0.0
3,32.766426,-96.902412,Chalk Hill Rd,Dallas,Dallas,TX,72.0,72.0,76.0,29.23,10.0,12.0,0.0
2,30.4196,-91.187477,Aster St,Baton Rouge,East Baton Rouge,LA,93.0,93.0,49.0,29.87,10.0,6.0,0.0
2,30.349348,-97.538589,US Highway 290 E,Manor,Travis,TX,39.0,32.0,61.0,29.74,10.0,12.0,0.0
3,30.190374,-97.770699,I-35 S,Austin,Travis,TX,95.0,95.0,40.0,29.1,10.0,7.0,0.0
3,29.808214000000003,-95.336433,I-610 E,Houston,Harris,TX,84.0,84.0,74.0,29.92,10.0,13.0,0.0
2,30.491871000000003,-91.15235899999999,Shelley St,Baton Rouge,East Baton Rouge,LA,84.0,84.0,67.0,29.92,10.0,7.0,0.0
2,32.762451,-96.64404300000001,S Sam Houston Rd,Mesquite,Dallas,TX,79.0,79.0,65.0,29.6,10.0,6.0,0.0
1,30.45112,-91.1274,Florida Blvd,Baton Rouge,East Baton Rouge,LA,74.0,74.0,62.0,29.8,10.0,6.0,0.0
2,35.482288,-97.494499,NE 13th St,Oklahoma City,Oklahoma,OK,71.0,71.0,66.0,28.85,10.0,9.0,0.0
2,32.449760999999995,-93.865524,Pines Rd,Shreveport,Caddo,LA,58.0,58.0,90.0,30.12,5.0,0.0,0.0
2,30.007984999999998,-90.014451,I-10 E,New Orleans,Orleans,LA,48.0,39.0,44.0,30.2,10.0,32.0,0.0
2,36.077049,-95.979179,E 60th St,Tulsa,Tulsa,OK,29.0,22.0,69.0,29.84,10.0,7.0,0.0
2,30.4474,-97.66251, FM 1825,Pflugerville,Travis,TX,72.0,72.0,88.0,29.31,10.0,0.0,0.0
2,29.737909000000002,-95.35163100000001,I-45 S,Houston,Harris,TX,74.0,74.0,93.0,29.84,10.0,15.0,0.0
3,30.001565999999997,-90.037048,Almonaster Ave,New Orleans,Orleans,LA,82.0,82.0,76.0,29.88,10.0,13.0,0.0
2,30.436311,-91.180115, Terrace Ave,Baton Rouge,East Baton Rouge,LA,39.0,33.0,73.0,30.12,10.0,8.0,0.0
3,32.81629,-96.86855,John Carpenter Fwy W,Dallas,Dallas,TX,69.0,69.0,70.0,29.39,10.0,15.0,0.0
2,34.58804,-91.882492, Highway 31 S,England,Lonoke,AR,62.0,62.0,93.0,29.71,10.0,0.0,0.0
2,30.521490000000004,-91.145477,Plank Rd,Baton Rouge,East Baton Rouge,LA,80.0,80.0,87.0,29.92,10.0,15.0,0.02
2,32.6623,-96.86995,Marvin D Love Fwy S,Dallas,Dallas,TX,76.0,76.0,74.0,29.28,10.0,6.0,0.0
3,30.339171999999998,-97.70005,US-183 N,Austin,Travis,TX,77.0,77.0,79.0,29.26,10.0,7.0,0.0
3,32.83403,-97.36931,I-820 E,Fort Worth,Tarrant,TX,91.0,91.0,53.0,29.19,10.0,12.0,0.0
2,35.057233000000004,-90.68751400000001,I-40 E,Widener,St. Francis,AR,34.0,34.0,89.0,29.75,8.0,3.0,0.0
2,29.398267999999998,-98.38929,Rigsby Ave,San Antonio,Bexar,TX,45.0,40.0,100.0,29.17,10.0,9.0,0.0
2,29.930934999999998,-90.066135, Richard St,New Orleans,Orleans,LA,71.0,71.0,100.0,30.07,7.0,6.0,0.0
2,29.94265,-90.09469, S Claiborne Ave,New Orleans,Orleans,LA,86.0,86.0,74.0,30.11,10.0,8.0,0.0
3,32.661682,-96.726463,I-45 S,Dallas,Dallas,TX,73.0,73.0,93.0,29.12,7.0,0.0,0.02
2,29.521811,-98.480019,McAllister Fwy,San Antonio,Bexar,TX,74.0,74.0,34.0,29.31,10.0,6.0,0.0
2,29.847532,-95.39423599999999,I-45 N,Houston,Harris,TX,61.0,61.0,72.0,29.98,10.0,9.0,0.0
2,30.45406,-91.008333, Woodwick Ave,Baton Rouge,East Baton Rouge,LA,45.0,42.0,93.0,29.96,10.0,6.0,0.0
2,32.76035,-97.184792,Tom Landry Fwy,Fort Worth,Tarrant,TX,61.0,61.0,75.0,29.26,10.0,0.0,0.0
2,32.803242,-96.774277,Bryan St,Dallas,Dallas,TX,41.0,32.0,51.0,29.92,10.0,20.0,0.0
2,34.751893,-92.329941, W Markham St,Little Rock,Pulaski,AR,65.0,65.0,90.0,29.71,10.0,6.0,0.0
2,30.4328,-91.11050300000001, Jefferson Hwy,Baton Rouge,East Baton Rouge,LA,70.0,70.0,31.0,30.11,10.0,8.0,0.0
3,32.67122,-96.97563000000001,I-20 W,Grand Prairie,Dallas,TX,64.0,64.0,100.0,29.09,7.0,10.0,0.0
3,29.676028999999996,-95.380898,South Loop W,Houston,Harris,TX,87.0,87.0,61.0,29.8,10.0,10.0,0.0
4,32.90847,-96.897041,I-35E N,Dallas,Dallas,TX,77.0,77.0,93.0,29.19,5.0,0.0,0.04
2,32.698068,-96.805989, Garza Ave,Dallas,Dallas,TX,58.0,58.0,23.0,29.41,10.0,16.0,0.0
2,32.887904999999996,-96.705061,I-635 E,Dallas,Dallas,TX,70.0,70.0,87.0,29.45,10.0,8.0,0.0
2,32.945562,-97.311669,I-35W S,Fort Worth,Tarrant,TX,48.0,44.0,74.0,29.15,10.0,8.0,0.0
2,30.462159999999997,-91.14209,N 48th St,Baton Rouge,East Baton Rouge,LA,68.0,68.0,90.0,29.99,10.0,16.0,0.0
2,29.676028999999996,-95.380898,South Loop W,Houston,Harris,TX,63.0,63.0,84.0,29.75,10.0,15.0,0.01
3,30.081196000000002,-95.437164,I-45 S,Spring,Harris,TX,42.0,38.0,70.0,30.45,10.0,7.0,0.0
2,29.942690000000002,-90.09926800000001, S Roman St,New Orleans,Orleans,LA,67.0,67.0,93.0,29.95,10.0,13.0,0.0
2,35.577621,-97.53138,N Western Ave,Oklahoma City,Oklahoma,OK,77.0,77.0,48.0,28.67,10.0,17.0,0.0
2,35.53331,-97.547577,N Pennsylvania Ave,Oklahoma City,Oklahoma,OK,46.0,40.0,86.0,28.71,10.0,14.0,0.01
3,32.871094,-96.676445,I-635 E,Dallas,Dallas,TX,40.0,37.0,79.0,29.62,9.0,5.0,0.0
3,29.405352,-95.034943,I-45 N,Texas City,Galveston,TX,94.0,94.0,49.0,29.84,10.0,9.0,0.0
2,29.937616,-95.460045,Veterans Memorial Dr,Houston,Harris,TX,92.0,92.0,54.0,29.75,7.0,3.0,0.0
2,30.207279999999997,-97.81538,W William Cannon Dr,Austin,Travis,TX,72.0,72.0,68.0,29.13,10.0,8.0,0.0
2,33.090728999999996,-96.68130500000001,W Bethany Dr,Allen,Collin,TX,32.0,26.0,79.0,29.51,10.0,6.0,0.0
2,34.76384,-92.44935799999999, Wellington Hills Rd,Little Rock,Pulaski,AR,58.0,58.0,97.0,29.46,10.0,5.0,0.08
2,32.720268,-96.81450699999999,E Illinois Ave,Dallas,Dallas,TX,44.0,42.0,73.0,29.44,10.0,5.0,0.0
3,29.8241,-95.38131700000001,Riggs Rd,Houston,Harris,TX,73.0,73.0,81.0,30.02,10.0,10.0,0.0
2,34.764327,-92.45480400000001, Chenal Pkwy,Little Rock,Pulaski,AR,45.0,45.0,51.0,29.9,10.0,3.0,0.0
2,29.974576000000003,-95.421184,I-45 N,Houston,Harris,TX,86.0,86.0,31.0,29.77,10.0,8.0,0.0
3,36.077,-95.97578, S Peoria Ave,Tulsa,Tulsa,OK,81.0,81.0,28.0,29.3,10.0,0.0,0.0
2,32.77681,-96.773193,Oak Ln,Dallas,Dallas,TX,80.0,80.0,71.0,29.44,10.0,5.0,0.0
2,35.72152,-91.099437,US-67 S,Tuckerman,Jackson,AR,47.0,43.0,83.0,29.82,10.0,8.0,0.0
2,30.3322,-97.68654000000001,E Anderson Ln,Austin,Travis,TX,51.0,51.0,89.0,29.24,10.0,5.0,0.04
2,33.025737,-96.709714,US-75 N,Plano,Collin,TX,58.0,58.0,44.0,29.72,10.0,10.0,0.0
2,35.401402000000004,-97.530159,SW 64th St,Oklahoma City,Oklahoma,OK,92.0,92.0,38.0,28.5,10.0,23.0,0.0
2,30.22965,-97.76026, S Congress Ave,Austin,Travis,TX,58.0,58.0,58.0,29.3,10.0,5.0,0.0
2,29.419984000000003,-98.502009,I-10 E,San Antonio,Bexar,TX,36.0,27.0,93.0,29.22,10.0,15.0,0.0
2,29.822695,-95.545242,Gessner Rd,Houston,Harris,TX,73.0,73.0,87.0,29.86,10.0,20.0,0.0
3,32.795582,-96.692024,Saint Francis Ave,Dallas,Dallas,TX,44.0,38.0,93.0,29.41,4.0,12.0,0.06
2,30.46187,-91.037918,Florida Blvd,Baton Rouge,East Baton Rouge,LA,76.0,76.0,82.0,30.04,10.0,5.0,0.0
2,32.924343,-96.763672,LBJ Express,Dallas,Dallas,TX,45.0,38.0,34.0,29.03,10.0,14.0,0.0
2,30.445520000000002,-91.03421800000001,Old Hammond Hwy,Baton Rouge,East Baton Rouge,LA,69.0,69.0,58.0,29.91,10.0,8.0,0.0
2,33.057701,-96.694283,N Central Expy,Plano,Collin,TX,84.0,84.0,70.0,29.19,10.0,9.0,0.0
3,32.9129,-96.87458000000001,I-635 W,Dallas,Dallas,TX,90.0,90.0,27.0,29.57,10.0,6.0,0.0
2,32.479152,-93.797249, Jewella Ave,Shreveport,Caddo,LA,55.0,55.0,86.0,29.99,10.0,0.0,0.0
2,35.388062,-97.50518000000001,SE 79th St,Oklahoma City,Oklahoma,OK,73.0,73.0,71.0,28.75,10.0,9.0,0.0
3,32.96118,-96.72705,US-75 N,Richardson,Dallas,TX,88.0,88.0,49.0,29.35,10.0,10.0,0.0
2,32.490971,-93.797241, Jewella Ave,Shreveport,Caddo,LA,74.0,74.0,85.0,29.84,10.0,3.0,0.0
2,32.561581,-96.970444,S Highway 67,Cedar Hill,Dallas,TX,64.0,64.0,84.0,29.18,10.0,8.0,0.0
2,30.49897,-91.13266800000001,Saint Katherine Ave,Baton Rouge,East Baton Rouge,LA,87.0,87.0,33.0,30.02,10.0,17.0,0.0
2,30.43923,-91.00752299999999,Nehru Ave,Baton Rouge,East Baton Rouge,LA,69.0,69.0,29.0,30.11,10.0,10.0,0.0
3,29.489407,-98.56752,Babcock Rd,San Antonio,Bexar,TX,39.0,35.0,70.0,29.26,10.0,6.0,0.0
2,29.64398,-95.339012,Airport Blvd,Houston,Harris,TX,60.0,60.0,83.0,30.19,10.0,5.0,0.0
2,30.657897,-91.11206700000001, Redwood Lake Blvd,Zachary,East Baton Rouge,LA,40.0,36.0,70.0,30.13,10.0,6.0,0.0
2,30.45348,-97.66632800000001,I-35 S,Pflugerville,Travis,TX,70.0,70.0,94.0,29.38,0.5,5.0,0.2
2,30.22035,-97.83662, W William Cannon Dr,Austin,Travis,TX,63.0,63.0,14.0,29.56,10.0,0.0,0.0
2,36.046391,-95.93995699999999,S Harvard Ave,Tulsa,Tulsa,OK,54.0,54.0,49.0,29.21,10.0,9.0,0.0
2,29.863528999999996,-95.436699,Sealey St,Houston,Harris,TX,75.0,75.0,87.0,30.01,8.0,8.0,0.0
2,32.343724,-95.308981, S Vine Ave,Tyler,Smith,TX,47.0,47.0,80.0,29.65,10.0,0.0,0.0
2,29.727289000000003,-95.343987,Cullen Blvd,Houston,Harris,TX,58.0,58.0,75.0,29.93,10.0,12.0,0.0
2,29.86727,-95.56427,W Little York Rd,Houston,Harris,TX,65.0,65.0,65.0,29.94,10.0,3.0,0.0
1,30.395640000000004,-91.05134, Airline Hwy,Baton Rouge,East Baton Rouge,LA,90.0,90.0,43.0,30.04,10.0,6.0,0.0
2,30.474034999999997,-91.168413, Scenic Hwy,Baton Rouge,East Baton Rouge,LA,46.0,46.0,83.0,30.16,10.0,0.0,0.0
3,32.699622999999995,-96.500984,I-20 E,Forney,Kaufman,TX,81.0,81.0,34.0,29.54,10.0,9.0,0.0
2,32.898239000000004,-96.76947,N Central Expy,Dallas,Dallas,TX,47.0,42.0,52.0,29.76,10.0,12.0,0.0
2,32.427425,-93.939613, Bea Ln,Greenwood,Caddo,LA,30.0,30.0,79.0,30.07,10.0,0.0,0.0
4,32.9072,-96.72877,I-635 W,Dallas,Dallas,TX,68.0,68.0,37.0,29.42,13.0,9.0,0.0
2,30.688840999999996,-97.87898299999999,N Highway 183,Liberty Hill,Williamson,TX,62.0,62.0,94.0,28.83,10.0,13.0,0.0
2,32.719654,-96.682983,Elam Rd,Dallas,Dallas,TX,55.0,55.0,54.0,29.32,10.0,16.0,0.0
2,30.438285999999998,-91.024361,Millerville Rd,Baton Rouge,East Baton Rouge,LA,73.0,73.0,87.0,30.03,10.0,3.0,0.0
2,29.754506,-95.368183, Clay St,Houston,Harris,TX,77.0,77.0,64.0,30.0,10.0,6.0,0.0
3,30.310204,-97.711235,E 51st St,Austin,Travis,TX,60.0,60.0,44.0,29.36,10.0,5.0,0.0
2,35.5078,-97.60119, N Meridian Ave,Oklahoma City,Oklahoma,OK,76.0,76.0,42.0,28.48,10.0,3.0,0.0
2,32.83657,-96.764455, Concho St,Dallas,Dallas,TX,39.0,34.0,67.0,29.58,10.0,7.0,0.0
2,29.637951,-95.252739,Hollock St,Houston,Harris,TX,71.0,71.0,87.0,29.81,9.0,9.0,0.0
2,32.767179999999996,-97.31133,TX-121 N,Fort Worth,Tarrant,TX,76.0,76.0,67.0,29.09,8.0,6.0,0.0
2,29.729646999999996,-95.53255, Rockyridge Dr,Houston,Harris,TX,68.0,68.0,47.0,30.05,10.0,14.0,0.0
2,32.462868,-93.77153,Union Ave,Shreveport,Caddo,LA,50.0,50.0,89.0,29.99,10.0,0.0,0.0
2,30.243019,-97.729239, E Riverside Dr,Austin,Travis,TX,66.0,66.0,90.0,29.26,10.0,9.0,0.0
1,29.92095,-90.01471,Holiday Dr,New Orleans,Orleans,LA,78.0,78.0,84.0,30.18,7.0,16.0,0.0
2,30.204865,-92.01645699999999,Coolidge Blvd,Lafayette,Lafayette,LA,85.0,85.0,72.0,29.94,10.0,3.0,0.0
