Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,38.839674,-122.59948100000001, Highway 29,Lower Lake,Lake,CA,53.0,53.0,96.0,29.91,10.0,7.0,0.0
2,38.019690999999995,-120.246788,Twain Harte Dr,Sonora,Tuolumne,CA,93.0,93.0,21.0,27.8,9.0,10.0,0.0
3,34.010185,-118.28078500000001,Harbor Fwy N,Los Angeles,Los Angeles,CA,67.0,67.0,61.0,29.56,10.0,6.0,0.0
2,37.275826,-121.946327,CA-17 S,Campbell,Santa Clara,CA,63.0,63.0,60.0,29.98,10.0,3.0,0.0
2,45.60972,-121.20302,Webber St,The Dalles,Wasco,OR,52.0,52.0,61.0,29.7,10.0,20.0,0.0
2,45.487429999999996,-122.67858000000001,I-5 N,Portland,Multnomah,OR,55.0,55.0,83.0,29.74,5.0,10.0,0.0
2,45.493286,-118.41386399999999,I-84 E,Pendleton,Umatilla,OR,41.0,34.0,62.0,28.39,10.0,13.0,0.0
2,42.341049,-122.86077900000001,Crater Lake Ave,Medford,Jackson,OR,56.0,56.0,75.0,28.39,10.0,3.0,0.0
2,32.970573,-117.24945100000001,I-5 N,San Diego,San Diego,CA,57.0,57.0,83.0,29.33,10.0,3.0,0.0
2,37.341161,-119.696692, Highway 49,Oakhurst,Madera,CA,47.0,44.0,50.0,29.8,10.0,6.0,0.0
2,45.493629999999996,-122.56538,I-205 N,Portland,Multnomah,OR,79.0,79.0,20.0,30.02,10.0,0.0,0.0
3,34.087269,-117.649796,I-10 E,Upland,San Bernardino,CA,67.0,67.0,63.0,28.91,10.0,9.0,0.0
4,46.00185,-123.613371, Highway 202,Seaside,Clatsop,OR,46.0,40.2,83.0,29.45,10.0,12.7,0.01
3,34.147469,-118.470169,I-405 S,Sherman Oaks,Los Angeles,CA,62.0,62.0,60.0,29.07,10.0,10.0,0.0
3,34.147789,-118.03153200000001,Foothill Fwy W,Arcadia,Los Angeles,CA,73.0,73.0,66.0,29.81,9.0,0.0,0.0
2,33.875202,-118.104248,Artesia Blvd,Cerritos,Los Angeles,CA,64.0,64.0,80.0,29.82,7.0,0.0,0.0
3,37.734299,-122.19103999999999,I-880 S,Oakland,Alameda,CA,67.0,67.0,68.0,29.99,10.0,14.0,0.0
2,34.033363,-118.16216299999999,S Mednik Ave,Los Angeles,Los Angeles,CA,63.0,63.0,45.0,30.0,10.0,0.0,0.0
2,32.732003000000006,-117.11121599999998,I-805 N,San Diego,San Diego,CA,70.0,70.0,61.0,29.9,10.0,3.0,0.0
2,45.598141,-122.68433999999999,I-5 N,Portland,Multnomah,OR,75.0,75.0,51.0,30.0,10.0,7.0,0.0
2,38.565276000000004,-121.513696,I-5 N,Sacramento,Sacramento,CA,96.0,96.0,24.0,29.84,10.0,7.0,0.0
2,33.080099,-117.296623,I-5 N,Encinitas,San Diego,CA,58.0,58.0,8.0,29.76,10.0,5.0,0.0
2,33.991264,-117.94174199999999,Countrywood Ave,Hacienda Heights,Los Angeles,CA,83.0,83.0,42.0,29.77,10.0,7.0,0.0
2,34.070465000000006,-117.40639499999999,Valley Blvd,Bloomington,San Bernardino,CA,64.0,64.0,45.0,28.86,10.0,6.0,0.0
3,32.89193,-117.227455,I-5 S,San Diego,San Diego,CA,66.0,66.0,75.0,29.43,10.0,5.0,0.0
2,37.509177,-122.34191499999999,I-280 N,San Mateo,San Mateo,CA,57.0,57.0,88.0,30.19,2.0,6.0,0.0
2,34.167120000000004,-118.49235, Burbank Blvd,Encino,Los Angeles,CA,88.0,88.0,39.0,29.12,10.0,7.0,0.0
2,34.029407,-118.45018600000002, S Bundy Dr,Los Angeles,Los Angeles,CA,63.0,63.0,75.0,29.88,6.0,5.0,0.0
2,37.965317,-122.515274,Redwood Hwy,San Rafael,Marin,CA,66.0,66.0,64.0,29.92,10.0,14.0,0.0
2,38.438869,-121.402115,CA-99 N,Elk Grove,Sacramento,CA,69.0,69.0,47.0,30.04,10.0,3.0,0.0
2,32.731125,-117.154625,CA-163 S,San Diego,San Diego,CA,73.0,73.0,93.0,29.81,10.0,0.0,0.0
2,36.6847,-119.87148300000001,S Blythe Ave,Fresno,Fresno,CA,76.0,76.0,54.0,29.59,10.0,0.0,0.0
3,47.104541999999995,-122.58831799999999,41st Division Dr,Tacoma,Pierce,WA,42.0,36.0,58.0,29.22,10.0,10.0,0.0
2,36.663609,-119.717781,E American Ave,Fresno,Fresno,CA,75.0,75.0,36.0,29.56,9.0,22.0,0.0
2,38.551683000000004,-121.699518,I-80 E,Davis,Yolo,CA,73.0,73.0,16.0,30.0,10.0,0.0,0.0
2,34.155766,-118.24225600000001,CA-134 E,Glendale,Los Angeles,CA,62.0,62.0,53.0,29.66,10.0,0.0,0.0
2,38.011402000000004,-121.864671,CA-4 W,Pittsburg,Contra Costa,CA,70.0,70.0,39.0,29.92,10.0,6.0,0.0
2,33.90625,-117.45680700000001, Tyler St,Riverside,Riverside,CA,71.0,71.0,34.0,28.99,10.0,0.0,0.0
2,33.369240000000005,-117.22768500000001, Reche Rd,Fallbrook,San Diego,CA,80.0,80.0,62.0,29.82,10.0,12.0,0.0
2,32.765684,-117.12850300000001,I-805 S,San Diego,San Diego,CA,79.0,79.0,56.0,29.46,10.0,7.0,0.0
2,39.510152000000005,-121.48903899999999, Skyline Blvd,Oroville,Butte,CA,75.0,75.0,22.0,29.89,10.0,0.0,0.0
3,37.932522,-122.40353400000001,I-580 W,Richmond,Contra Costa,CA,60.0,60.0,75.0,29.83,10.0,7.0,0.0
2,39.202681,-120.809444,I-80 W,Dutch Flat,Placer,CA,40.0,33.0,93.0,24.73,0.5,12.0,0.06
2,38.219158,-122.134125,CA-12 E,Fairfield,Solano,CA,49.0,49.0,100.0,30.02,2.0,0.0,0.0
2,32.678740000000005,-117.10959,I-5 N,San Diego,San Diego,CA,72.0,72.0,66.0,29.87,10.0,15.0,0.0
2,33.799719,-117.898872,I-5 S,Anaheim,Orange,CA,66.0,66.0,63.0,29.86,10.0,0.0,0.0
2,47.715408000000004,-117.47553300000001,N Assembly St,Spokane,Spokane,WA,31.0,31.0,85.0,27.95,10.0,0.0,0.0
2,37.94178,-121.23056799999999,S Golden Gate Ave,Stockton,San Joaquin,CA,46.0,46.0,76.0,30.03,10.0,0.0,0.0
2,37.31074,-121.93182,Fruitdale Ave,San Jose,Santa Clara,CA,62.0,62.0,70.0,29.89,10.0,5.0,0.0
2,37.732525,-122.405289,James Lick Fwy S,San Francisco,San Francisco,CA,56.0,56.0,64.0,29.96,10.0,8.0,0.0
3,32.91317,-117.11613,I-15 N,San Diego,San Diego,CA,60.0,60.0,86.0,29.43,9.0,8.0,0.0
2,34.029525,-118.44405400000001,S Barrington Ave,Los Angeles,Los Angeles,CA,70.0,70.0,49.0,29.73,10.0,5.0,0.0
2,37.626781,-120.99661,CA-99 N,Modesto,Stanislaus,CA,77.0,77.0,43.0,29.83,10.0,3.0,0.0
2,47.59428,-122.316612,Golf Dr S,Seattle,King,WA,51.0,51.0,86.0,29.7,4.0,3.0,0.1
2,38.52493,-121.45124799999999, Bonniemae Way,Sacramento,Sacramento,CA,77.0,77.0,19.0,30.05,10.0,10.0,0.0
2,33.870686,-117.744354,CA-91 W,Anaheim,Orange,CA,68.0,68.0,52.0,29.35,10.0,13.0,0.0
2,45.58462,-122.54392,E Portland Fwy N,Portland,Multnomah,OR,49.0,47.0,86.0,30.13,10.0,6.0,0.0
2,33.99025,-117.921027,Hanover Rd,Rowland Heights,Los Angeles,CA,78.0,78.0,24.0,29.82,10.0,0.0,0.0
3,34.062992,-118.161606,San Bernardino Fwy W,Alhambra,Los Angeles,CA,68.0,68.0,70.0,29.77,10.0,3.0,0.0
2,33.846634,-118.211716,E Del Amo Blvd,Long Beach,Los Angeles,CA,71.0,71.0,66.0,29.89,10.0,6.0,0.0
2,44.65161,-123.06136000000001,I-5 N,Albany,Linn,OR,30.0,18.7,92.0,29.76,6.0,16.1,0.0
2,34.064510999999996,-118.010957,Durfee Ave,El Monte,Los Angeles,CA,76.0,76.0,64.0,29.75,9.0,0.0,0.0
2,33.945478,-118.29189199999999, W Century Blvd,Los Angeles,Los Angeles,CA,65.0,65.0,73.0,29.75,10.0,8.0,0.0
2,34.157212,-117.471014,I-15 S,Fontana,San Bernardino,CA,46.0,44.0,22.0,29.13,10.0,5.0,0.0
2,34.067440000000005,-117.53261599999999,I-10 W,Ontario,San Bernardino,CA,47.0,44.0,90.0,28.61,3.0,7.0,0.22
2,33.727866,-117.29151200000001, Mazie Ave,Perris,Riverside,CA,63.0,63.0,21.0,28.35,10.0,3.0,0.0
2,38.384867,-122.716094,Redwood Hwy N,Santa Rosa,Sonoma,CA,74.0,74.0,13.0,30.01,10.0,3.0,0.0
2,42.432016,-122.08086399999999, Highway 140 W,Klamath Falls,Klamath,OR,52.0,52.0,86.0,25.86,10.0,6.0,0.0
3,45.534209999999995,-122.628578,I-84 E,Portland,Multnomah,OR,61.0,61.0,27.0,30.02,10.0,15.0,0.0
2,33.89678,-117.48406000000001,CA-91 W,Riverside,Riverside,CA,79.0,79.0,40.0,28.9,10.0,12.0,0.0
2,45.495014000000005,-122.49670400000001,SE 162nd Ave,Portland,Multnomah,OR,44.1,42.5,85.0,30.43,8.0,3.5,0.05
3,37.741337,-121.580818,I-580 W,Tracy,Alameda,CA,50.0,50.0,71.0,29.7,10.0,5.0,0.0
2,37.714361,-121.47650900000001, W Schulte Rd,Tracy,San Joaquin,CA,49.0,49.0,59.0,29.64,9.0,0.0,0.0
2,37.719891,-121.535866,I-580 E,Tracy,San Joaquin,CA,56.0,56.0,75.0,29.63,10.0,7.0,0.0
2,38.015411,-121.992958,CA-4 E,Concord,Contra Costa,CA,79.0,79.0,32.0,29.75,10.0,13.0,0.0
2,35.553256,-120.761651, Green Valley Rd,Templeton,San Luis Obispo,CA,52.0,52.0,86.0,29.07,10.0,8.0,0.0
2,34.130016,-117.960448,I-605 N,Baldwin Park,Los Angeles,CA,76.0,76.0,54.0,29.76,10.0,10.0,0.0
2,34.55806,-118.114189,Sierra Hwy,Palmdale,Los Angeles,CA,70.0,70.0,53.0,27.23,10.0,18.0,0.0
2,46.17196,-123.87586,Oregon Coast Hwy,Warrenton,Clatsop,OR,62.0,62.0,70.0,30.04,10.0,14.0,0.0
3,34.002628,-118.28067,S Grand Ave,Los Angeles,Los Angeles,CA,63.0,63.0,84.0,29.77,8.0,0.0,0.0
2,37.700887,-121.82266299999999,I-580 E,Livermore,Alameda,CA,40.0,40.0,55.0,29.71,10.0,3.0,0.0
2,32.665585,-117.07985900000001,I-805 S,National City,San Diego,CA,56.0,56.0,72.0,29.92,10.0,7.0,0.0
2,45.500948,-122.57871999999999, SE 82nd Ave,Portland,Multnomah,OR,45.0,43.5,86.0,29.9,10.0,3.5,0.03
3,37.786842,-122.39001499999999,I-80 W,San Francisco,San Francisco,CA,68.0,68.0,70.0,30.05,10.0,17.0,0.0
2,34.067838,-117.403173,I-10 E,Bloomington,San Bernardino,CA,69.0,69.0,70.0,29.04,10.0,0.0,0.0
2,37.426014,-120.77170600000001,South Ave,Delhi,Merced,CA,52.0,52.0,100.0,29.93,2.0,0.0,0.0
2,45.462002000000005,-122.851753,SW 170th Ave,Beaverton,Washington,OR,37.0,37.0,96.0,29.93,4.0,0.0,0.0
3,48.1875,-122.20241499999999,I-5 N,Arlington,Snohomish,WA,48.0,48.0,93.0,30.09,7.0,3.0,0.14
2,34.156902,-118.4487,US-101 S,Sherman Oaks,Los Angeles,CA,68.0,68.0,37.0,29.04,10.0,5.0,0.0
2,33.854437,-117.79064,CA-91 W,Anaheim,Orange,CA,82.0,82.0,52.0,29.66,10.0,8.0,0.0
2,36.150929999999995,-119.33085600000001,CA-99 N,Tulare,Tulare,CA,54.0,54.0,77.0,29.67,1.0,3.0,0.0
2,42.30888,-122.84577,I-5 N,Medford,Jackson,OR,57.0,57.0,10.0,28.72,10.0,21.0,0.0
2,37.459381,-120.812431,Griffith Rd,Turlock,Merced,CA,43.0,39.0,82.0,30.02,8.0,6.0,0.0
2,39.124668,-122.85479,Floyd Way,Nice,Lake,CA,80.0,80.0,34.0,29.19,10.0,12.0,0.0
2,33.182049,-117.32123600000001,CA-78 W,Carlsbad,San Diego,CA,65.0,65.0,56.0,29.62,10.0,3.0,0.0
2,34.035053000000005,-118.368249,W Washington Blvd,Los Angeles,Los Angeles,CA,74.0,74.0,7.0,29.69,8.0,6.0,0.0
2,33.959099,-117.309692,CA-60 W,Riverside,Riverside,CA,46.0,42.0,89.0,28.78,10.0,8.0,0.0
3,37.815845,-122.251328,I-580 W,Oakland,Alameda,CA,72.0,72.0,59.0,30.02,10.0,12.0,0.0
2,37.824861,-122.31361100000001,I-80 W,Oakland,Alameda,CA,61.0,61.0,64.0,29.97,10.0,14.0,0.0
2,38.496043,-121.397186, Frasinetti Rd,Sacramento,Sacramento,CA,81.0,81.0,33.0,29.87,10.0,3.0,0.0
2,34.142808,-118.18566299999999,Ventura Fwy E,Los Angeles,Los Angeles,CA,79.0,79.0,15.0,29.74,10.0,0.0,0.0
2,43.2108,-123.35521000000001,I-5 N,Roseburg,Douglas,OR,57.0,57.0,94.0,29.29,2.0,3.0,0.05
2,43.89519,-124.11801000000001, Highway 101,Florence,Lane,OR,57.0,57.0,88.0,29.82,10.0,12.0,0.0
2,37.757954,-121.53161599999999,W Grant Line Rd,Tracy,San Joaquin,CA,45.0,45.0,53.0,29.54,10.0,0.0,0.0
3,39.309974,-120.692007, State Highway 20,Grass Valley,Nevada,CA,39.2,33.0,93.0,29.81,5.0,9.2,0.06
2,33.887459,-118.10426899999999,I-605 N,Cerritos,Los Angeles,CA,77.0,77.0,37.0,29.82,10.0,0.0,0.0
2,42.173790000000004,-121.71904599999999, Southside Expy,Klamath Falls,Klamath,OR,68.0,68.0,59.0,25.88,10.0,0.0,0.0
2,38.115942,-121.39586499999999,W Highway 12,Lodi,San Joaquin,CA,74.0,74.0,48.0,29.88,10.0,8.0,0.0
3,34.065155,-118.00025900000001,I-605 S,Baldwin Park,Los Angeles,CA,83.0,83.0,31.0,29.81,10.0,0.0,0.0
2,34.079408,-118.22721399999999,Arroyo Seco Pkwy,Los Angeles,Los Angeles,CA,61.0,61.0,83.0,29.9,4.0,0.0,0.0
3,34.031918,-118.27446699999999,Harbor Fwy N,Los Angeles,Los Angeles,CA,64.0,64.0,75.0,29.82,3.0,0.0,0.0
2,32.724333,-117.16521499999999,I-5 S,San Diego,San Diego,CA,85.0,85.0,24.0,29.91,10.0,7.0,0.0
2,35.108728,-118.31995900000001,CA-58 E,Tehachapi,Kern,CA,59.0,59.0,82.0,26.0,10.0,8.0,0.0
2,34.186646,-118.47426200000001,I-405 S,Van Nuys,Los Angeles,CA,60.0,60.0,80.0,29.15,7.0,0.0,0.0
2,42.19356,-122.67154,I-5 N,Ashland,Jackson,OR,90.0,90.0,18.0,28.51,10.0,12.0,0.0
2,34.071325,-118.13448400000001,S Atlantic Blvd,Alhambra,Los Angeles,CA,63.0,63.0,81.0,29.87,7.0,0.0,0.0
2,37.872308000000004,-121.27755800000001,I-5 N,French Camp,San Joaquin,CA,57.0,57.0,67.0,29.89,10.0,8.0,0.0
2,37.97872,-122.04337,CA-242 N,Concord,Contra Costa,CA,78.0,78.0,45.0,29.94,10.0,6.0,0.0
2,42.132411,-122.633351,I-5 S,Ashland,Jackson,OR,97.0,97.0,20.0,28.41,10.0,12.0,0.0
3,34.072078999999995,-118.07309,Rosemead Blvd,El Monte,Los Angeles,CA,73.0,73.0,39.0,29.71,10.0,7.0,0.0
2,42.2187,-117.773247,US-95 N,Jordan Valley,Malheur,OR,52.0,52.0,100.0,27.19,10.0,7.0,0.0
3,47.531174,-122.19733400000001,I-405 N,Renton,King,WA,58.0,58.0,90.0,29.83,3.0,3.0,0.0
3,37.360867,-121.90475500000001,N 4th St,San Jose,Santa Clara,CA,66.0,66.0,59.0,29.95,10.0,0.0,0.0
3,37.504036,-122.33345800000001,I-280 N,Belmont,San Mateo,CA,54.0,54.0,94.0,29.78,4.0,13.0,0.0
2,32.713394,-117.145325,CA-94 W,San Diego,San Diego,CA,57.0,57.0,81.0,29.91,10.0,0.0,0.0
2,33.93484,-118.28045,I-110 S,Los Angeles,Los Angeles,CA,65.0,65.0,58.0,29.86,10.0,10.0,0.0
3,34.427048,-118.58548,Golden State Fwy S,Valencia,Los Angeles,CA,63.0,63.0,20.0,29.32,10.0,16.0,0.0
2,34.06597,-118.21619199999999,Golden State Fwy N,Los Angeles,Los Angeles,CA,58.0,58.0,60.0,29.66,10.0,0.0,0.0
2,34.064648,-118.245594,Arroyo Seco Pkwy,Los Angeles,Los Angeles,CA,61.0,61.0,62.0,29.73,10.0,0.0,0.0
2,37.046091,-122.05991599999999, Graham Hill Rd,Felton,Santa Cruz,CA,36.0,36.0,89.0,30.0,10.0,0.0,0.0
3,34.036537,-118.3181,I-10 E,Los Angeles,Los Angeles,CA,69.0,69.0,65.0,29.7,10.0,0.0,0.0
3,37.668953,-122.10938999999999,Nimitz Fwy S,Hayward,Alameda,CA,57.0,57.0,69.0,29.77,10.0,6.0,0.0
2,34.070217,-117.962051,I-10 W,Baldwin Park,Los Angeles,CA,65.0,65.0,65.0,29.79,8.0,0.0,0.0
2,36.839676000000004,-119.70063,CA-168 W,Clovis,Fresno,CA,54.0,54.0,57.0,29.5,10.0,15.0,0.0
3,37.849697,-122.028725,I-680 S,Alamo,Contra Costa,CA,78.0,78.0,24.0,29.95,10.0,6.0,0.0
2,38.001627,-122.08076499999999,Sunrise Dr,Martinez,Contra Costa,CA,62.0,62.0,75.0,29.9,10.0,17.0,0.0
2,37.77451,-122.23373000000001, E 7th St,Oakland,Alameda,CA,76.0,76.0,56.0,29.84,10.0,17.0,0.0
2,34.155369,-118.28811599999999,CA-134 W,Los Angeles,Los Angeles,CA,64.0,64.0,78.0,29.8,3.0,0.0,0.0
3,33.963402,-118.28105900000001,Harbor Fwy S,Los Angeles,Los Angeles,CA,70.0,70.0,68.0,29.82,10.0,8.0,0.0
2,39.272079,-121.639923,Archer Ave,Live Oak,Sutter,CA,67.0,67.0,57.0,30.04,10.0,6.0,0.0
2,38.571849,-121.54868400000001,Harbor Blvd,West Sacramento,Yolo,CA,86.0,86.0,40.0,29.82,10.0,14.0,0.0
2,34.385403000000004,-118.099411,Angeles Forest Hwy,Palmdale,Los Angeles,CA,72.0,72.0,40.0,27.23,10.0,0.0,0.0
2,42.06835,-122.60197,I-5 N,Ashland,Jackson,OR,67.0,67.0,39.0,28.71,10.0,0.0,0.0
2,34.077201,-117.52402099999999, 4th St,Ontario,San Bernardino,CA,71.0,71.0,55.0,28.88,10.0,9.0,0.0
2,45.603840000000005,-121.18281999999999,I-84 E,The Dalles,Wasco,OR,48.0,46.0,77.0,29.66,10.0,5.0,0.0
3,37.811481,-121.993027,Sycamore Valley Rd,Danville,Contra Costa,CA,76.0,76.0,27.0,29.96,10.0,9.0,0.0
2,37.775564,-122.40581100000001,I-80 W,San Francisco,San Francisco,CA,70.0,70.0,61.0,29.98,10.0,20.0,0.0
2,45.421084,-122.78493799999998, SW Watkins Ave,Portland,Washington,OR,70.0,70.0,49.0,30.06,10.0,5.0,0.0
2,36.807688,-120.01652, W Shaw Ave,Fresno,Fresno,CA,80.0,80.0,23.0,29.48,8.0,0.0,0.0
2,37.386829,-122.26500700000001,Skyline Blvd,Woodside,San Mateo,CA,68.0,68.0,73.0,29.97,10.0,5.0,0.0
2,38.054543,-121.18858999999999, N Highway 88,Stockton,San Joaquin,CA,74.0,74.0,33.0,29.67,10.0,13.0,0.0
2,38.580695,-121.49036000000001, I St,Sacramento,Sacramento,CA,73.0,73.0,30.0,30.11,10.0,14.0,0.0
