Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,41.325431,-72.24986,Governor John Davis Lodge Tpke N,East Lyme,New London,CT,42.0,38.0,92.0,29.95,10.0,6.0,0.0
3,42.86503,-71.33893,I-93 S,Londonderry,Rockingham,NH,69.0,69.0,39.0,29.59,10.0,6.0,0.0
3,41.744576,-71.444214,I-95 N,Warwick,Kent,RI,67.0,67.0,100.0,29.9,10.0,7.0,0.0
3,41.058723,-73.512344,I-95 S,Stamford,Fairfield,CT,67.0,67.0,44.0,29.28,10.0,10.0,0.0
2,41.106434,-73.415538,Governor John Davis Lodge Tpke,Norwalk,Fairfield,CT,74.0,74.0,71.0,29.44,10.0,9.0,0.0
3,42.371552,-71.069801,US-1 N,Cambridge,Middlesex,MA,63.0,63.0,90.0,29.88,10.0,13.0,0.0
2,42.356853,-71.1847,I-90 W,Newton,Middlesex,MA,66.0,66.0,93.0,29.77,10.0,8.0,0.0
3,41.771194,-72.678696,I-84 W,Hartford,Hartford,CT,40.0,40.0,97.0,29.74,2.0,3.0,0.0
3,41.866440000000004,-71.402428,I-95 N,Pawtucket,Providence,RI,65.0,65.0,36.0,29.52,10.0,8.0,0.0
2,42.13006,-72.06761,I-90 W,Sturbridge,Worcester,MA,40.0,32.0,89.0,28.44,4.0,15.0,0.01
2,42.205677,-71.140594,I-95 N,Canton,Norfolk,MA,39.0,39.0,79.0,29.86,10.0,0.0,0.0
4,42.503395000000005,-71.13046999999999,I-95 S,Woburn,Middlesex,MA,43.0,33.0,60.0,29.49,10.0,25.0,0.0
2,42.3643,-71.058357,I-93 N,Boston,Suffolk,MA,55.0,55.0,96.0,29.78,6.0,10.0,0.1
3,41.632141,-72.873695,Queen St,Southington,Hartford,CT,53.0,53.0,57.0,30.41,10.0,3.0,0.0
2,41.7399,-72.663724,I-91 N,Hartford,Hartford,CT,44.0,42.0,63.0,30.05,10.0,5.0,0.0
2,42.448890999999996,-71.321602,Cambridge Tpke,Lincoln,Middlesex,MA,59.0,59.0,75.0,29.89,10.0,6.0,0.0
3,43.055988,-71.47110699999999,I-93 N,Hooksett,Merrimack,NH,50.0,50.0,44.0,29.94,10.0,10.0,0.0
2,42.41855,-70.99103000000001, N Shore Rd,Revere,Suffolk,MA,75.0,75.0,76.0,29.81,10.0,9.0,0.0
3,41.81337,-71.408691,Crary St,Providence,Providence,RI,72.0,72.0,57.0,29.91,10.0,6.0,0.0
2,41.518057,-72.825377, Hanover Ave,Meriden,New Haven,CT,64.0,64.0,93.0,29.77,4.0,6.0,0.01
2,43.023609,-71.692429,Weare Rd,New Boston,Hillsborough,NH,59.0,59.0,69.0,30.2,10.0,5.0,0.0
3,42.310234,-71.386139,Speen St,Framingham,Middlesex,MA,42.0,35.0,51.0,29.58,10.0,15.0,0.0
3,42.664112,-71.194603,I-495 S,Andover,Essex,MA,65.0,65.0,93.0,29.86,10.0,0.0,0.0
2,41.020758,-73.622956,I-95 S,Greenwich,Fairfield,CT,60.0,60.0,27.0,29.83,10.0,9.0,0.0
2,43.52036,-70.46228,I-95 S,Saco,York,ME,90.0,90.0,38.0,29.83,10.0,13.0,0.0
2,42.392429,-71.03671999999999,4th St,Chelsea,Suffolk,MA,36.0,29.0,76.0,29.86,10.0,9.0,0.0
2,42.328559999999996,-71.079277,Dearborn St,Roxbury,Suffolk,MA,41.0,37.0,82.0,30.05,4.0,6.0,0.05
3,41.669703999999996,-72.833702,CT-72 W,Plainville,Hartford,CT,44.0,40.0,85.0,30.09,10.0,7.0,0.0
3,41.816814,-71.39960500000001,I-195 W,Providence,Providence,RI,53.0,53.0,50.0,29.73,10.0,10.0,0.0
4,41.67949,-72.16887, Windham Rd,South Windham,Windham,CT,56.0,56.0,93.0,29.45,10.0,0.0,0.0
2,42.065979,-70.86895799999999,Liberty St,Hanson,Plymouth,MA,50.0,50.0,76.0,30.08,10.0,10.0,0.0
2,41.765073,-72.690943,I-84 E,Hartford,Hartford,CT,64.0,64.0,60.0,30.29,10.0,5.0,0.0
2,42.435902,-71.23468000000001,Waltham St,Lexington,Middlesex,MA,37.0,33.0,62.0,29.66,10.0,5.0,0.0
2,42.135872,-70.90387700000001,Webster St,Rockland,Plymouth,MA,37.0,30.0,65.0,29.48,10.0,9.0,0.0
2,41.72383,-70.94634,MA-140 S,New Bedford,Bristol,MA,46.0,42.0,68.0,30.01,10.0,7.0,0.0
3,42.0242,-71.86044,I-395 N,Webster,Worcester,MA,32.0,26.0,92.0,28.77,0.25,6.0,0.11
2,42.288631,-71.075577,Norfolk St,Dorchester Center,Suffolk,MA,88.0,88.0,43.0,29.78,10.0,9.0,0.0
3,42.729549,-71.205017,I-93 S,Methuen,Essex,MA,52.0,52.0,97.0,29.94,3.0,12.0,0.13
2,42.370734999999996,-71.269051,I-95 N,Waltham,Middlesex,MA,73.0,73.0,81.0,29.88,10.0,9.0,0.0
2,41.196638,-73.121641,Governor John Davis Lodge Tpke,Stratford,Fairfield,CT,73.0,73.0,90.0,29.52,10.0,23.0,0.0
2,42.549519000000004,-71.849159,MA-2 E,Fitchburg,Worcester,MA,77.0,77.0,58.0,29.72,10.0,0.0,0.0
2,42.306931,-71.067947,Hamilton St,Dorchester,Suffolk,MA,63.0,63.0,90.0,29.88,10.0,13.0,0.0
3,41.66835,-71.48738900000001,RI-4 S,East Greenwich,Kent,RI,73.0,73.0,79.0,29.84,10.0,13.0,0.0
3,41.29785,-72.93427, Howard Ave,New Haven,New Haven,CT,52.0,52.0,41.0,30.05,10.0,6.0,0.0
2,44.80473,-69.37521,I-95 N,Pittsfield,Somerset,ME,35.0,29.0,96.0,28.8,5.0,7.0,0.09
3,41.696976,-71.47575400000001,I-95 S,Warwick,Kent,RI,57.0,57.0,100.0,29.73,2.0,8.0,0.22
2,42.0429,-71.240173,Constitution Way,Foxboro,Norfolk,MA,46.0,46.0,83.0,30.1,10.0,0.0,0.0
2,42.589745,-71.31263,US-3 N,Chelmsford,Middlesex,MA,37.0,32.0,62.0,29.52,10.0,6.0,0.0
2,42.063511,-70.871338,High St,Hanson,Plymouth,MA,70.0,70.0,100.0,29.87,2.0,7.0,0.0
3,42.026615,-71.25762900000001,I-95 S,Foxboro,Norfolk,MA,76.0,76.0,31.0,29.77,10.0,14.0,0.0
2,41.770959999999995,-72.605967,I-84 W,East Hartford,Hartford,CT,76.0,76.0,69.0,29.86,10.0,7.0,0.0
2,41.557213,-72.924274,Yankee Expy W,Cheshire,New Haven,CT,62.0,62.0,52.0,30.02,10.0,9.0,0.0
2,43.113007,-70.819748,NH-16 S,Portsmouth,Rockingham,NH,64.0,64.0,94.0,29.78,1.0,6.0,0.0
2,42.341869,-71.066353,Harrison Ave,Boston,Suffolk,MA,52.0,52.0,50.0,29.54,10.0,25.0,0.0
3,41.734809999999996,-72.66427,I-91 N,Hartford,Hartford,CT,41.0,41.0,51.0,29.45,10.0,3.0,0.0
2,41.771018,-72.679909,I-84 E,Hartford,Hartford,CT,38.0,33.0,53.0,30.31,10.0,6.0,0.0
2,41.61723,-71.94511700000001,Governor John Davis Lodge Tpke N,Jewett City,New London,CT,29.0,22.0,67.0,29.52,10.0,7.0,0.0
2,41.759516,-72.641097,CT-15 S,East Hartford,Hartford,CT,84.0,84.0,65.0,30.13,10.0,12.0,0.0
2,42.5952,-71.0158,N Main St,Middleton,Essex,MA,74.0,74.0,87.0,29.31,9.0,17.0,0.02
2,42.328175,-71.097061,Columbus Ave,Roxbury Crossing,Suffolk,MA,58.0,58.0,87.0,29.61,7.0,32.0,0.0
2,42.330791,-71.111542,Colburn St,Jamaica Plain,Suffolk,MA,38.0,31.0,97.0,30.28,10.0,9.0,0.0
2,42.34111,-71.26517,MA-128 S,Weston,Middlesex,MA,39.0,39.0,53.0,29.76,10.0,0.0,0.0
2,41.814743,-71.43991899999999,RI-10 S,Providence,Providence,RI,66.0,66.0,65.0,30.15,10.0,12.0,0.0
3,43.570766,-71.62222299999999,I-93 N,Sanbornton,Belknap,NH,51.0,51.0,31.0,29.14,10.0,20.0,0.0
3,42.23822,-71.02365,US-1 S,Quincy,Norfolk,MA,59.0,59.0,20.0,30.1,10.0,16.0,0.0
3,42.26363,-71.045311,I-93 S,Milton,Norfolk,MA,39.0,33.0,55.0,30.1,10.0,9.0,0.0
3,42.585403,-72.621239,I-91 N,Greenfield,Franklin,MA,55.0,55.0,72.0,28.99,10.0,12.0,0.0
3,41.611931,-72.89888,West St,Southington,Hartford,CT,41.0,41.0,82.0,29.67,10.0,0.0,0.0
2,41.78175,-71.419975,RI-10 N,Providence,Providence,RI,65.0,65.0,90.0,30.19,2.0,6.0,0.0
2,41.133278000000004,-73.458031,CT-15 S,Norwalk,Fairfield,CT,72.0,72.0,41.0,29.48,10.0,16.0,0.0
2,42.525180999999996,-71.080841,I-95 S,Wakefield,Middlesex,MA,29.0,29.0,72.0,30.34,10.0,3.0,0.0
2,41.926029,-71.09008,Broadway,Taunton,Bristol,MA,37.0,32.0,73.0,29.58,10.0,6.0,0.0
2,41.859390000000005,-71.466629,Pensaukee Ave,North Providence,Providence,RI,49.0,49.0,100.0,29.77,10.0,3.0,0.0
2,43.327286,-70.98183399999999,NH-11,Rochester,Strafford,NH,37.0,37.0,93.0,29.77,9.0,3.0,0.0
3,41.026886,-73.605621,Indian Field Rd,Greenwich,Fairfield,CT,35.0,29.0,92.0,29.29,1.0,7.0,0.11
3,42.15416,-71.06848000000001,MA-24 S,Stoughton,Norfolk,MA,73.0,73.0,76.0,29.86,10.0,0.0,0.0
3,41.551563,-73.05249,I-84 E,Waterbury,New Haven,CT,42.0,39.0,47.0,29.34,10.0,5.0,0.0
2,42.533939000000004,-70.95030200000001,MA-128 N,Peabody,Essex,MA,63.0,63.0,60.0,30.12,10.0,13.0,0.0
3,41.86853,-71.05662,MA-24 S,Taunton,Bristol,MA,59.0,59.0,39.0,30.31,10.0,10.0,0.0
2,41.000322,-73.652976,I-95 N,Greenwich,Fairfield,CT,37.0,29.0,50.0,29.31,10.0,13.0,0.0
2,41.383491,-73.484297,I-84 E,Danbury,Fairfield,CT,56.0,56.0,90.0,29.4,10.0,8.0,0.0
3,41.71921,-72.79496999999999,I-84 E,Farmington,Hartford,CT,63.0,63.0,35.0,30.23,10.0,5.0,0.0
2,41.000336,-73.65298,I-95 N,Greenwich,Fairfield,CT,44.0,38.0,89.0,29.18,7.0,12.0,0.01
2,42.064335,-71.056651, Belmont St,Brockton,Plymouth,MA,33.0,23.0,38.0,30.31,10.0,15.0,0.0
2,41.001201,-73.652397,I-95 S,Greenwich,Fairfield,CT,41.0,36.0,73.0,29.53,10.0,7.0,0.0
2,41.692844,-71.501366,Quaker Ln,West Warwick,Kent,RI,46.0,43.0,89.0,30.05,8.0,6.0,0.01
2,42.496002000000004,-71.1782,Winn St,Burlington,Middlesex,MA,60.0,60.0,33.0,29.72,10.0,15.0,0.0
2,41.296799,-73.091248,Plaskon Dr,Shelton,Fairfield,CT,29.0,29.0,96.0,29.86,0.25,0.0,0.0
3,42.17239,-72.33204,I-90 W,Palmer,Hampden,MA,34.0,25.0,93.0,29.74,10.0,13.0,0.0
2,41.902611,-71.86643199999999,Heritage Rd,Putnam,Windham,CT,38.0,38.0,68.0,29.9,10.0,0.0,0.0
3,41.769218,-72.668541,I-91 S,Hartford,Hartford,CT,35.0,29.0,92.0,29.54,3.0,8.0,0.0
2,42.296082,-71.116173,Walk Hill St,Jamaica Plain,Suffolk,MA,45.0,43.0,90.0,30.38,10.0,5.0,0.0
2,42.290217999999996,-71.124107,Washington St,Roslindale,Suffolk,MA,40.0,40.0,89.0,30.38,8.0,0.0,0.0
2,41.122541999999996,-73.353615,Governor John Davis Lodge Tpke,Westport,Fairfield,CT,62.0,62.0,65.0,30.22,10.0,6.0,0.0
2,41.324375,-72.882839,I-91 S,New Haven,New Haven,CT,47.0,41.0,93.0,29.62,3.0,14.0,0.01
3,42.365120000000005,-71.589119,Austen Way,Marlborough,Middlesex,MA,31.0,31.0,69.0,29.63,10.0,0.0,0.0
2,42.608608000000004,-71.325577,US-3 N,Lowell,Middlesex,MA,73.0,73.0,13.0,29.96,10.0,16.0,0.0
2,41.69035,-72.75705699999999,CT-9 N,Newington,Hartford,CT,40.0,34.0,58.0,29.95,10.0,9.0,0.0
2,41.587721,-72.649343,CT-9 S,Cromwell,Middlesex,CT,73.0,73.0,53.0,30.0,10.0,6.0,0.0
4,41.85293,-71.71767, Hartford Pike,North Scituate,Providence,RI,56.0,56.0,24.0,29.69,10.0,12.0,0.0
3,42.52275,-71.08422,I-95 N,Wakefield,Middlesex,MA,60.0,60.0,46.0,30.07,10.0,5.0,0.0
2,42.349491,-71.111221,Essex St,Brookline,Norfolk,MA,44.0,38.0,82.0,29.94,0.25,12.0,0.0
2,41.376598,-73.473202,US-7 N,Danbury,Fairfield,CT,57.0,57.0,89.0,29.36,6.0,9.0,0.0
2,43.19923,-72.506332,Rockingham Rd,Bellows Falls,Windham,VT,35.0,35.0,92.0,29.79,3.0,3.0,0.0
3,41.000549,-73.65276300000001,I-95 N,Greenwich,Fairfield,CT,76.0,76.0,67.0,29.55,10.0,12.0,0.0
2,41.620529,-70.543983,Nathan Ellis Hwy,East Falmouth,Barnstable,MA,70.0,70.0,83.0,30.0,10.0,12.0,0.0
2,42.301849,-71.085564,Blue Hill Ave,Dorchester,Suffolk,MA,72.0,72.0,53.0,30.08,10.0,10.0,0.0
3,42.358662,-71.120956,Cambridge St,Allston,Suffolk,MA,41.0,38.0,82.0,30.06,3.0,5.0,0.01
2,41.288277,-72.88585,Governor John Davis Lodge Tpke S,East Haven,New Haven,CT,41.0,35.0,60.0,29.79,10.0,9.0,0.0
2,41.365875,-72.92306500000001,CT-15 S,Hamden,New Haven,CT,53.0,53.0,50.0,30.23,10.0,6.0,0.0
2,41.669703999999996,-72.833702,CT-72 W,Plainville,Hartford,CT,33.0,33.0,64.0,29.97,10.0,0.0,0.0
2,44.258781,-73.228287,US Route 7,North Ferrisburgh,Addison,VT,41.0,37.0,60.0,30.04,10.0,6.0,0.0
3,42.664322,-71.19369499999999,I-495 N,Andover,Essex,MA,43.0,43.0,62.0,29.6,10.0,3.0,0.0
2,41.312938,-72.912687,I-91 S,New Haven,New Haven,CT,36.0,36.0,97.0,30.29,10.0,0.0,0.0
2,41.271075,-72.97148100000001,Governor John Davis Lodge Tpke N,West Haven,New Haven,CT,70.0,70.0,81.0,30.24,10.0,6.0,0.0
2,41.539558,-72.81298100000001,W Main St,Meriden,New Haven,CT,47.0,44.0,37.0,30.21,10.0,6.0,0.0
2,42.300442,-71.14810899999999,W Roxbury Pkwy,Chestnut Hill,Norfolk,MA,58.0,58.0,58.0,30.31,10.0,15.0,0.0
2,41.841625,-71.419014,Louisquisset Pike S,Providence,Providence,RI,77.0,77.0,40.0,29.55,10.0,7.0,0.0
3,42.301105,-71.048355,Point Rd,Dorchester,Suffolk,MA,68.0,68.0,81.0,29.96,10.0,9.0,0.0
3,41.76899,-72.66121700000001,US-44 E,East Hartford,Hartford,CT,61.0,61.0,90.0,29.45,4.0,16.0,0.19
2,41.800743,-71.402214,Thurbers Ave,Providence,Providence,RI,39.0,36.0,86.0,30.15,10.0,5.0,0.0
1,41.74517,-71.43426,RI-37 E,Warwick,Kent,RI,78.0,78.0,45.0,30.01,10.0,14.0,0.0
2,41.721728999999996,-72.793596,US-6 W,Farmington,Hartford,CT,43.0,40.0,74.0,30.55,10.0,5.0,0.0
2,42.304722,-71.224602,Franklin St,Needham Heights,Norfolk,MA,25.0,13.0,75.0,29.97,10.0,14.0,0.0
1,42.36424,-71.06991,Storrow Dr,Boston,Suffolk,MA,43.0,33.0,93.0,29.85,2.0,29.0,0.0
3,41.134651,-73.29348,Governor John Davis Lodge Tpke,Southport,Fairfield,CT,74.0,74.0,76.0,30.3,10.0,7.0,0.0
3,42.03688,-71.307129,Washington St,Plainville,Norfolk,MA,40.0,34.0,73.0,29.58,10.0,9.0,0.0
2,41.72804,-72.61339,CT-2 W,East Hartford,Hartford,CT,57.0,57.0,77.0,29.93,10.0,13.0,0.0
2,42.664112,-71.194603,I-495 S,Andover,Essex,MA,80.0,80.0,47.0,29.89,10.0,6.0,0.0
2,41.733429,-72.731163,Quaker Ln S,West Hartford,Hartford,CT,71.0,71.0,70.0,30.15,10.0,9.0,0.0
2,42.350182000000004,-71.147079,Cambridge St,Brighton,Suffolk,MA,30.0,21.0,59.0,29.69,10.0,12.0,0.0
2,41.058240999999995,-73.512535,Governor John Davis Lodge Tpke,Stamford,Fairfield,CT,49.0,47.0,93.0,29.43,6.0,5.0,0.0
3,41.842857,-71.410896,I-95 S,Providence,Providence,RI,49.0,46.0,38.0,29.76,10.0,7.0,0.0
2,42.16135,-71.157501,Neponset St,Canton,Norfolk,MA,59.0,59.0,83.0,29.82,10.0,3.0,0.0
2,42.189003,-71.852417,Southbridge St,Auburn,Worcester,MA,69.0,69.0,53.0,29.01,10.0,14.0,0.0
3,41.832249,-71.519882,I-295 S,Johnston,Providence,RI,37.0,32.0,93.0,29.03,10.0,7.0,0.0
4,42.42087,-71.00449,Albert J Brown Cir,Revere,Suffolk,MA,47.0,42.0,28.0,30.05,10.0,12.0,0.0
3,43.72121,-70.304771,I-95 N,Portland,Cumberland,ME,58.0,58.0,65.0,30.0,10.0,5.0,0.0
2,42.404461,-71.076775,Rivers Edge Dr,Medford,Middlesex,MA,34.0,29.0,61.0,30.17,10.0,6.0,0.0
2,41.342121,-72.124367,Boston Post Rd,Waterford,New London,CT,27.0,17.0,34.0,30.42,10.0,10.0,0.0
2,42.440369,-71.369141,Sudbury Rd,Concord,Middlesex,MA,50.0,50.0,74.0,30.08,10.0,10.0,0.0
4,41.23551,-73.04581,I-95 S,Milford,New Haven,CT,37.0,33.0,48.0,30.03,10.0,5.0,0.0
2,42.336971000000005,-71.093643,Ruggles St,Boston,Suffolk,MA,36.0,30.0,44.0,30.39,10.0,8.0,0.0
3,43.246658000000004,-71.747864,I-89 N,Warner,Merrimack,NH,45.0,35.0,44.0,29.26,10.0,32.0,0.0
2,43.64634,-70.29068000000001,I-295 S,Portland,Cumberland,ME,77.0,77.0,48.0,29.71,10.0,16.0,0.0
3,42.80134,-71.27176,I-93 S,Windham,Rockingham,NH,59.0,59.0,46.0,30.2,10.0,10.0,0.0
2,41.878479999999996,-71.1681, Winthrop St,Taunton,Bristol,MA,42.0,42.0,92.0,30.06,8.0,3.0,0.0
2,42.351688,-71.06472,LaGrange St,Boston,Suffolk,MA,72.0,72.0,81.0,30.04,10.0,5.0,0.0
2,42.24147,-70.991928,Richard St,Quincy,Norfolk,MA,41.0,41.0,86.0,30.24,9.0,0.0,0.0
2,41.181756,-73.194255,CT-25 S,Bridgeport,Fairfield,CT,68.0,68.0,84.0,30.23,8.0,3.0,0.0
2,41.539931,-72.804583, Grove St,Meriden,New Haven,CT,48.0,48.0,89.0,29.91,10.0,0.0,0.0
3,41.729649,-71.18985,I-195 E,Somerset,Bristol,MA,61.0,61.0,58.0,30.04,10.0,13.0,0.0
2,41.680002,-72.818621,I-84 W,New Britain,Hartford,CT,59.0,59.0,78.0,30.31,10.0,8.0,0.0
3,42.369888,-71.064697,US-1 N,Charlestown,Suffolk,MA,79.0,79.0,79.0,30.12,10.0,10.0,0.0
2,41.742414000000004,-71.44504599999999,I-95 N,Cranston,Providence,RI,70.0,70.0,93.0,29.91,2.0,7.0,0.02
2,42.460304,-70.945229,Lynnway,Lynn,Essex,MA,64.0,64.0,70.0,29.68,10.0,15.0,0.0
2,42.427631,-71.20706899999999,Pleasant St,Lexington,Middlesex,MA,67.0,67.0,79.0,29.77,10.0,7.0,0.0
2,41.764052,-72.693687,Sigourney St,Hartford,Hartford,CT,43.0,43.0,80.0,30.18,10.0,0.0,0.0
2,41.771854,-72.599662,I-84 W,East Hartford,Hartford,CT,76.0,76.0,69.0,29.86,10.0,7.0,0.0
3,42.33153,-71.25444,I-95 N,Newton Lower Falls,Middlesex,MA,87.0,87.0,30.0,29.69,10.0,10.0,0.0
2,41.104434000000005,-73.563047,CT-15 N,Stamford,Fairfield,CT,54.0,54.0,41.0,29.94,10.0,3.0,0.0
2,41.67038,-72.839366,CT-72 W,Plainville,Hartford,CT,64.0,64.0,28.0,29.74,10.0,6.0,0.0
2,42.228058000000004,-71.181549,I-95 S,Dedham,Norfolk,MA,45.0,43.0,82.0,29.91,1.0,5.0,0.0
2,41.293483,-72.67614499999999,Governor John Davis Lodge Tpke S,Guilford,New Haven,CT,34.0,34.0,60.0,29.97,10.0,0.0,0.0
3,42.39116,-71.60571999999999,I-495 N,Berlin,Worcester,MA,79.0,79.0,42.0,29.51,10.0,10.0,0.0
2,42.378632,-71.245667,Francis St,Waltham,Middlesex,MA,78.0,78.0,52.0,29.9,10.0,7.0,0.0
2,42.35584,-71.07406999999999,Storrow Dr,Boston,Suffolk,MA,40.0,35.0,86.0,29.87,9.0,7.0,0.02
2,41.78893,-72.56396,Wilbur Cross Hwy N,Manchester,Hartford,CT,41.0,36.0,79.0,29.69,10.0,7.0,0.0
2,42.574749,-71.24115,Gray St,Billerica,Middlesex,MA,52.0,52.0,54.0,29.73,10.0,7.0,0.0
2,41.109734,-73.40344499999999,Governor John Davis Lodge Tpke,Norwalk,Fairfield,CT,56.0,56.0,72.0,30.38,10.0,5.0,0.0
1,42.209179999999996,-71.04869000000001,I-93 N,Quincy,Norfolk,MA,45.0,45.0,80.0,29.54,7.0,0.0,0.05
3,41.800743,-71.402214,Thurbers Ave,Providence,Providence,RI,49.0,42.0,93.0,29.01,3.0,22.0,0.01
2,41.770716,-72.67794,I-84 E,Hartford,Hartford,CT,44.0,44.0,71.0,30.18,10.0,0.0,0.0
2,41.10658,-73.422671,Governor John Davis Lodge Tpke,Norwalk,Fairfield,CT,31.0,23.0,64.0,29.33,10.0,8.0,0.0
2,41.092289,-73.629587,CT-15 N,Greenwich,Fairfield,CT,81.0,81.0,74.0,29.68,10.0,5.0,0.0
2,42.373425,-71.457787,Old Garrison Rd,Sudbury,Middlesex,MA,32.0,27.0,92.0,29.65,1.0,5.0,0.01
2,42.555149,-71.26580799999999,Charnstaffe Ln,Billerica,Middlesex,MA,65.0,65.0,87.0,29.78,10.0,3.0,0.01
3,41.909523,-71.891632,I-395 S,Putnam,Windham,CT,44.0,38.0,89.0,29.47,6.0,12.0,0.03
3,41.70349,-71.1603,Braga Bridge,Fall River,Bristol,MA,45.0,39.0,97.0,30.23,1.0,13.0,0.13
3,42.64672,-70.97678,I-95 N,Boxford,Essex,MA,49.0,43.0,24.0,29.68,10.0,17.0,0.0
3,41.044724,-73.562714,I-95 N,Stamford,Fairfield,CT,72.0,72.0,73.0,29.37,10.0,3.0,0.0
2,41.559165,-72.919188,Yankee Expy E,Cheshire,New Haven,CT,47.0,40.0,50.0,29.8,10.0,16.0,0.0
2,41.479128,-73.203867,I-84 E,Southbury,New Haven,CT,50.0,50.0,59.0,29.45,10.0,5.0,0.0
2,42.37846,-71.07584399999999,I-93 N,Somerville,Middlesex,MA,28.0,20.0,51.0,30.23,10.0,8.0,0.0
2,42.587799,-71.295174,Angie Rd,North Billerica,Middlesex,MA,51.0,51.0,96.0,29.66,1.0,8.0,0.27
3,41.000549,-73.65276300000001,I-95 N,Greenwich,Fairfield,CT,50.0,50.0,96.0,29.5,8.0,0.0,0.0
2,42.583999999999996,-71.15786700000001,I-93 S,Wilmington,Middlesex,MA,27.0,27.0,92.0,29.74,3.0,0.0,0.0
