Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
3,32.888531,-86.624321,I-65 S,Clanton,Chilton,AL,89.0,89.0,31.0,29.26,10.0,8.0,0.0
3,32.517174,-90.10185200000001,Gluckstadt Rd,Madison,Madison,MS,65.0,65.0,37.0,29.76,10.0,8.0,0.0
2,32.35096,-86.262558,Carter Hill Rd,Montgomery,Montgomery,AL,70.0,70.0,87.0,29.87,10.0,6.0,0.0
2,32.628399,-86.738907,Highway 82 W,Billingsley,Autauga,AL,68.0,68.0,94.0,29.76,10.0,10.0,0.0
2,34.74881,-86.693512,University Dr NW,Huntsville,Madison,AL,88.0,88.0,60.0,29.3,10.0,5.0,0.0
3,30.629623,-88.11779,E Harbor Dr,Mobile,Mobile,AL,83.0,83.0,88.0,29.78,10.0,3.0,0.03
2,36.573283,-86.617244,I-65 S,Portland,Robertson,TN,73.0,73.0,79.0,29.66,10.0,0.0,0.0
2,33.17828,-87.548828,Greensboro Ave,Tuscaloosa,Tuscaloosa,AL,51.0,51.0,86.0,29.77,8.0,5.0,0.0
2,30.444546000000003,-89.031174,Lorraine Rd,Gulfport,Harrison,MS,83.0,83.0,74.0,29.9,10.0,0.0,0.0
3,32.61692,-85.401398,AL-15 S,Opelika,Lee,AL,86.0,86.0,63.0,29.03,10.0,12.0,0.0
2,33.084309000000005,-86.875999,Highway 25,Montevallo,Shelby,AL,44.0,44.0,89.0,29.5,10.0,0.0,0.0
2,33.476601,-86.814583,Nob Hill Dr,Birmingham,Jefferson,AL,82.0,82.0,47.0,29.26,10.0,7.0,0.0
2,35.05542,-85.26293199999999,Camden St,Chattanooga,Hamilton,TN,69.0,69.0,87.0,29.29,10.0,0.0,0.0
3,37.96962,-84.532913,Nicholasville Rd,Lexington,Fayette,KY,45.0,41.0,46.0,29.41,10.0,7.0,0.0
2,30.676277000000002,-88.127258,I-65 S,Mobile,Mobile,AL,75.0,75.0,96.0,29.65,10.0,8.0,0.0
2,36.1158,-85.68578000000001,I-40 W,Silver Point,Putnam,TN,81.0,81.0,37.0,28.7,10.0,17.0,0.0
2,32.038261,-89.927887,St John Rd,Braxton,Simpson,MS,90.0,90.0,48.0,29.62,10.0,9.0,0.0
2,39.047813,-84.572861,I-71 N,Ft Mitchell,Kenton,KY,69.0,69.0,87.0,29.02,2.0,13.0,0.01
2,32.19912,-90.14394, Highway 49 S,Florence,Rankin,MS,38.0,38.0,73.0,29.82,10.0,0.0,0.0
2,34.801536999999996,-86.676071,Douglass Rd NW,Huntsville,Madison,AL,92.0,92.0,39.0,29.27,10.0,6.0,0.0
2,33.228229999999996,-87.533234,McFarland Blvd NE,Tuscaloosa,Tuscaloosa,AL,75.0,75.0,33.0,30.04,10.0,0.0,0.0
2,36.2267,-86.695984,Briley Pkwy W,Nashville,Davidson,TN,41.0,41.0,79.0,29.6,10.0,0.0,0.0
2,36.205909999999996,-86.768547,W Trinity Ln,Nashville,Davidson,TN,82.0,82.0,30.0,29.42,10.0,14.0,0.0
3,30.559828000000003,-88.202316,I-10 W,Theodore,Mobile,AL,82.0,82.0,29.0,29.94,10.0,12.0,0.0
3,39.098801,-84.488228,E 3rd St,Newport,Campbell,KY,22.0,11.0,68.0,29.92,10.0,10.0,0.0
2,36.136169,-86.7789,E Argyle Ave,Nashville,Davidson,TN,51.0,51.0,48.0,29.52,10.0,6.0,0.0
2,39.058890999999996,-84.538078,I-71 N,Covington,Kenton,KY,50.0,50.0,86.0,29.3,10.0,12.0,0.0
2,36.28756,-86.783363,Quail Ridge Dr,Nashville,Davidson,TN,70.0,70.0,87.0,29.56,10.0,3.0,0.0
3,31.521063,-89.285149,Moselle Seminary Rd,Moselle,Jones,MS,73.0,73.0,96.0,29.75,6.0,5.0,0.8
2,36.08815,-86.785583,Battery Ln,Nashville,Davidson,TN,80.0,80.0,32.0,29.39,10.0,5.0,0.0
2,35.096218,-90.055801,S 3rd St,Memphis,Shelby,TN,68.0,68.0,73.0,29.69,10.0,6.0,0.0
2,35.146484,-89.961166,Sam Cooper Blvd W,Memphis,Shelby,TN,76.0,76.0,97.0,29.6,8.0,10.0,0.0
3,30.692079999999997,-88.02729000000001,Battleship Pkwy,Mobile,Mobile,AL,87.0,87.0,74.0,30.01,10.0,5.0,0.0
2,36.110352,-86.77050799999999,I-65 N,Nashville,Davidson,TN,79.0,79.0,79.0,29.4,10.0,6.0,0.0
3,36.142002000000005,-86.67491899999999,I-40 W,Nashville,Davidson,TN,77.0,77.0,34.0,29.29,10.0,16.0,0.0
3,38.195812,-85.707359,Henry Watterson Expy W,Louisville,Jefferson,KY,91.0,91.0,43.0,29.58,10.0,6.0,0.0
3,38.219334,-85.505798,Gene Snyder Fwy N,Louisville,Jefferson,KY,48.0,46.0,39.0,29.54,10.0,5.0,0.0
2,36.22842,-86.77278000000001,I-65 S,Nashville,Davidson,TN,35.0,28.0,57.0,29.62,10.0,9.0,0.0
2,35.784718,-86.372185,I-24 E,Murfreesboro,Rutherford,TN,54.0,54.0,43.0,29.58,10.0,7.0,0.0
2,36.17458,-86.7709,I-24 W,Nashville,Davidson,TN,73.0,73.0,29.0,29.44,10.0,3.0,0.0
3,32.365665,-86.281136,I-85 S,Montgomery,Montgomery,AL,91.0,91.0,47.0,29.66,10.0,3.0,0.0
2,35.074238,-89.860443,Bill Morris Pkwy,Memphis,Shelby,TN,28.0,28.0,93.0,30.1,10.0,0.0,0.0
3,36.110240999999995,-86.721214,Briley Pkwy,Nashville,Davidson,TN,66.0,66.0,81.0,29.22,9.0,8.0,0.0
2,36.038631,-86.782211,I-65 N,Brentwood,Davidson,TN,79.0,79.0,79.0,29.36,10.0,3.0,0.0
3,35.015881,-85.177757,Phyllis Ln,Chattanooga,Hamilton,TN,68.0,68.0,93.0,29.32,3.0,3.0,0.09
3,36.074585,-86.768799,I-65 S,Nashville,Davidson,TN,63.0,63.0,93.0,29.3,7.0,7.0,0.47
2,38.1859,-85.80541,Henry Watterson Expy W,Louisville,Jefferson,KY,61.0,61.0,39.0,29.53,10.0,5.0,0.0
3,31.554792,-86.87114,I-65 N,Evergreen,Conecuh,AL,66.0,66.0,81.0,29.92,10.0,5.0,0.0
2,32.369178999999995,-86.244141,Perry Hill Rd,Montgomery,Montgomery,AL,88.0,88.0,49.0,29.77,10.0,8.0,0.0
2,35.020481,-89.795998,Hacks Cross Rd,Memphis,Shelby,TN,77.0,77.0,94.0,29.54,10.0,5.0,0.0
3,34.701209999999996,-86.687935,Huntsville Decatur Hwy W,Huntsville,Madison,AL,64.0,64.0,100.0,29.11,0.38,5.0,0.0
2,35.023819,-85.174362,I-75 N,Chattanooga,Hamilton,TN,79.0,79.0,90.0,29.23,10.0,0.0,0.0
2,36.1508,-86.77922, 8th Ave S,Nashville,Davidson,TN,83.0,83.0,29.0,29.37,10.0,9.0,0.0
3,33.458839000000005,-86.714417,I-459 S,Birmingham,Jefferson,AL,67.0,67.0,68.0,29.39,10.0,5.0,0.0
2,30.69165,-88.08770799999999,Spring Hill Ave,Mobile,Mobile,AL,71.0,71.0,87.0,30.16,6.0,0.0,0.0
3,36.191734000000004,-86.777664,I-65 N,Nashville,Davidson,TN,92.0,92.0,37.0,29.38,10.0,5.0,0.0
3,38.191151,-85.76673100000001,Southern Pkwy,Louisville,Jefferson,KY,42.0,37.0,89.0,29.14,2.0,9.0,0.0
3,33.483948,-86.82634,I-65 S,Birmingham,Jefferson,AL,86.0,86.0,57.0,29.52,10.0,7.0,0.0
2,34.078011,-86.336708,US Highway 278,Altoona,Blount,AL,57.0,57.0,100.0,29.46,10.0,0.0,0.0
2,36.075480999999996,-86.940407,Highway 70 S,Nashville,Davidson,TN,76.0,76.0,87.0,29.26,1.0,5.0,0.03
2,36.047211,-86.59005,Pin Oak Dr,Antioch,Davidson,TN,68.0,68.0,84.0,29.38,10.0,0.0,0.0
3,35.014614,-85.273323,I-24 W,Chattanooga,Hamilton,TN,83.0,83.0,58.0,29.33,10.0,6.0,0.0
2,34.705405999999996,-86.588799,Memorial Pkwy SW,Huntsville,Madison,AL,73.0,73.0,100.0,29.35,10.0,3.0,0.0
3,36.15728,-86.82238000000001,Georgia Ave,District 21,Davidson,TN,74.0,74.0,87.0,29.49,9.0,0.0,0.02
3,36.134440999999995,-86.775246,I-65 N,Nashville,Davidson,TN,31.0,23.0,69.0,29.76,10.0,8.0,0.0
2,36.121185,-86.773308,I-65 N,Nashville,Davidson,TN,71.0,71.0,84.0,29.37,10.0,0.0,0.0
2,32.3649,-86.26606,I-85 S,Montgomery,Montgomery,AL,61.0,61.0,77.0,29.86,10.0,8.0,0.0
2,36.52167,-87.2158,I-24 W,Clarksville,Montgomery,TN,45.0,42.0,95.0,29.19,10.0,6.0,0.0
2,31.292669,-86.502258,W Bypass,Andalusia,Covington,AL,79.0,79.0,82.0,29.61,10.0,0.0,0.41
2,36.229801,-86.747597,Ellington Pkwy S,Nashville,Davidson,TN,63.0,63.0,70.0,29.37,10.0,5.0,0.0
2,32.460522,-86.425537,Greystone Way,Prattville,Autauga,AL,75.0,75.0,82.0,29.9,10.0,3.0,0.0
2,34.20769,-86.88056, AL Highway 157,Cullman,Cullman,AL,65.0,65.0,70.0,29.32,10.0,14.0,0.0
2,36.174862,-86.766098,Spring St,Nashville,Davidson,TN,36.0,28.0,82.0,29.41,10.0,13.0,0.0
3,35.075993,-89.992401,I-240 E,Memphis,Shelby,TN,80.0,80.0,67.0,29.65,10.0,6.0,0.0
2,36.30669,-86.696632,TN-386 E,Goodlettsville,Davidson,TN,64.0,64.0,28.0,29.51,10.0,5.0,0.0
2,38.052952000000005,-84.481499,Maple Ave,Lexington,Fayette,KY,63.0,63.0,63.0,29.21,10.0,8.0,0.0
2,38.051762,-84.475243,E Loudon Ave,Lexington,Fayette,KY,86.0,86.0,46.0,29.13,10.0,6.0,0.0
2,35.173389,-89.941772,National St,Memphis,Shelby,TN,79.0,79.0,82.0,29.8,10.0,0.0,0.0
2,34.068295,-85.918182,US Highway 411,Gadsden,Etowah,AL,88.0,88.0,65.0,29.4,9.0,3.0,0.0
2,33.545288,-86.591217,I-20 W,Leeds,Jefferson,AL,73.0,73.0,81.0,29.41,10.0,0.0,0.0
2,34.7603,-86.562706,AL-20 W,Huntsville,Madison,AL,65.0,65.0,79.0,29.04,10.0,12.0,0.0
2,38.115128000000006,-85.701584,Dr Martin Luther King Jr Expy N,Louisville,Jefferson,KY,37.0,29.0,82.0,29.29,10.0,12.0,0.0
3,36.003215999999995,-83.775177,Strawberry Plains Pike,Knoxville,Knox,TN,88.0,88.0,49.0,29.01,10.0,0.0,0.0
2,32.927951,-86.65469399999999,I-65 N,Clanton,Chilton,AL,75.0,75.0,87.0,29.39,9.0,0.0,0.0
3,31.785603000000002,-85.964302,Elba Hwy,Troy,Pike,AL,91.0,91.0,57.0,29.55,10.0,14.0,0.0
2,32.364059000000005,-86.212784,AL-8,Montgomery,Montgomery,AL,80.0,80.0,67.0,29.79,10.0,0.0,0.0
2,38.146107,-85.71183,Dr Martin Luther King Jr Expy S,Louisville,Jefferson,KY,66.0,66.0,90.0,29.44,3.0,5.0,0.22
3,32.367992,-86.299965,I-85 S,Montgomery,Montgomery,AL,86.0,86.0,48.0,29.87,10.0,9.0,0.0
2,36.14212,-86.769272,Humphreys St,Nashville,Davidson,TN,29.0,29.0,78.0,29.84,10.0,0.0,0.0
2,36.153702,-86.721497,Lebanon Pike,Nashville,Davidson,TN,69.0,69.0,90.0,29.38,0.5,0.0,0.0
2,38.039660999999995,-84.49707,Rose St,Lexington,Fayette,KY,46.0,42.0,40.0,29.2,10.0,7.0,0.0
2,36.157990000000005,-86.788383,Grundy St,Nashville,Davidson,TN,74.0,74.0,85.0,29.49,10.0,3.0,0.0
3,33.431843,-86.823227,I-65 N,Birmingham,Jefferson,AL,89.0,89.0,45.0,29.48,10.0,5.0,0.0
2,30.39382,-88.927071,Saint George Ave,Biloxi,Harrison,MS,81.0,81.0,68.0,30.12,10.0,12.0,0.0
2,36.308281,-86.693176,TN-386 W,Goodlettsville,Davidson,TN,64.0,64.0,28.0,29.51,10.0,5.0,0.0
2,36.353722,-82.381912,N Roan St,Johnson City,Washington,TN,68.0,68.0,65.0,28.25,10.0,3.0,0.0
3,36.324421,-86.705978,I-65 S,Goodlettsville,Davidson,TN,50.0,50.0,80.0,29.57,10.0,0.0,0.0
2,36.042235999999995,-86.831673,Bridlewood Ln,Brentwood,Davidson,TN,58.0,58.0,84.0,29.45,6.0,6.0,0.01
2,34.413835999999996,-86.527649, US Highway 231,Union Grove,Marshall,AL,68.0,68.0,88.0,28.93,10.0,5.0,0.0
2,36.025211,-86.664749,Pettus Rd,Antioch,Davidson,TN,93.0,93.0,44.0,29.46,10.0,10.0,0.0
2,36.416401,-82.476311,Suncrest St,Johnson City,Washington,TN,69.0,69.0,96.0,28.42,1.0,0.0,0.0
2,30.686581,-88.216942,McKenna Ct,Mobile,Mobile,AL,36.0,30.0,86.0,30.11,10.0,8.0,0.0
2,33.420142999999996,-86.69459499999999,Valleydale Rd,Birmingham,Shelby,AL,77.0,77.0,60.0,29.26,10.0,0.0,0.0
2,36.26384,-86.719437,W Old Hickory Blvd,Madison,Davidson,TN,60.0,60.0,72.0,29.48,10.0,0.0,0.0
2,32.643425,-85.35305799999999,AL-15 S,Opelika,Lee,AL,72.0,72.0,68.0,29.23,10.0,0.0,0.0
2,33.550491,-86.56443,Maine Ave NW,Leeds,Jefferson,AL,34.0,34.0,75.0,29.81,10.0,0.0,0.0
2,30.420969,-89.15522800000001,I-10 E,Long Beach,Harrison,MS,77.0,77.0,88.0,29.86,10.0,0.0,0.36
3,36.14062,-86.73200000000001,I-40 E,Nashville,Davidson,TN,49.0,44.0,86.0,29.6,8.0,14.0,0.05
3,32.360321,-86.243378,Perry Hill Rd,Montgomery,Montgomery,AL,98.0,98.0,34.0,29.82,10.0,0.0,0.0
2,35.089923999999996,-85.218315,TN-153 S,Chattanooga,Hamilton,TN,92.0,92.0,42.0,29.32,10.0,0.0,0.0
2,38.015675,-84.55119300000001,SE New Circle Rd N,Lexington,Fayette,KY,70.0,70.0,73.0,28.89,10.0,15.0,0.0
2,36.164719,-86.792183,11th Ave N,Nashville,Davidson,TN,56.0,56.0,69.0,29.46,10.0,3.0,0.0
2,30.692079999999997,-88.02729000000001,Battleship Pkwy,Mobile,Mobile,AL,94.0,94.0,47.0,29.92,10.0,9.0,0.0
2,32.327793,-86.337967,W South Blvd,Montgomery,Montgomery,AL,91.0,91.0,50.0,29.76,10.0,5.0,0.0
2,36.030239,-86.61261,Logistics Way,Antioch,Davidson,TN,79.0,79.0,74.0,29.43,10.0,9.0,0.0
3,33.188072,-87.267471,I-20 E,Vance,Tuscaloosa,AL,52.0,52.0,89.0,29.83,10.0,13.0,0.02
2,36.110977,-86.745216,Nolensville Pike,Nashville,Davidson,TN,73.0,73.0,64.0,29.25,10.0,7.0,0.0
3,35.918178999999995,-84.090088,I-40 W,Knoxville,Knox,TN,45.0,38.0,82.0,28.66,7.0,17.0,0.0
2,34.01899,-86.07478,I-59 S,Attalla,Etowah,AL,44.0,44.0,93.0,29.58,10.0,3.0,0.0
2,35.020512,-89.891296,E Shelby Dr,Memphis,Shelby,TN,61.0,61.0,93.0,29.66,9.0,13.0,0.0
2,33.239028999999995,-86.834717,5th Ave SW,Alabaster,Shelby,AL,68.0,68.0,84.0,29.47,10.0,0.0,0.0
2,34.71151,-86.53441600000001,Governors Dr SE,Huntsville,Madison,AL,97.0,97.0,32.0,29.21,10.0,7.0,0.0
2,36.144829,-86.828934,Sentinel Dr,Nashville,Davidson,TN,74.0,74.0,85.0,29.42,10.0,5.0,0.01
2,36.042958,-84.253714, Oliver Springs Hwy,Clinton,Anderson,TN,89.0,89.0,48.0,29.09,10.0,0.0,0.0
2,34.358513,-89.488495,University Ave,Oxford,Lafayette,MS,81.0,81.0,89.0,29.52,9.0,0.0,0.0
3,36.101574,-86.76474,I-65 N,Nashville,Davidson,TN,41.0,34.7,86.0,30.15,3.0,10.4,0.15
2,35.190411,-89.940155,I-40 W,Memphis,Shelby,TN,77.0,77.0,94.0,29.61,1.0,5.0,0.0
2,30.73283,-87.835831,Bromley Rd,Stapleton,Baldwin,AL,95.0,95.0,43.0,30.14,10.0,5.0,0.0
2,36.216491999999995,-86.69253499999999,Briley Pkwy S,Nashville,Davidson,TN,72.0,72.0,64.0,29.41,10.0,6.0,0.0
2,31.242029,-85.630157,W US 84,Newton,Houston,AL,85.0,85.0,66.0,29.67,10.0,8.0,0.0
2,36.324032,-86.86844599999999,I-24 E,Joelton,Davidson,TN,49.0,49.0,80.0,29.65,10.0,0.0,0.0
2,32.17593,-86.367241,US Highway 31,Hope Hull,Montgomery,AL,71.0,71.0,87.0,29.94,3.0,5.0,0.0
2,38.074268,-84.459396,N Broadway Rd,Lexington,Fayette,KY,82.0,82.0,37.0,29.02,10.0,5.0,0.0
3,34.733624,-86.596321,AL-20 E,Huntsville,Madison,AL,26.0,26.0,93.0,29.73,10.0,0.0,0.0
2,33.533459,-86.793159,Richard Arrington Jr Blvd N,Birmingham,Jefferson,AL,61.0,61.0,67.0,29.47,10.0,0.0,0.0
2,33.200825,-87.52529100000001,McFarland Blvd E,Tuscaloosa,Tuscaloosa,AL,46.0,46.0,76.0,30.1,10.0,3.0,0.0
3,36.094570000000004,-86.706711,I-24 W,Nashville,Davidson,TN,77.0,77.0,88.0,29.32,8.0,0.0,0.0
2,33.165366999999996,-87.54467,Skyland Blvd,Tuscaloosa,Tuscaloosa,AL,74.0,74.0,97.0,29.72,10.0,0.0,0.0
2,30.777802,-88.25009200000001,Moffett Rd,Semmes,Mobile,AL,72.0,72.0,100.0,29.73,4.0,5.0,0.02
2,36.122673,-86.751488,I-440 E,Nashville,Davidson,TN,79.0,79.0,66.0,29.41,10.0,3.0,0.0
3,36.205909999999996,-86.776566,I-24 E,Nashville,Davidson,TN,77.0,77.0,84.0,29.5,10.0,6.0,0.0
2,34.881527,-86.568039,Highway 231 431 N,Hazel Green,Madison,AL,72.0,72.0,87.0,29.21,10.0,0.0,0.0
2,34.851269,-86.571404,Meridianville Bottom Rd,Meridianville,Madison,AL,77.0,77.0,42.0,29.22,10.0,5.0,0.0
3,38.877121,-84.625969,I-71 S,Walton,Boone,KY,85.0,85.0,61.0,28.99,10.0,3.0,0.0
3,33.393505,-86.784775,I-459 N,Birmingham,Jefferson,AL,63.0,63.0,87.0,29.26,10.0,0.0,0.0
2,36.052710999999995,-86.685921,Leeshan Ct,Antioch,Davidson,TN,47.0,42.0,83.0,28.92,10.0,12.0,0.0
3,35.023819,-85.174362,I-75 N,Chattanooga,Hamilton,TN,60.0,60.0,83.0,29.13,9.0,8.0,0.05
2,36.182899,-86.833946,Hydes Ferry Rd,Nashville,Davidson,TN,47.0,44.0,83.0,29.27,10.0,6.0,0.0
2,33.5401,-86.589828,Rex Lake Rd,Leeds,Jefferson,AL,76.0,76.0,91.0,29.39,10.0,3.0,0.03
2,34.36356,-89.557869,Jackson Ave W,Oxford,Lafayette,MS,75.0,75.0,65.0,29.55,10.0,5.0,0.0
3,30.537065999999996,-88.240219,I-10 W,Irvington,Mobile,AL,78.0,78.0,90.0,29.53,10.0,0.0,0.0
3,39.080605,-84.521637,I-71 N,Covington,Kenton,KY,57.0,57.0,93.0,29.64,8.0,0.0,0.0
2,36.324402,-82.464523,Boones Creek Rd,Jonesborough,Washington,TN,70.0,70.0,93.0,28.49,2.0,3.0,0.0
3,33.396896000000005,-86.779297,I-459 N,Birmingham,Jefferson,AL,43.0,36.0,89.0,29.32,2.0,13.0,0.0
2,33.192101,-87.466827,University Blvd E,Tuscaloosa,Tuscaloosa,AL,63.0,63.0,93.0,29.79,1.0,7.0,0.15
2,36.441604999999996,-82.451561,Ben Jenkins Rd,Johnson City,Washington,TN,46.0,46.0,96.0,28.47,0.5,3.0,0.0
2,36.1472,-86.74367,I-24 W,Nashville,Davidson,TN,56.0,56.0,69.0,29.46,10.0,3.0,0.0
2,36.166247999999996,-86.765762,Interstate Dr,Nashville,Davidson,TN,93.0,93.0,44.0,29.46,10.0,10.0,0.0
3,36.154865,-86.762222,Hermitage Ave,Nashville,Davidson,TN,80.0,80.0,28.0,29.31,10.0,8.0,0.0
3,35.015358,-85.25359300000001,I-24 E,Chattanooga,Hamilton,TN,78.0,78.0,52.0,29.44,10.0,8.0,0.0
3,38.316849,-85.584312,I-265 N,Louisville,Jefferson,KY,58.0,58.0,87.0,29.03,7.0,9.0,0.0
2,32.65572,-87.54316700000001,AL Highway 61,Newbern,Hale,AL,83.0,83.0,69.0,29.7,10.0,3.0,0.0
2,36.229038,-86.835052,Briley Pkwy W,Nashville,Davidson,TN,65.0,65.0,65.0,29.32,10.0,3.0,0.0
2,30.559746,-88.202621,I-10 W,Theodore,Mobile,AL,88.0,88.0,61.0,29.95,10.0,0.0,0.0
3,35.99892,-86.796219,I-65 S,Brentwood,Williamson,TN,97.0,97.0,37.0,29.51,10.0,8.0,0.0
2,30.689381,-88.03813199999999,George C Wallace Tunl W,Mobile,Mobile,AL,53.0,53.0,64.0,30.16,10.0,21.0,0.0
2,36.13559,-86.724678,Murfreesboro Pike,Nashville,Davidson,TN,39.9,35.8,89.0,30.04,2.5,5.8,0.0
3,38.063477,-85.699402,I-65 S,Brooks,Bullitt,KY,87.0,87.0,43.0,29.4,10.0,14.0,0.0
2,35.963399,-87.54571999999999,I-40 E,Mc Ewen,Humphreys,TN,75.0,75.0,88.0,29.38,10.0,10.0,0.0
2,37.994960999999996,-84.586967,Military Pike,Lexington,Fayette,KY,71.0,71.0,84.0,29.15,8.0,5.0,0.0
2,36.188,-86.82157099999999,Ed Temple Blvd,Nashville,Davidson,TN,62.0,62.0,86.0,29.5,10.0,13.0,0.0
3,30.666487,-88.127251,I-65 S,Mobile,Mobile,AL,55.0,55.0,30.0,30.1,10.0,7.0,0.0
2,36.144131,-86.8731,Watts Ln,Nashville,Davidson,TN,42.0,38.0,35.0,29.73,10.0,6.0,0.0
2,34.646671000000005,-86.566437,Weatherly Rd SE,Huntsville,Madison,AL,69.0,69.0,57.0,29.3,10.0,8.0,0.0
3,33.672016,-86.829887,Mount Olive Rd,Gardendale,Jefferson,AL,60.0,60.0,93.0,29.48,2.0,12.0,0.25
3,38.222248,-85.494003,I-64 E,Louisville,Jefferson,KY,32.0,26.4,82.0,30.33,1.2,5.8,0.04
2,30.835179999999998,-87.86171,County Road 86,Bay Minette,Baldwin,AL,92.0,92.0,54.0,29.9,10.0,9.0,0.0
3,38.188140999999995,-85.73230699999999,Henry Watterson Expy E,Louisville,Jefferson,KY,74.0,74.0,32.0,29.24,10.0,8.0,0.0
3,33.531704,-86.713356,I-20 E,Birmingham,Jefferson,AL,77.0,77.0,88.0,29.43,3.0,12.0,0.27
2,30.755119,-88.11895799999999,Saint Stephens Rd,Mobile,Mobile,AL,71.0,71.0,84.0,30.0,10.0,8.0,0.0
2,30.684271000000003,-88.060204,Government St,Mobile,Mobile,AL,88.0,88.0,43.0,30.04,10.0,8.0,0.0
2,36.17011,-86.59761999999999,I-40 E,Hermitage,Davidson,TN,45.0,40.6,90.0,29.89,5.0,8.1,0.11
2,36.162128,-86.811829,24th Ave N,Nashville,Davidson,TN,70.0,70.0,87.0,29.42,10.0,0.0,0.0
2,35.036774,-89.936867,E Raines Rd,Memphis,Shelby,TN,36.0,32.0,64.0,30.05,10.0,5.0,0.0
2,35.253966,-84.554846, Highway 411,Delano,Polk,TN,91.0,91.0,43.0,29.01,10.0,6.0,0.0
2,36.27948,-86.80249,I-24 E,Whites Creek,Davidson,TN,56.0,56.0,90.0,29.52,9.0,3.0,0.0
3,32.459953000000006,-86.387886,I-65 S,Prattville,Elmore,AL,73.0,73.0,40.0,29.99,10.0,5.0,0.0
2,36.090618,-86.860023,Belle Meade Blvd,Nashville,Davidson,TN,41.0,37.0,86.0,29.25,10.0,6.0,0.0
2,33.197407,-87.528809,15th St E,Tuscaloosa,Tuscaloosa,AL,85.0,85.0,59.0,29.79,9.0,8.0,0.0
2,35.041931,-85.308777,Market St,Chattanooga,Hamilton,TN,68.0,68.0,93.0,29.4,4.0,6.0,0.0
2,36.223888,-86.775536,I-24 E,Nashville,Davidson,TN,69.0,69.0,93.0,29.35,5.0,0.0,0.0
3,33.404517999999996,-86.76747900000001,I-459 N,Birmingham,Jefferson,AL,43.0,36.0,89.0,29.32,3.0,14.0,0.0
3,36.122261,-82.446587,I-26 W,Erwin,Unicoi,TN,84.0,84.0,51.0,28.41,10.0,0.0,0.0
3,36.15406,-86.84291800000001,I-40 W,Nashville,Davidson,TN,66.0,66.0,28.0,29.49,10.0,6.0,0.0
2,34.76717,-86.67289,Research Park Blvd,Huntsville,Madison,AL,78.0,78.0,68.0,29.28,9.0,0.0,0.0
2,32.273144,-85.98698399999999,Vaughn Rd,Cecil,Montgomery,AL,66.0,66.0,83.0,29.85,10.0,7.0,0.0
3,35.108791,-90.029007,I-240 N,Memphis,Shelby,TN,46.0,46.0,73.0,29.58,10.0,0.0,0.0
3,35.975178,-86.571655,I-24 E,Smyrna,Rutherford,TN,71.0,71.0,25.0,29.31,10.0,18.0,0.0
