Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,45.965140000000005,-93.01256, State Highway 23,Brook Park,Pine,MN,30.0,23.0,51.0,29.14,10.0,7.0,0.0
2,38.52544,-90.399292,I-270 S,Saint Louis,St. Louis County,MO,50.0,50.0,35.0,29.7,10.0,8.0,0.0
2,45.16111,-95.016273,Highway 71 NE,Willmar,Kandiyohi,MN,64.0,64.0,94.0,28.63,4.0,8.0,0.01
3,38.672722,-90.203705,I-70 W,Saint Louis,St. Louis City,MO,52.0,52.0,80.0,29.25,8.0,16.0,0.05
2,44.030495,-92.488838,Civic Center Dr NW,Rochester,Olmsted,MN,70.0,70.0,76.0,28.68,10.0,8.0,0.0
3,44.874519,-93.064636,Babcock Trl,Inver Grove Heights,Dakota,MN,60.0,60.0,84.0,29.09,10.0,0.0,0.0
2,38.766682,-90.20326999999999,Lilac Ave,Saint Louis,St. Louis County,MO,46.0,46.0,54.0,29.25,10.0,0.0,0.0
3,39.047131,-94.442284,I-70 W,Independence,Jackson,MO,72.0,72.0,73.0,28.76,10.0,5.0,0.0
2,44.856178,-93.394447,US-169 S,Minneapolis,Hennepin,MN,71.0,71.0,45.0,28.97,10.0,17.0,0.0
4,41.52642,-90.51375999999999,Grant St,Bettendorf,Scott,IA,48.0,46.0,89.0,29.28,1.0,5.0,0.0
3,44.811794,-93.291313,I-35W N,Minneapolis,Hennepin,MN,79.0,79.0,54.0,28.93,10.0,9.0,0.0
2,44.9314,-93.13639,I-35E N,Saint Paul,Ramsey,MN,9.0,-1.0,88.0,29.19,3.0,6.0,0.0
3,44.968632,-93.251747,15th Ave S,Minneapolis,Hennepin,MN,66.0,66.0,90.0,28.85,3.0,6.0,0.11
2,41.190784,-96.042999,Harrison St,La Vista,Douglas,NE,83.0,83.0,44.0,28.79,10.0,0.0,0.0
2,44.91966,-93.27449,E 46th St,Minneapolis,Hennepin,MN,6.0,6.0,50.0,29.54,10.0,0.0,0.0
2,45.108513,-93.392387,US-169 S,Minneapolis,Hennepin,MN,41.0,38.0,67.0,28.98,10.0,5.0,0.0
2,41.22382,-96.043228,S 84th St,Omaha,Douglas,NE,47.0,47.0,41.0,29.09,10.0,3.0,0.0
2,41.208969,-96.043053,Lakeview Dr,Omaha,Douglas,NE,85.0,85.0,39.0,28.93,10.0,6.0,0.0
3,39.106392,-94.57338,I-35 N,Kansas City,Jackson,MO,46.0,40.0,79.0,29.15,10.0,13.0,0.0
2,44.862120000000004,-93.15069,Highway 55,Saint Paul,Dakota,MN,34.0,27.0,92.0,28.89,5.0,8.0,0.05
2,38.649368,-90.507698,S Woods Mill Rd,Chesterfield,St. Louis County,MO,44.0,39.0,79.0,29.59,9.0,9.0,0.01
2,44.875240000000005,-93.07141,I-494 W,Inver Grove Heights,Dakota,MN,24.0,14.0,45.0,29.61,10.0,12.0,0.0
2,43.98406,-91.94015, W Highway 14,Utica,Winona,MN,18.0,6.0,79.0,28.84,10.0,10.0,0.0
2,44.976921000000004,-93.088722,Maryland Ave E,Saint Paul,Ramsey,MN,7.0,-3.0,77.0,29.78,10.0,6.0,0.0
2,47.38268,-94.6751, US Highway 2,Cass Lake,Hubbard,MN,4.0,-12.0,88.0,28.31,10.0,12.0,0.0
2,41.234852000000004,-96.100372,S 120th St,Omaha,Douglas,NE,67.0,67.0,49.0,28.59,10.0,12.0,0.0
2,38.779041,-90.359695,N Lindbergh Blvd,Hazelwood,St. Louis County,MO,20.0,10.0,89.0,29.64,6.0,8.0,0.0
3,45.037285,-93.017372,I-694 W,Saint Paul,Ramsey,MN,41.0,41.0,57.0,29.32,10.0,0.0,0.0
2,38.73473,-90.33338,I-170 S,Saint Louis,St. Louis County,MO,92.0,92.0,38.0,29.39,10.0,16.0,0.0
2,44.96586,-93.24726, Cedar Ave S,Minneapolis,Hennepin,MN,23.0,16.0,81.0,29.03,1.0,6.0,0.01
2,45.47276,-94.24628, State Highway 15,Saint Augusta,Stearns,MN,47.0,44.0,83.0,28.4,7.0,7.0,0.06
2,40.630032,-100.515518,E 2nd St,Curtis,Frontier,NE,75.0,75.0,62.0,27.42,10.0,14.0,0.0
2,41.614796000000005,-93.755905,Hickman Rd,Clive,Polk,IA,38.0,31.0,57.0,29.11,10.0,10.0,0.0
2,44.971405,-93.491386,US-12 W,Wayzata,Hennepin,MN,45.0,42.0,82.0,28.84,10.0,6.0,0.0
2,45.06624,-93.16589,I-694 W,Saint Paul,Ramsey,MN,18.0,9.0,79.0,29.05,10.0,6.0,0.0
2,44.88664,-93.40916,US-212 E,Eden Prairie,Hennepin,MN,62.0,62.0,84.0,29.13,10.0,9.0,0.04
3,44.948605,-92.958427,I-94 E,Saint Paul,Washington,MN,41.0,41.0,93.0,29.3,1.0,3.0,0.0
2,41.645531,-93.620071,NW 2nd St,Des Moines,Polk,IA,86.0,86.0,66.0,29.06,10.0,5.0,0.0
2,45.587521,-93.492508,Highway 95 NW,Princeton,Isanti,MN,52.0,52.0,41.0,28.78,10.0,9.0,0.0
2,44.966297,-93.27739,I-94 E,Minneapolis,Hennepin,MN,59.0,59.0,93.0,29.14,1.0,8.0,0.12
3,44.918785,-93.275063,I-35W S,Minneapolis,Hennepin,MN,65.0,65.0,23.0,29.02,10.0,6.0,0.0
2,44.97203,-93.38223,I-394 E,Minneapolis,Hennepin,MN,35.0,29.0,40.0,29.13,10.0,7.0,0.0
2,44.267509000000004,-92.651375,Highway 52 Blvd,Zumbrota,Goodhue,MN,30.0,18.0,93.0,28.5,2.0,17.0,0.0
2,44.77478,-93.2906,Highway 13 W,Burnsville,Dakota,MN,37.0,27.0,76.0,28.9,10.0,18.0,0.0
2,38.549191,-90.42534599999999,I-44 E,Saint Louis,St. Louis County,MO,48.0,48.0,83.0,29.48,10.0,3.0,0.0
2,41.299568,-95.972137,Ames Ave,Omaha,Douglas,NE,80.0,80.0,47.0,28.95,10.0,12.0,0.0
2,41.28418,-95.94702099999999,N 24th St,Omaha,Douglas,NE,80.0,80.0,62.0,28.75,10.0,13.0,0.0
2,45.035759999999996,-92.80745999999999,MN-36,Stillwater,Washington,MN,36.0,30.0,100.0,28.9,5.0,7.0,0.0
2,44.88669,-93.35025,Beltline Hwy S,Minneapolis,Hennepin,MN,34.0,27.0,89.0,28.96,5.0,9.0,0.01
2,38.392578,-90.58577700000001,Dulin Creek Rd,House Springs,Jefferson,MO,71.0,71.0,87.0,29.42,3.0,0.0,0.0
3,41.592079,-93.748253,I-235 E,West des Moines,Polk,IA,63.0,63.0,93.0,28.72,4.0,10.0,0.09
2,44.86193,-93.30573000000001,I-494 W,Minneapolis,Hennepin,MN,56.0,56.0,57.0,29.12,10.0,9.0,0.0
3,44.870315999999995,-93.08284,I-494 E,Saint Paul,Dakota,MN,49.0,45.0,90.0,29.34,2.0,10.0,0.06
3,41.23925,-95.953812,I-480 S,Omaha,Douglas,NE,21.9,6.5,82.0,30.01,0.5,20.7,0.05
2,45.010506,-93.166664,Snelling Ave N,Saint Paul,Ramsey,MN,31.0,23.0,54.0,29.42,10.0,9.0,0.0
3,44.861565,-93.298447,I-35W S,Minneapolis,Hennepin,MN,71.0,71.0,68.0,29.12,10.0,8.0,0.0
2,41.2258,-95.879227,S 24th St,Council Bluffs,Pottawattamie,IA,96.0,96.0,52.0,28.67,10.0,24.0,0.0
3,39.097038,-94.573723,Charlotte St,Kansas City,Jackson,MO,91.0,91.0,48.0,29.2,10.0,8.0,0.0
2,45.026497,-93.089523,I-35E N,Saint Paul,Ramsey,MN,22.0,10.0,82.0,28.94,10.0,13.0,0.0
2,38.066311,-90.486801,Papin Rd,De Soto,Jefferson,MO,54.0,54.0,93.0,28.99,10.0,0.0,0.0
2,41.267959999999995,-95.933121,Cuming St,Omaha,Douglas,NE,28.0,22.0,85.0,29.06,10.0,6.0,0.0
2,44.777,-93.27785,Highway 13,Burnsville,Dakota,MN,49.0,45.0,69.0,29.39,10.0,9.0,0.0
2,42.447456,-94.455933,US-20 E,Somers,Calhoun,IA,76.0,76.0,54.0,28.49,10.0,3.0,0.0
2,44.96423,-93.240837,I-94 E,Minneapolis,Hennepin,MN,25.0,13.0,78.0,29.24,7.0,14.0,0.0
3,44.967758,-93.269676,MN-65,Minneapolis,Hennepin,MN,77.0,77.0,45.0,28.84,9.0,16.0,0.0
2,45.027865999999996,-93.046577,Maplewood Dr,Saint Paul,Ramsey,MN,80.0,80.0,56.0,29.43,10.0,9.0,0.0
2,46.60923,-93.547028,State Highway 210,Aitkin,Aitkin,MN,52.0,52.0,88.0,28.53,2.0,7.0,0.0
3,38.49493,-90.302109,I-255 W,Saint Louis,St. Louis County,MO,67.0,67.0,93.0,29.51,6.0,7.0,0.07
3,45.028255,-93.452492,I-494 N,Minneapolis,Hennepin,MN,79.0,79.0,39.0,29.27,10.0,12.0,0.0
3,38.994614,-94.50228100000001,I-435 N,Kansas City,Jackson,MO,79.0,79.0,58.0,28.82,10.0,7.0,0.0
2,47.709351,-91.644814,Highway 1,Isabella,Lake,MN,73.0,73.0,50.0,28.57,10.0,3.0,0.0
3,38.730377000000004,-90.333359,I-70 W,Saint Louis,St. Louis County,MO,20.0,12.0,89.0,29.64,6.0,6.0,0.0
2,44.858290000000004,-93.53638000000001,Market Blvd,Chanhassen,Carver,MN,32.0,32.0,69.0,29.14,10.0,3.0,0.0
3,44.743439,-93.279831,Nicollet Ct,Burnsville,Dakota,MN,18.0,3.0,79.0,28.68,7.0,16.0,0.0
2,44.966590999999994,-93.275345,I-94 E,Minneapolis,Hennepin,MN,0.0,-10.0,72.0,29.23,10.0,5.0,0.0
2,45.60235,-94.39243,I-94 E,Avon,Stearns,MN,9.0,-3.0,80.0,28.97,1.0,8.0,0.03
2,44.779284999999994,-93.378693,Highway 13 W,Savage,Scott,MN,14.0,1.0,80.0,29.07,1.0,10.0,0.0
3,38.720653999999996,-90.305542,I-70 E,Saint Louis,St. Louis County,MO,79.0,79.0,42.0,29.22,10.0,15.0,0.0
3,38.775059000000006,-90.341812,Pershall Rd,Hazelwood,St. Louis County,MO,28.0,17.5,92.0,30.32,1.5,12.7,0.01
3,45.396893,-92.994591,I-35 N,Stacy,Chisago,MN,72.0,72.0,69.0,28.86,10.0,7.0,0.01
2,44.16138,-94.01951,MN-60 W,Mankato,Blue Earth,MN,18.0,1.0,93.0,28.53,1.0,20.0,0.0
3,44.849255,-93.506294,US-212 W,Eden Prairie,Hennepin,MN,81.0,81.0,74.0,28.89,10.0,5.0,0.0
2,38.767281,-94.675987,W 199th St,Stilwell,Johnson,KS,64.0,64.0,87.0,28.82,10.0,10.0,0.0
3,44.954033,-93.087822,Pine St,Saint Paul,Ramsey,MN,64.0,64.0,40.0,29.29,10.0,8.0,0.0
2,45.01048,-93.15188,Highway 36 W,Saint Paul,Ramsey,MN,71.0,71.0,42.0,29.15,10.0,16.0,0.0
2,45.14253,-93.27,MN-610 E,Minneapolis,Anoka,MN,43.0,39.0,61.0,28.86,10.0,7.0,0.0
2,45.889858000000004,-94.994949,State Highway 27,Long Prairie,Todd,MN,16.0,6.0,93.0,28.61,7.0,7.0,0.0
2,37.197410999999995,-93.331039,W Grand St,Springfield,Greene,MO,87.0,87.0,61.0,28.62,10.0,10.0,0.0
4,41.6514,-93.51566,US-65 S,Des Moines,Polk,IA,18.0,11.0,93.0,29.28,10.0,5.0,0.0
2,43.951541999999996,-92.356224,I-90 W,Rochester,Olmsted,MN,53.0,53.0,69.0,28.61,10.0,9.0,0.0
2,41.19566,-96.042923,S 84th St,Omaha,Douglas,NE,79.0,79.0,61.0,28.6,10.0,5.0,0.0
2,46.51311,-93.70702, US Highway 169,Aitkin,Aitkin,MN,27.0,19.0,69.0,28.66,10.0,7.0,0.0
2,44.266009999999994,-94.291573,US Highway 14,Courtland,Nicollet,MN,66.0,66.0,88.0,28.92,10.0,14.0,0.0
2,44.972570000000005,-93.29446,I-394 E,Minneapolis,Hennepin,MN,12.0,-6.0,46.0,29.65,10.0,18.0,0.0
3,38.638546000000005,-90.447144,I-64 E,Saint Louis,St. Louis County,MO,69.0,69.0,39.0,29.62,10.0,12.0,0.0
2,44.938559999999995,-93.39649,US-169 N,Minneapolis,Hennepin,MN,21.0,12.0,74.0,29.23,10.0,7.0,0.0
2,45.143921,-92.99793199999999,Forest Blvd,Hugo,Washington,MN,43.0,37.0,61.0,29.0,10.0,12.0,0.0
2,41.245239,-96.176941,S 168th St,Omaha,Douglas,NE,53.0,53.0,61.0,28.99,10.0,3.0,0.0
2,41.262798,-96.096497,N 117th St,Omaha,Douglas,NE,77.0,77.0,60.0,28.79,10.0,5.0,0.0
2,45.020540000000004,-93.18947,County Road C W,Saint Paul,Ramsey,MN,29.0,29.0,82.0,29.35,5.0,0.0,0.0
3,45.067501,-93.18647,I-35W S,Saint Paul,Ramsey,MN,10.0,-4.0,57.0,29.14,10.0,12.0,0.0
2,39.051327,-94.679283,I-635 S,Kansas City,Wyandotte,KS,33.0,33.0,64.0,29.11,10.0,3.0,0.0
2,45.06919,-93.27983,I-694 E,Minneapolis,Anoka,MN,49.0,44.0,66.0,29.35,10.0,12.0,0.0
2,45.094345000000004,-93.290199,State Highway 252,Minneapolis,Hennepin,MN,69.0,69.0,53.0,28.8,10.0,5.0,0.0
3,41.592853999999996,-93.69704399999999,I-235 W,Des Moines,Polk,IA,67.0,67.0,97.0,28.97,0.25,9.0,0.0
2,39.055725,-94.493607,Stadium Dr,Kansas City,Jackson,MO,70.0,70.0,87.0,28.9,9.0,0.0,0.0
2,39.250240000000005,-94.659363,I-29 S,Kansas City,Platte,MO,28.9,22.8,96.0,29.79,4.0,5.8,0.0
2,45.07071,-93.30581,I-94 W,Minneapolis,Hennepin,MN,31.0,31.0,79.0,29.12,10.0,0.0,0.0
3,44.982719,-93.242989,I-35W N,Minneapolis,Hennepin,MN,18.0,9.8,88.0,30.24,1.0,5.8,0.01
2,44.03407,-92.74826999999999, 5th St NE,Kasson,Dodge,MN,25.0,17.0,86.0,28.88,4.0,7.0,0.0
2,43.87688,-92.4885, Highway 63 NE,Stewartville,Olmsted,MN,18.0,1.0,81.0,28.2,10.0,21.0,0.0
2,44.377041,-95.897148,State Highway 23,Lynd,Lyon,MN,70.0,70.0,63.0,28.47,10.0,17.0,0.0
3,38.775379,-90.340347,I-270 E,Hazelwood,St. Louis County,MO,72.0,72.0,87.0,29.45,7.0,17.0,0.04
2,44.889576,-93.349731,MN-62 E,Minneapolis,Hennepin,MN,40.0,34.0,79.0,29.14,10.0,9.0,0.0
3,38.630348,-90.342377,Everett Ave,Saint Louis,St. Louis County,MO,74.0,74.0,85.0,29.18,7.0,9.0,0.0
2,44.895302,-93.24781800000001,Crosstown Hwy E,Minneapolis,Hennepin,MN,35.0,26.0,67.0,28.87,10.0,13.0,0.0
2,44.170902000000005,-94.005096,MN-60 W,Mankato,Nicollet,MN,8.6,-12.3,79.0,29.76,0.8,24.2,0.0
2,44.861897,-93.288483,I-494 W,Minneapolis,Hennepin,MN,58.0,58.0,81.0,29.27,10.0,6.0,0.0
2,41.699135,-93.77459,NW Beaverbrooke Blvd,Grimes,Polk,IA,48.0,44.0,71.0,29.21,10.0,9.0,0.0
3,38.775478,-90.34078199999999,I-270 E,Hazelwood,St. Louis County,MO,38.0,31.0,68.0,29.54,10.0,9.0,0.0
2,44.86684,-93.298889,I-35W N,Minneapolis,Hennepin,MN,71.0,71.0,66.0,28.93,10.0,14.0,0.0
2,38.743159999999996,-90.61829399999999,Central School Rd,Saint Charles,St. Charles,MO,71.0,71.0,87.0,29.51,10.0,0.0,0.0
4,38.720165,-90.308952,I-70 E,Saint Louis,St. Louis County,MO,96.0,96.0,46.0,29.28,10.0,14.0,0.0
2,44.948479999999996,-93.34801,Beltline Hwy S,Minneapolis,Hennepin,MN,21.0,10.0,71.0,29.38,8.0,10.0,0.0
2,39.05925,-94.625359,S Tremont St,Kansas City,Wyandotte,KS,24.0,9.0,75.0,29.59,10.0,23.0,0.0
2,41.277699,-96.100479,N 120th St,Omaha,Douglas,NE,75.0,75.0,42.0,28.44,10.0,12.0,0.0
2,41.226820000000004,-95.95907, Grover St,Omaha,Douglas,NE,48.0,41.0,83.0,28.52,6.0,21.0,0.01
2,44.78931,-95.12799999999999, US Highway 212,Danube,Renville,MN,18.0,0.0,86.0,28.5,1.0,22.0,0.0
2,38.619858,-90.189133,Congressman William L. Clay Sr. Bridge,Saint Louis,St. Louis City,MO,89.0,89.0,52.0,29.36,10.0,12.0,0.0
2,43.68782,-93.359001,Bridge Ave,Albert Lea,Freeborn,MN,32.0,22.0,75.0,28.68,10.0,14.0,0.0
3,38.628937,-90.31841999999999,I-64 E,Saint Louis,St. Louis County,MO,49.0,44.0,69.0,29.5,9.0,13.0,0.0
2,44.65963,-95.636429,Highway 23,Hanley Falls,Yellow Medicine,MN,1.0,-6.7,81.0,30.21,1.0,3.5,0.01
2,38.999352,-92.303162,Roger I Wilson Memorial Dr,Columbia,Boone,MO,32.0,20.8,85.0,29.9,6.0,17.3,0.0
2,39.014782000000004,-94.693184,Shawnee Mission Pkwy,Shawnee,Johnson,KS,73.0,73.0,79.0,29.28,10.0,7.0,0.03
2,44.56868,-92.63723,Highway 19,Red Wing,Goodhue,MN,64.0,64.0,100.0,29.06,1.0,0.0,0.0
2,39.1273,-94.49773,I-435 N,Kansas City,Jackson,MO,89.0,89.0,45.0,28.9,10.0,9.0,0.0
2,41.260132,-96.158043,Nottingham Dr,Omaha,Douglas,NE,63.0,63.0,72.0,28.93,10.0,0.0,0.0
2,38.613673999999996,-90.222008,I-44 E,Saint Louis,St. Louis City,MO,32.0,21.0,82.0,29.57,10.0,17.0,0.0
2,45.598022,-94.188896,State Highway 15,Saint Cloud,Stearns,MN,8.0,-3.0,83.0,28.97,0.75,7.0,0.01
3,39.15435,-94.820717,I-435 N,Kansas City,Wyandotte,KS,55.0,55.0,55.0,28.86,10.0,21.0,0.0
3,45.049984,-93.059105,I-35E S,Saint Paul,Ramsey,MN,55.0,55.0,38.0,29.09,10.0,12.0,0.0
2,38.941353,-94.761848,Lackman Rd,Lenexa,Johnson,KS,52.0,52.0,80.0,28.98,10.0,6.0,0.0
