Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,38.090412,-122.230698,I-80 E,Vallejo,Solano,CA,44.0,44.0,85.0,30.16,10.0,0.0,0.0
2,44.75077,-121.2245, NW Highway 26,Madras,Jefferson,OR,26.0,21.0,81.0,27.1,10.0,5.0,0.0
2,37.495090000000005,-122.229,Bayshore Fwy S,Redwood City,San Mateo,CA,63.0,63.0,72.0,30.22,10.0,3.0,0.0
2,34.572918,-119.95906799999999,Chumash Hwy,Santa Barbara,Santa Barbara,CA,59.0,59.0,90.0,29.97,5.0,3.0,0.0
1,37.99243,-122.30686999999999,I-80 W,Pinole,Contra Costa,CA,63.0,63.0,60.0,29.63,10.0,21.0,0.0
2,34.819912,-118.879395,Golden State Fwy N,Lebec,Kern,CA,49.0,41.0,44.0,25.52,10.0,26.0,0.0
2,33.876675,-118.10831599999999,Artesia Fwy E,Bellflower,Los Angeles,CA,53.0,53.0,52.0,30.17,10.0,0.0,0.0
2,34.255703000000004,-117.463275, Applewhite Rd S,San Bernardino,San Bernardino,CA,55.0,55.0,54.0,28.85,10.0,5.0,0.0
2,33.997761,-118.17653,S Atlantic Blvd,Los Angeles,Los Angeles,CA,59.0,59.0,60.0,29.85,4.0,0.0,0.0
2,37.663296,-122.105942,I-880 S,Hayward,Alameda,CA,60.0,60.0,53.0,30.02,10.0,0.0,0.0
3,38.01936,-121.93743, Canal Rd,Pittsburg,Contra Costa,CA,91.0,91.0,33.0,29.66,10.0,13.0,0.0
1,36.62339,-121.58178000000001, El Camino Real S,Salinas,Monterey,CA,78.0,78.0,42.0,29.81,10.0,9.0,0.0
2,44.062979999999996,-123.03363999999999,OR-126 W,Springfield,Lane,OR,63.0,63.0,46.0,30.06,10.0,3.0,0.0
2,45.553810999999996,-118.464256,I-84 E,Meacham,Umatilla,OR,32.0,32.0,88.0,26.37,10.0,0.0,0.0
2,39.073978000000004,-120.145172,McKinney Dr,Tahoma,Placer,CA,33.0,20.0,50.0,23.78,10.0,26.0,0.0
2,37.824967,-122.30555,I-80 E,Oakland,Alameda,CA,54.0,54.0,83.0,29.69,5.0,12.0,0.05
2,34.037031,-118.309076,S Western Ave,Los Angeles,Los Angeles,CA,84.0,84.0,26.0,29.69,7.0,6.0,0.0
2,32.87529,-117.19948799999999,I-805 S,San Diego,San Diego,CA,52.0,52.0,97.0,29.54,7.0,3.0,0.0
2,39.804504,-120.17808000000001, Highway 70,Chilcoot,Plumas,CA,72.0,72.0,14.0,25.02,10.0,7.0,0.0
2,34.025119000000004,-117.99375400000001,CA-60 W,Hacienda Heights,Los Angeles,CA,66.0,66.0,33.0,29.92,10.0,0.0,0.0
2,40.294944,-122.62348200000001,State Highway 36,Cottonwood,Tehama,CA,105.0,105.0,9.0,29.38,6.0,3.0,0.0
2,48.1752,-122.19273000000001,I-5 N,Arlington,Snohomish,WA,64.0,64.0,50.0,29.89,10.0,0.0,0.0
2,34.561172,-118.132912,Antelope Valley Fwy S,Palmdale,Los Angeles,CA,69.0,69.0,53.0,27.14,10.0,23.0,0.0
2,38.389961,-122.00016000000001,Gibson Canyon Rd,Vacaville,Solano,CA,64.0,64.0,56.0,30.1,10.0,0.0,0.0
2,44.42905,-121.912369,NFD Road 835,Blue River,Linn,OR,46.0,40.0,79.0,29.59,10.0,15.0,0.0
2,35.150036,-120.65103899999998,El Camino Real N,Pismo Beach,San Luis Obispo,CA,83.0,83.0,33.0,29.75,10.0,9.0,0.0
2,37.316747,-121.922074,I-280 S,San Jose,Santa Clara,CA,59.0,59.0,87.0,29.88,10.0,7.0,0.0
3,34.154385,-118.468277,I-405 S,Sherman Oaks,Los Angeles,CA,64.0,64.0,54.0,29.11,10.0,0.0,0.0
2,42.45385,-123.32066999999999, NE 7th St,Grants Pass,Josephine,OR,27.0,16.0,78.0,25.91,10.0,14.0,0.0
2,38.011402000000004,-121.864671,CA-4 W,Pittsburg,Contra Costa,CA,78.0,78.0,42.0,29.68,10.0,15.0,0.0
2,43.05894,-123.33963,I-5 N,Myrtle Creek,Douglas,OR,50.0,50.0,80.0,29.73,10.0,0.0,0.0
2,36.73843,-119.82376599999999,CA-180 W,Fresno,Fresno,CA,61.0,61.0,62.0,29.82,7.0,5.0,0.0
2,42.52361,-122.85416000000001, Highway 234,Eagle Point,Jackson,OR,41.0,41.0,73.0,28.81,10.0,0.0,0.0
2,34.246821000000004,-117.18433200000001, S State Highway 173,Lake Arrowhead,San Bernardino,CA,44.0,44.0,73.0,28.8,10.0,0.0,0.0
3,37.721171999999996,-122.179001,I-880 S,San Leandro,Alameda,CA,71.0,71.0,49.0,29.92,10.0,7.0,0.0
2,33.989193,-118.277178, W Slauson Ave,Los Angeles,Los Angeles,CA,80.0,80.0,8.0,29.96,10.0,12.0,0.0
3,33.949721999999994,-118.09185,I-605 N,Santa Fe Springs,Los Angeles,CA,78.0,78.0,52.0,29.8,10.0,7.0,0.0
2,34.043227,-117.96031799999999, Evanwood Ave,La Puente,Los Angeles,CA,60.0,60.0,67.0,30.03,10.0,5.0,0.0
2,40.258743,-122.21328799999999, Bend Ferry Rd,Red Bluff,Tehama,CA,85.0,85.0,32.0,29.45,5.0,8.0,0.0
2,32.729508,-117.10688200000001,I-805 N,San Diego,San Diego,CA,62.0,62.0,75.0,29.89,10.0,9.0,0.0
2,34.223519,-118.84868700000001,CA-23 N,Thousand Oaks,Ventura,CA,50.0,50.0,43.0,30.07,10.0,5.0,0.0
2,45.54384,-122.55908000000001,I-84 E,Portland,Multnomah,OR,34.0,26.0,75.0,30.08,10.0,10.0,0.0
2,37.774390000000004,-122.23132,I-880 N,Oakland,Alameda,CA,65.0,65.0,61.0,29.99,10.0,13.0,0.0
2,33.519676000000004,-117.61985,Ortega Hwy,Ladera Ranch,Orange,CA,51.0,51.0,14.0,30.03,10.0,17.0,0.0
2,45.094736,-123.375514,Salmon River Hwy,Sheridan,Yamhill,OR,43.0,43.0,76.0,30.23,6.0,0.0,0.0
2,34.434338000000004,-119.74897,US-101 S,Santa Barbara,Santa Barbara,CA,62.0,62.0,84.0,29.92,10.0,0.0,0.0
2,38.686009999999996,-121.54,CA-99 N,Sacramento,Sacramento,CA,53.0,53.0,55.0,30.2,10.0,9.0,0.0
2,33.91642,-118.28603400000001,W El Segundo Blvd,Los Angeles,Los Angeles,CA,52.0,52.0,71.0,29.88,10.0,0.0,0.0
2,38.193119,-121.407677,I-5 S,Lodi,San Joaquin,CA,30.0,23.0,79.0,30.24,9.0,7.0,0.0
2,35.231541,-120.690147,El Camino Real N,San Luis Obispo,San Luis Obispo,CA,54.0,54.0,86.0,29.73,10.0,5.0,0.0
2,45.60865,-122.68066,I-5 N,Portland,Multnomah,OR,71.0,71.0,51.0,30.03,10.0,7.0,0.0
2,39.308423,-120.717918,State Highway 20,Nevada City,Nevada,CA,75.0,75.0,38.0,26.73,10.0,7.0,0.0
2,34.21567,-118.23456599999999,Foothill Fwy W,Montrose,Los Angeles,CA,61.0,61.0,54.0,29.21,10.0,0.0,0.0
2,33.849859,-117.875831,CA-57 S,Anaheim,Orange,CA,80.0,80.0,21.0,29.83,10.0,10.0,0.0
2,36.254669,-119.72676100000001,Jackson Ave,Hanford,Kings,CA,48.0,48.0,89.0,29.87,2.0,0.0,0.0
2,34.03325,-118.13003799999998,N Garfield Ave,Montebello,Los Angeles,CA,64.0,64.0,67.0,29.85,10.0,6.0,0.0
3,34.1388,-118.71895,US-101 N,Agoura Hills,Los Angeles,CA,72.0,72.0,14.0,29.42,10.0,8.0,0.0
2,36.774074,-119.740858, E Harvard Ave,Fresno,Fresno,CA,51.0,51.0,74.0,29.86,8.0,0.0,0.0
2,33.939301,-118.090797,Orr and Day Rd,Santa Fe Springs,Los Angeles,CA,68.0,68.0,65.0,29.83,10.0,3.0,0.0
2,34.11792,-118.16816000000001,Pasadena Fwy S,South Pasadena,Los Angeles,CA,66.0,66.0,81.0,29.78,2.0,5.0,0.01
2,34.353608,-117.440393,Barstow Fwy S,Phelan,San Bernardino,CA,58.0,58.0,35.0,26.79,10.0,13.0,0.0
2,39.714009000000004,-121.84400600000001, Dayton Rd,Chico,Butte,CA,72.0,72.0,17.0,29.81,80.0,14.0,0.0
2,34.169422,-118.385356,CA-170 S,North Hollywood,Los Angeles,CA,72.0,72.0,57.0,29.05,10.0,9.0,0.0
2,37.802104,-122.298758,I-880 S,Oakland,Alameda,CA,60.0,60.0,80.0,29.84,7.0,18.0,0.0
2,46.802859999999995,-123.006996,Highway 12 SW,Rochester,Thurston,WA,50.0,50.0,87.0,30.31,10.0,6.0,0.0
2,34.060481,-118.21496100000002,Golden State Fwy N,Los Angeles,Los Angeles,CA,86.0,86.0,38.0,29.77,6.0,0.0,0.0
2,38.87539,-121.130973,I-80 W,Newcastle,Placer,CA,48.0,48.0,54.0,28.55,10.0,3.0,0.0
2,38.213916999999995,-121.267693,CA-99 N,Acampo,San Joaquin,CA,62.0,62.0,58.0,29.89,10.0,16.0,0.0
2,34.219413,-117.410751,I-15 S,San Bernardino,San Bernardino,CA,68.0,68.0,43.0,28.76,7.0,7.0,0.0
1,36.45,-119.48897,CA-99 S,Kingsburg,Tulare,CA,81.0,81.0,16.0,29.65,10.0,0.0,0.0
2,34.087447,-117.65165400000001,I-10 W,Ontario,San Bernardino,CA,67.0,67.0,44.0,28.74,10.0,5.0,0.0
2,37.842597999999995,-122.297583,Eastshore Fwy W,Emeryville,Alameda,CA,58.0,58.0,87.0,30.28,6.0,6.0,0.0
3,33.897,-118.10505,I-605 S,Norwalk,Los Angeles,CA,74.0,74.0,41.0,29.78,10.0,6.0,0.0
2,34.066479,-117.99089099999999,I-10 W,Baldwin Park,Los Angeles,CA,64.0,64.0,78.0,29.83,8.0,0.0,0.0
2,40.530482,-122.10951299999999, State Highway 44,Millville,Shasta,CA,57.0,57.0,30.0,29.69,10.0,12.0,0.0
2,33.843509999999995,-118.09116100000001,I-605 S,Lakewood,Los Angeles,CA,49.0,49.0,96.0,30.02,10.0,0.0,0.0
2,33.77451,-118.01243999999998,Garden Grove Fwy,Garden Grove,Orange,CA,55.0,55.0,96.0,29.84,5.0,0.0,0.0
2,33.854496000000005,-117.798483,CA-91 W,Anaheim,Orange,CA,84.0,84.0,22.0,29.85,7.0,6.0,0.0
2,36.93039,-120.840347,S Mercey Springs Rd,Firebaugh,Merced,CA,38.0,38.0,97.0,29.82,4.0,0.0,0.0
2,34.06599,-117.47832,I-10 E,Fontana,San Bernardino,CA,60.0,60.0,33.0,29.13,10.0,0.0,0.0
2,35.353889,-119.03916699999999,Wible Rd,Bakersfield,Kern,CA,58.0,58.0,33.0,29.48,10.0,0.0,0.0
2,34.1647,-118.47339,US-101 N,Encino,Los Angeles,CA,88.0,88.0,19.0,29.02,10.0,20.0,0.0
2,35.718059999999994,-119.23713400000001,Pond Rd,Mc Farland,Kern,CA,54.0,54.0,64.0,29.46,10.0,7.0,0.0
3,47.1138,-120.79148899999998,Elk Heights Rd,Cle Elum,Kittitas,WA,27.0,27.0,89.0,28.48,0.75,3.0,0.0
2,32.871018,-117.19630900000001,I-805 S,San Diego,San Diego,CA,45.0,42.0,86.0,29.64,10.0,6.0,0.0
2,34.029869,-118.392458,I-10 E,Los Angeles,Los Angeles,CA,62.0,62.0,80.0,29.71,10.0,5.0,0.0
2,33.937982,-118.094582,I-5 S,Downey,Los Angeles,CA,57.0,57.0,81.0,29.99,9.0,5.0,0.0
2,39.28079,-123.720549, Comptche Ukiah Rd,Mendocino,Mendocino,CA,39.0,39.0,76.0,29.57,10.0,0.0,0.0
2,38.423277,-121.43768899999999, Laguna Blvd,Elk Grove,Sacramento,CA,54.0,54.0,72.0,30.04,5.0,8.0,0.0
2,37.772048999999996,-122.224747,I-880 S,Oakland,Alameda,CA,72.0,72.0,59.0,29.85,10.0,10.0,0.0
3,33.813427000000004,-118.16766399999999,I-405 S,Long Beach,Los Angeles,CA,85.0,85.0,48.0,29.93,10.0,6.0,0.0
2,34.030509,-118.43839799999999,I-10 E,Los Angeles,Los Angeles,CA,57.0,57.0,33.0,29.93,10.0,7.0,0.0
1,45.50445,-122.56863, SE Division St,Portland,Multnomah,OR,63.0,63.0,52.0,30.13,10.0,7.0,0.0
2,37.665608,-122.118132,W A St,Hayward,Alameda,CA,54.0,54.0,59.0,30.02,10.0,14.0,0.0
2,33.551843,-117.186076,Corona Fwy N,Murrieta,Riverside,CA,54.0,54.0,100.0,28.64,5.0,0.0,0.13
2,39.76363,-122.238739,County Rd E,Orland,Glenn,CA,95.0,95.0,12.0,29.52,10.0,6.0,0.0
2,45.565144000000004,-122.557845,E Portland Fwy S,Portland,Multnomah,OR,41.0,36.0,89.0,30.19,10.0,8.0,0.0
2,33.901748,-118.36713999999999,W Rosecrans Ave,Hawthorne,Los Angeles,CA,51.0,51.0,86.0,30.02,8.0,0.0,0.0
2,37.083706,-121.10166100000001,152nd Hwy W,Los Banos,Merced,CA,41.0,41.0,93.0,29.64,10.0,3.0,0.0
2,33.896984,-117.48058300000001,CA-91 W,Riverside,Riverside,CA,73.0,73.0,59.0,29.07,10.0,8.0,0.0
2,37.907164,-122.314949,I-80 E,Richmond,Contra Costa,CA,47.0,45.0,80.0,30.03,10.0,5.0,0.0
2,44.08504,-123.10203999999999,Delta Hwy N,Eugene,Lane,OR,60.0,60.0,80.0,29.77,10.0,7.0,0.0
4,44.114038,-122.65063799999999, McKenzie Hwy,Walterville,Lane,OR,74.0,74.0,33.0,29.57,0.5,0.0,0.0
4,47.58795,-122.32028000000001,I-5 N,Seattle,King,WA,52.0,52.0,93.0,29.89,7.0,8.0,0.0
2,33.91297,-118.12773,Glenn Anderson Fwy E,Downey,Los Angeles,CA,74.0,74.0,52.0,29.88,10.0,9.0,0.0
2,37.957001,-121.24036399999999,CA-99 S,Stockton,San Joaquin,CA,54.0,54.0,83.0,30.2,9.0,5.0,0.0
2,34.226619,-118.379923, San Fernando Rd,Sun Valley,Los Angeles,CA,45.0,45.0,86.0,29.12,10.0,3.0,0.0
2,38.994293,-122.92686499999999,State Highway 175,Lakeport,Lake,CA,79.0,79.0,29.0,29.29,4.0,0.0,0.0
3,37.108521,-121.017845,I-5 S,Gustine,Merced,CA,97.0,97.0,19.0,29.72,10.0,6.0,0.0
3,37.627790000000005,-122.08183000000001,I-880 S,Hayward,Alameda,CA,56.0,56.0,69.0,29.95,10.0,5.0,0.0
2,35.322321,-119.03751899999999,CA-99 S,Bakersfield,Kern,CA,65.0,65.0,10.0,29.74,10.0,16.0,0.0
2,33.916428,-118.285605,W El Segundo Blvd,Los Angeles,Los Angeles,CA,74.0,74.0,62.0,29.82,10.0,7.0,0.0
2,38.550308,-121.473824,CA-99 N,Sacramento,Sacramento,CA,78.0,78.0,48.0,29.87,10.0,13.0,0.0
2,33.124133,-117.32339499999999,I-5 S,Carlsbad,San Diego,CA,78.0,78.0,50.0,29.62,4.0,8.0,0.0
2,41.588898,-122.301957, County Highway A12,Montague,Siskiyou,CA,44.0,44.0,82.0,27.36,10.0,0.0,0.0
2,43.29596,-124.21618000000001,Southport Ln,Coos Bay,Coos,OR,55.0,55.0,74.0,30.14,10.0,20.0,0.0
2,35.891872,-119.27344599999999, Sierra Ave,Earlimart,Tulare,CA,50.0,50.0,48.0,29.79,10.0,0.0,0.0
4,34.02725,-118.20953999999999, Euclid Ave,Los Angeles,Los Angeles,CA,61.0,61.0,31.0,29.83,10.0,5.0,0.0
2,33.914849,-117.442048,Van Buren Blvd,Riverside,Riverside,CA,86.0,86.0,16.0,29.04,10.0,14.0,0.0
2,33.931641,-118.378456,Aviation Blvd,Los Angeles,Los Angeles,CA,54.0,54.0,77.0,29.98,10.0,0.0,0.0
2,44.05943,-122.95034,OR-126 W,Springfield,Lane,OR,57.0,57.0,83.0,29.65,9.0,5.0,0.0
2,36.869678,-121.81541499999999,Shell Dr,Watsonville,Santa Cruz,CA,60.0,60.0,90.0,29.92,10.0,10.0,0.0
2,33.190787,-117.24233899999999,CA-78 E,Vista,San Diego,CA,51.0,51.0,86.0,29.77,8.0,3.0,0.0
2,45.12669,-121.593948,Warm Springs Hwy,Maupin,Wasco,OR,40.0,34.0,93.0,29.73,8.0,9.0,0.0
2,33.141269,-117.11259, Rock Springs Rd,San Marcos,San Diego,CA,57.0,57.0,72.0,29.69,10.0,6.0,0.0
2,34.01733,-118.173781, Telegraph Rd,Los Angeles,Los Angeles,CA,56.0,56.0,72.0,29.89,8.0,5.0,0.0
3,37.634975,-122.086945,I-880 S,Hayward,Alameda,CA,54.0,54.0,47.0,30.25,10.0,0.0,0.0
2,45.98903,-123.60219, Highway 202,Seaside,Clatsop,OR,38.0,38.0,86.0,29.85,9.0,3.0,0.0
2,37.576402,-122.400949,CA-35 N,Burlingame,San Mateo,CA,50.0,50.0,86.0,30.0,7.0,10.0,0.2
2,44.053412,-123.345226,Hope Ln,Veneta,Lane,OR,50.0,50.0,80.0,29.9,10.0,3.0,0.0
2,47.506321,-122.254494,Renton Ave S,Seattle,King,WA,80.0,80.0,45.0,29.94,10.0,6.0,0.0
3,45.53386,-122.58053999999998,I-84 E,Portland,Multnomah,OR,53.0,53.0,71.0,30.11,10.0,7.0,0.0
2,34.072669,-118.05660300000001,I-10 W,El Monte,Los Angeles,CA,57.0,57.0,74.0,29.92,10.0,3.0,0.0
3,37.702255,-121.74472800000001,I-580 E,Livermore,Alameda,CA,71.0,71.0,51.0,29.42,10.0,17.0,0.0
2,34.1703,-117.338187,Barstow Fwy N,San Bernardino,San Bernardino,CA,64.0,64.0,37.0,28.75,7.0,9.0,0.0
2,34.234424,-118.642591, Valley Circle Blvd,Chatsworth,Los Angeles,CA,54.0,54.0,77.0,29.22,10.0,0.0,0.0
2,36.983921,-121.94108600000001,State Highway 1,Capitola,Santa Cruz,CA,57.0,57.0,89.0,29.9,10.0,5.0,0.0
2,33.805049,-118.207494,I-710 S,Long Beach,Los Angeles,CA,55.0,55.0,37.0,30.09,10.0,3.0,0.0
2,34.413267,-119.556151,US-101 N,Carpinteria,Santa Barbara,CA,60.0,60.0,90.0,29.99,2.0,5.0,0.0
2,34.036817,-117.98463899999999, S 5th Ave,La Puente,Los Angeles,CA,66.0,66.0,70.0,29.91,5.0,0.0,0.0
2,47.714939,-117.357758,N Freya St,Spokane,Spokane,WA,33.0,33.0,89.0,28.16,7.0,3.0,0.0
1,37.864740000000005,-122.57451999999999, Shoreline Hwy,Muir Beach,Marin,CA,65.0,65.0,73.0,29.9,10.0,5.0,0.0
2,34.043479999999995,-117.40943100000001,10th St,Bloomington,San Bernardino,CA,47.0,44.0,86.0,29.15,3.0,7.0,0.0
2,34.028688,-118.172956, E 5th St,Los Angeles,Los Angeles,CA,69.0,69.0,78.0,29.7,6.0,0.0,0.0
2,37.930096999999996,-122.32401599999999,I-80 E,Richmond,Contra Costa,CA,55.0,55.0,57.0,29.9,10.0,6.0,0.0
2,37.867197,-122.19675600000001,CA-24 E,Orinda,Contra Costa,CA,59.0,59.0,83.0,29.86,10.0,12.0,0.0
3,34.071484000000005,-118.123001,S Garfield Ave,Alhambra,Los Angeles,CA,86.0,86.0,55.0,29.59,6.0,6.0,0.0
2,37.764022,-122.216843,I-880 N,Oakland,Alameda,CA,63.0,63.0,46.0,30.09,10.0,6.0,0.0
3,34.120090000000005,-117.51451100000001,East Ave,Rancho Cucamonga,San Bernardino,CA,69.0,69.0,63.0,28.93,10.0,0.0,0.0
4,34.036970000000004,-118.08877,Pomona Fwy E,Montebello,Los Angeles,CA,67.0,67.0,49.0,30.04,10.0,10.0,0.0
2,47.695859999999996,-122.3231, NE 92nd St,Seattle,King,WA,75.0,75.0,37.0,30.11,10.0,9.0,0.0
2,44.091643,-123.099414,Randy Papé Beltline W,Eugene,Lane,OR,60.0,60.0,90.0,29.59,10.0,5.0,0.0
2,41.368165999999995,-122.37046299999999,I-5 S,Mount Shasta,Siskiyou,CA,55.0,55.0,47.0,26.58,10.0,0.0,0.0
2,33.854085,-117.889319,CA-91 E,Anaheim,Orange,CA,61.0,61.0,78.0,29.93,10.0,5.0,0.0
2,37.771896000000005,-122.223924,I-880 N,Oakland,Alameda,CA,69.0,69.0,65.0,30.05,10.0,10.0,0.0
2,34.135926,-117.385364,CA-210 W,Rialto,San Bernardino,CA,59.0,59.0,29.0,28.85,10.0,7.0,0.0
3,47.855659,-122.11456299999999,156th St SE,Snohomish,Snohomish,WA,63.0,63.0,70.0,29.18,10.0,17.0,0.0
2,34.17208,-118.46723999999999, Burbank Blvd,Van Nuys,Los Angeles,CA,83.0,83.0,33.0,29.08,10.0,9.0,0.0
2,35.426662,-119.02115800000001,N Chester Ave,Bakersfield,Kern,CA,61.0,61.0,72.0,29.43,6.0,7.0,0.01
2,33.920840999999996,-118.240181,Bandera St,Los Angeles,Los Angeles,CA,52.0,52.0,77.0,30.06,10.0,0.0,0.0
2,34.024582,-118.193696, Whittier Blvd,Los Angeles,Los Angeles,CA,57.0,57.0,83.0,29.87,7.0,0.0,0.0
2,34.046319,-118.270729, Blaine St,Los Angeles,Los Angeles,CA,49.0,49.0,48.0,29.94,10.0,0.0,0.0
2,37.068628000000004,-121.21253300000001,Pacheco Pass Hwy,Hollister,Santa Clara,CA,39.0,39.0,93.0,30.04,10.0,0.0,0.0
