Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
4,33.508842,-113.001907,I-10 E,Tonopah,Maricopa,AZ,36.0,28.0,30.0,28.97,10.0,10.0,0.0
2,40.63743,-111.90425,I-15 N,Salt Lake City,Salt Lake,UT,61.0,61.0,44.0,25.88,10.0,9.0,0.0
2,43.088089000000004,-112.397228,I-15 N,Firth,Bingham,ID,23.0,12.0,88.0,25.33,10.0,12.0,0.0
2,47.62455,-116.87133999999999, S Highway 95,Coeur D Alene,Kootenai,ID,37.0,37.0,100.0,27.54,4.0,0.0,0.0
2,42.943690000000004,-115.09161999999999,I-84 E,King Hill,Elmore,ID,65.0,65.0,50.0,26.92,10.0,9.0,0.0
3,40.429829,-111.89045700000001,N Thanksgiving Way,Lehi,Utah,UT,48.0,48.0,54.0,25.84,10.0,3.0,0.0
2,43.599447999999995,-116.51414299999999,I-84 W,Nampa,Canyon,ID,30.0,25.0,100.0,27.45,6.0,5.0,0.0
2,35.072781,-106.577454,Zuni Rd SE,Albuquerque,Bernalillo,NM,28.0,19.0,41.0,24.57,10.0,10.0,0.0
3,39.536484,-104.86833200000001,I-25 N,Englewood,Douglas,CO,69.0,69.0,29.0,24.28,10.0,3.0,0.0
2,41.119846,-112.019325,I-15 S,Clearfield,Davis,UT,22.0,10.0,52.0,25.53,10.0,13.0,0.0
1,33.50892,-112.22865, W Camelback Rd,Glendale,Maricopa,AZ,89.0,89.0,16.0,28.6,10.0,15.0,0.0
2,33.386522,-111.595029,Superstition Fwy E,Mesa,Maricopa,AZ,73.0,73.0,19.0,28.56,10.0,7.0,0.0
2,32.250690000000006,-110.875359,E Grant Rd,Tucson,Pima,AZ,83.0,83.0,11.0,27.09,10.0,9.0,0.0
3,41.228660999999995,-112.012253,W 2100 S,Ogden,Weber,UT,78.0,78.0,11.0,25.59,10.0,3.0,0.0
2,37.113415,-113.44378300000001,Southern Pkwy,Washington,Washington,UT,59.0,59.0,18.0,27.17,10.0,3.0,0.0
2,45.607591,-109.025273,I-90 W,Park City,Stillwater,MT,14.0,0.0,80.0,26.62,4.0,12.0,0.0
2,39.696384,-104.897682,S Parker Rd,Denver,Denver,CO,36.0,28.0,48.0,24.01,10.0,12.0,0.0
1,32.25062,-110.8754,E Grant Rd,Tucson,Pima,AZ,94.0,94.0,9.0,27.15,10.0,3.0,0.0
2,37.42014,-113.63146, S Highway 18,Central,Washington,UT,48.0,44.0,24.0,27.22,10.0,8.0,0.0
2,39.556381,-119.74041000000001,Probasco Way,Sparks,Washoe,NV,72.0,72.0,16.0,25.48,10.0,22.0,0.0
3,39.8993,-104.98796000000002,I-25 N,Denver,Adams,CO,43.0,43.0,31.0,24.48,30.0,0.0,0.0
2,47.004676,-112.065514,I-15 S,Wolf Creek,Lewis and Clark,MT,33.0,26.0,59.0,25.89,10.0,8.0,0.0
2,32.163239000000004,-110.98261299999999,S 17th Ave,Tucson,Pima,AZ,46.0,43.0,87.0,27.03,10.0,7.0,0.0
2,33.52048,-112.11222,I-17 N,Phoenix,Maricopa,AZ,65.0,65.0,22.0,29.05,10.0,6.0,0.0
2,43.57715,-116.33433799999999, W Peconic Dr,Boise,Ada,ID,36.0,36.0,59.0,27.48,10.0,3.0,0.0
2,39.636983,-105.16604,CO-470 W,Morrison,Jefferson,CO,28.0,22.0,74.0,24.59,10.0,6.0,0.0
3,40.745846,-112.65246599999999,I-80 E,Grantsville,Tooele,UT,50.0,50.0,39.0,25.26,10.0,21.0,0.0
2,41.21024,-111.9707, Washington Blvd,Ogden,Weber,UT,69.0,69.0,39.0,25.62,10.0,0.0,0.0
2,45.670991,-111.16411799999999, Huffine Ln,Bozeman,Gallatin,MT,20.0,20.0,89.0,25.42,8.0,0.0,0.0
2,33.55604,-112.26191999999999,AZ-101 Loop S,Peoria,Maricopa,AZ,103.0,103.0,6.0,28.53,10.0,16.0,0.0
1,32.32265,-110.9749,N Oracle Rd,Tucson,Pima,AZ,76.0,76.0,18.0,27.16,10.0,8.0,0.0
2,39.43359,-119.76111499999999,Martin Luther King Jr Memorial Fwy,Reno,Washoe,NV,39.0,33.0,62.0,25.69,10.0,9.0,0.0
2,33.46195,-112.14625,Pearl Harbor Memorial Highway,Phoenix,Maricopa,AZ,109.0,109.0,6.0,28.46,10.0,5.0,0.0
2,39.505955,-119.78922299999999,Kietzke Ln,Reno,Washoe,NV,75.0,75.0,24.0,25.6,10.0,3.0,0.0
2,33.436878,-112.134644,S 35th Ave,Phoenix,Maricopa,AZ,72.0,72.0,34.0,28.67,10.0,6.0,0.0
2,40.748036,-111.871075, Belmont Ave,Salt Lake City,Salt Lake,UT,38.0,33.0,35.0,26.06,10.0,6.0,0.0
2,40.609379,-111.976547,Bangerter Hwy,West Jordan,Salt Lake,UT,29.0,29.0,92.0,25.68,0.75,0.0,0.01
2,32.13626,-110.89203899999998, E Benson Hwy,Tucson,Pima,AZ,69.0,69.0,41.0,26.98,10.0,6.0,0.0
3,39.563629999999996,-105.03402,S Santa Fe Dr,Littleton,Douglas,CO,86.0,86.0,16.0,24.14,10.0,0.0,0.0
2,38.847091999999996,-104.775879,E Yampa St,Colorado Springs,El Paso,CO,65.0,65.0,75.0,24.16,10.0,0.0,0.0
2,38.83722,-104.7945,N Union Blvd,Colorado Springs,El Paso,CO,88.0,88.0,14.0,24.11,10.0,16.0,0.0
2,34.713974,-112.453076,E Gheral Brownlow Dr,Prescott,Yavapai,AZ,57.0,57.0,34.0,25.04,10.0,9.0,0.0
3,40.712044,-111.903931,I-15 N,Salt Lake City,Salt Lake,UT,47.0,44.0,61.0,25.89,10.0,7.0,0.0
2,39.74042,-105.0178,W Colfax Ave,Denver,Denver,CO,57.0,57.0,16.0,24.15,10.0,8.0,0.0
3,33.461246,-112.504143,N Verrado Way,Buckeye,Maricopa,AZ,66.0,66.0,21.0,28.97,10.0,8.0,0.0
2,39.79353,-104.903267,E 53rd Pl,Denver,Denver,CO,41.0,41.0,18.0,24.62,10.0,0.0,0.0
1,32.2216,-110.90088999999999,Columbus Blvd,Tucson,Pima,AZ,90.0,90.0,8.0,27.04,10.0,15.0,0.0
1,33.654740000000004,-112.07418, N Central Ave,Phoenix,Maricopa,AZ,74.0,74.0,28.0,28.33,10.0,5.0,0.0
2,32.396141,-110.95929,N Oracle Rd,Tucson,Pima,AZ,58.0,58.0,51.0,27.23,10.0,3.0,0.0
2,40.811005,-111.94918100000001,I-215 N,Salt Lake City,Salt Lake,UT,99.0,99.0,10.0,25.66,10.0,14.0,0.0
3,39.25693,-104.88999,I-25 N,Castle Rock,Douglas,CO,46.0,42.0,32.0,23.19,10.0,9.0,0.0
2,37.688881,-113.06188, E 675 N,Cedar City,Iron,UT,18.0,18.0,57.0,24.78,10.0,0.0,0.0
3,40.713778999999995,-111.810226,I-215 N,Salt Lake City,Salt Lake,UT,50.0,50.0,77.0,25.51,10.0,8.0,0.0
2,40.771569,-111.88786499999999, 2nd Ave,Salt Lake City,Salt Lake,UT,69.0,69.0,30.0,25.72,10.0,14.0,0.0
2,33.38558,-111.9155,Superstition Fwy E,Tempe,Maricopa,AZ,90.0,90.0,6.0,28.61,10.0,7.0,0.0
2,40.523469,-112.29863, S Main St,Tooele,Tooele,UT,34.0,23.0,56.0,25.74,10.0,17.0,0.0
2,38.796436,-104.757591,S Academy Blvd,Colorado Springs,El Paso,CO,67.0,67.0,57.0,23.99,10.0,5.0,0.0
3,41.056206,-111.961266,I-15 S,Layton,Davis,UT,69.0,69.0,24.0,25.45,10.0,7.0,0.0
2,33.494960999999996,-112.13049299999999,W Indian School Rd,Phoenix,Maricopa,AZ,54.0,54.0,86.0,28.87,10.0,0.0,0.0
2,33.482113,-111.75341,N Val Vista Dr,Mesa,Maricopa,AZ,97.0,97.0,17.0,28.69,10.0,6.0,0.0
2,39.77727,-104.883,N Central Park Blvd,Denver,Denver,CO,73.0,73.0,26.0,24.24,10.0,7.0,0.0
2,40.61935,-111.78948999999999, Fort Union Blvd,Salt Lake City,Salt Lake,UT,37.0,33.0,73.0,25.85,10.0,5.0,0.0
2,43.905002,-116.81295800000001,I-84 W,Caldwell,Payette,ID,30.0,25.0,92.0,27.56,5.0,5.0,0.01
2,34.088359999999994,-112.144577,Arizona Veterans Highway,Black Canyon City,Yavapai,AZ,59.0,59.0,25.0,28.36,10.0,3.0,0.0
2,41.0287,-111.94685,I-15 S,Kaysville,Davis,UT,42.0,34.0,58.0,25.25,10.0,16.0,0.0
2,33.496837,-112.136661, W Grand Ave,Phoenix,Maricopa,AZ,73.0,73.0,30.0,28.87,10.0,9.0,0.0
3,39.547882,-104.86925500000001,I-25 N,Englewood,Douglas,CO,18.0,8.0,50.0,24.35,10.0,8.0,0.0
2,41.241825,-111.945305,Harrison Blvd,Ogden,Weber,UT,22.0,13.0,63.0,25.82,10.0,7.0,0.0
2,40.4538,-111.91391999999999,I-15 S,Riverton,Salt Lake,UT,28.0,22.0,81.0,25.79,10.0,6.0,0.0
3,39.87365,-104.987701,I-25 S,Denver,Adams,CO,63.0,63.0,42.0,24.65,10.0,3.0,0.0
2,32.22104,-110.81241499999999, E Broadway Blvd,Tucson,Pima,AZ,81.0,81.0,20.0,27.08,10.0,5.0,0.0
3,41.162079,-112.023224,I-15 S,Ogden,Weber,UT,80.0,80.0,7.0,25.42,10.0,0.0,0.0
2,32.670094,-114.52143899999999,E 32nd St,Yuma,Yuma,AZ,67.0,67.0,18.0,29.98,7.0,10.0,0.0
2,38.871784000000005,-104.926704,W US Highway 24,Cascade,El Paso,CO,63.0,63.0,15.0,23.5,10.0,6.0,0.0
2,41.276596999999995,-111.96927099999999, N Washington Blvd,Ogden,Weber,UT,61.0,61.0,22.0,25.69,10.0,10.0,0.0
1,32.32308,-111.0508,N Casa Grande Hwy,Tucson,Pima,AZ,103.0,103.0,8.0,26.96,10.0,15.0,0.0
1,32.14873,-110.9435, S Campbell Ave,Tucson,Pima,AZ,61.0,61.0,41.0,27.2,10.0,5.0,0.0
1,32.163070000000005,-110.96816000000001, S 6th Ave,Tucson,Pima,AZ,80.0,80.0,14.0,27.16,10.0,6.0,0.0
1,33.4372,-112.20371999999999, S 67th Ave,Phoenix,Maricopa,AZ,74.0,74.0,24.0,28.93,10.0,7.0,0.0
3,34.98802,-107.09955,Historic US 66 W,Laguna,Cibola,NM,77.0,77.0,13.0,23.73,10.0,14.0,0.0
1,33.63816,-112.2897, N Del Webb Blvd,Sun City,Maricopa,AZ,101.0,101.0,3.0,28.51,10.0,20.0,0.0
2,41.057072,-111.59191100000001,I-84 E,Morgan,Morgan,UT,31.0,31.0,75.0,25.07,10.0,3.0,0.0
1,32.20667,-110.8581, E 22nd St,Tucson,Pima,AZ,70.0,70.0,23.0,27.19,10.0,7.0,0.0
2,33.864816,-112.634449, N US Highway 60,Morristown,Maricopa,AZ,76.0,76.0,26.0,28.8,10.0,5.0,0.0
3,33.461937,-112.151474,I-10 W,Phoenix,Maricopa,AZ,101.0,101.0,24.0,28.69,10.0,9.0,0.0
1,39.65363,-105.1135,US-285 N,Denver,Jefferson,CO,55.0,55.0,43.0,24.21,10.0,0.0,0.0
2,43.6194,-116.356412, E Fairview Ave,Meridian,Ada,ID,41.0,41.0,45.0,27.73,10.0,0.0,0.0
2,32.373034999999994,-111.029766, N Shannon Rd,Tucson,Pima,AZ,72.0,72.0,22.0,27.35,10.0,9.0,0.0
2,39.580172999999995,-104.876442,I-25 N,Englewood,Arapahoe,CO,79.0,79.0,23.0,24.31,10.0,8.0,0.0
2,41.127274,-111.908318,Highway 89,Ogden,Davis,UT,30.0,23.0,49.0,25.45,10.0,7.0,0.0
2,40.766927,-111.99689199999999,I-80 W,Salt Lake City,Salt Lake,UT,39.0,39.0,70.0,25.6,8.0,3.0,0.0
2,40.820163,-112.90766299999999,I-80 W,Wendover,Tooele,UT,19.0,19.0,74.0,25.76,10.0,0.0,0.0
2,34.915226000000004,-111.64136,Arizona Veterans Highway,Sedona,Coconino,AZ,72.0,72.0,17.0,25.1,10.0,5.0,0.0
2,39.563396000000004,-104.960899,CO-470 W,Littleton,Douglas,CO,50.0,50.0,31.0,24.31,10.0,3.0,0.0
2,39.719190999999995,-111.760085, E 100 N,Nephi,Juab,UT,59.0,59.0,55.0,25.57,10.0,17.0,0.0
2,40.431965000000005,-111.89128899999999,I-15 N,Lehi,Utah,UT,39.0,34.0,89.0,25.49,7.0,7.0,0.03
2,43.59516,-116.45801000000002,I-84 E,Meridian,Ada,ID,63.0,63.0,77.0,27.45,10.0,6.0,0.0
2,38.361509999999996,-112.99115, State Route 21,Milford,Beaver,UT,37.0,30.0,41.0,24.8,10.0,10.0,0.0
2,48.212668,-114.28541299999999, W Cottonwood Dr,Kalispell,Flathead,MT,32.0,32.0,82.0,27.06,10.0,0.0,0.0
2,40.45365,-111.9139,I-15 S,Riverton,Salt Lake,UT,34.0,25.0,89.0,25.66,7.0,12.0,0.0
2,40.89378,-115.882126,Sagecrest Dr,Elko,Elko,NV,65.0,65.0,28.0,24.98,10.0,14.0,0.0
2,32.1482,-111.050975, S Palomino Rd,Tucson,Pima,AZ,57.0,57.0,20.0,27.33,10.0,0.0,0.0
2,35.129589,-106.56384299999999,Natalie Ave NE,Albuquerque,Bernalillo,NM,60.0,60.0,13.0,24.69,10.0,8.0,0.0
2,40.704471999999996,-111.980217,Bangerter Hwy,West Valley City,Salt Lake,UT,77.0,77.0,42.0,25.65,10.0,3.0,0.0
2,33.462726,-112.151779,N 43rd Ave,Phoenix,Maricopa,AZ,74.0,74.0,10.0,28.97,10.0,9.0,0.0
1,33.46595,-112.1172, N 27th Ave,Phoenix,Maricopa,AZ,55.0,55.0,67.0,28.87,10.0,6.0,0.0
2,32.179373,-110.90763600000001,E Golf Links Rd,Tucson,Pima,AZ,72.0,72.0,20.0,27.14,10.0,12.0,0.0
2,40.398109999999996,-111.84952, E State St,Lehi,Utah,UT,34.0,25.0,93.0,25.57,9.0,12.0,0.04
2,39.73999,-104.8099,E Colfax Ave,Aurora,Arapahoe,CO,67.0,67.0,17.0,24.23,10.0,7.0,0.0
2,35.187305,-114.624825,Needles Hwy,Laughlin,Clark,NV,90.0,90.0,18.0,29.01,10.0,0.0,0.0
1,33.4659,-111.90048, N Granite Reef Rd,Scottsdale,Maricopa,AZ,95.0,95.0,10.0,28.76,10.0,0.0,0.0
2,33.494988,-112.095679, W Indian School Rd,Phoenix,Maricopa,AZ,56.0,56.0,30.0,28.81,10.0,5.0,0.0
2,39.546116,-119.78811599999999,Martin Luther King Jr Memorial Fwy,Reno,Washoe,NV,71.0,71.0,14.0,25.4,10.0,20.0,0.0
2,40.72589,-112.02055,UT-201 W,West Valley City,Salt Lake,UT,60.0,60.0,36.0,25.66,10.0,6.0,0.0
2,33.55035,-111.93038200000001,N 70th St,Paradise Valley,Maricopa,AZ,45.0,45.0,46.0,28.32,10.0,0.0,0.0
2,40.56221,-111.96385, W South Jordan Pkwy,South Jordan,Salt Lake,UT,33.0,28.0,82.0,25.73,7.0,6.0,0.0
2,40.71185,-111.88826999999999, S State St,Salt Lake City,Salt Lake,UT,39.0,34.0,76.0,25.87,10.0,7.0,0.0
2,43.608255,-116.3548, N Eagle Rd,Meridian,Ada,ID,21.0,21.0,100.0,27.58,10.0,0.0,0.0
2,38.81371,-104.7575,E Fountain Blvd,Colorado Springs,El Paso,CO,36.0,28.0,57.0,23.89,10.0,12.0,0.0
2,33.386124,-111.82256299999999,S Mesa Dr,Mesa,Maricopa,AZ,97.0,97.0,10.0,28.6,10.0,10.0,0.0
2,40.03499,-111.52398000000001, S Highway 6,Springville-Mapleton,Utah,UT,27.0,15.0,93.0,25.09,2.0,15.0,0.0
2,38.91179,-104.62781,W US Highway 24,Colorado Springs,El Paso,CO,24.0,11.0,84.0,24.12,10.0,16.0,0.0
2,32.250335,-110.98438200000001, W Grant Rd,Tucson,Pima,AZ,55.0,55.0,28.0,27.28,10.0,0.0,0.0
3,35.105221,-106.670723,Coronado Fwy W,Albuquerque,Bernalillo,NM,88.0,88.0,19.0,24.77,10.0,20.0,0.0
2,32.297514,-110.99518700000002, W River Rd,Tucson,Pima,AZ,47.0,47.0,25.0,27.05,10.0,3.0,0.0
2,40.66505,-111.90123,I-15 N,Salt Lake City,Salt Lake,UT,74.0,74.0,22.0,25.54,10.0,15.0,0.0
3,39.79177,-104.98828999999999,I-25 N,Denver,Adams,CO,86.0,86.0,18.0,24.44,10.0,23.0,0.0
3,40.52652,-111.890717,W 12300 S,Draper,Salt Lake,UT,49.0,42.0,31.0,25.76,10.0,22.0,0.0
2,39.848122,-104.98530600000001,I-25 N,Denver,Adams,CO,64.0,64.0,45.0,24.46,10.0,5.0,0.0
2,39.74756,-105.0814,W 20th Ave,Denver,Jefferson,CO,48.0,48.0,37.0,24.33,10.0,0.0,0.0
2,32.284028,-107.604426,I-10 E,Deming,Luna,NM,31.0,21.0,85.0,25.66,4.0,14.0,0.0
1,33.50952,-111.9867,N 44th St,Phoenix,Maricopa,AZ,93.0,93.0,20.0,28.54,10.0,12.0,0.0
4,39.625640000000004,-106.42302,I-70 E,Vail,Eagle,CO,7.0,7.0,67.0,20.53,10.0,0.0,0.0
2,39.86351,-104.99661, W Thornton Pkwy,Denver,Adams,CO,79.0,79.0,34.0,24.44,15.0,9.0,0.0
3,38.87162,-104.83384000000001,US-87 N,Colorado Springs,El Paso,CO,65.0,65.0,30.0,23.67,10.0,7.0,0.0
2,32.267779,-107.778421,I-10 W,Deming,Luna,NM,64.0,64.0,26.0,25.78,10.0,6.0,0.0
2,33.385870000000004,-111.8463,Superstition Fwy E,Mesa,Maricopa,AZ,106.0,106.0,7.0,28.56,10.0,13.0,0.0
1,33.56756,-112.1343, N 35th Ave,Phoenix,Maricopa,AZ,83.0,83.0,17.0,28.27,10.0,9.0,0.0
1,33.68757,-112.03115,E Deer Valley Rd,Phoenix,Maricopa,AZ,83.0,83.0,17.0,28.27,10.0,5.0,0.0
3,39.631386,-104.902832,Technology Way,Denver,Denver,CO,28.0,21.0,66.0,24.04,10.0,7.0,0.0
3,40.654373,-111.901726,I-15 N,Salt Lake City,Salt Lake,UT,23.0,23.0,88.0,25.93,10.0,0.0,0.0
4,39.18638,-104.85025,US-87 N,Larkspur,Douglas,CO,77.0,77.0,16.0,23.19,10.0,5.0,0.0
2,41.423977,-113.86589099999999,UT-30,Grouse Creek,Box Elder,UT,74.0,74.0,16.0,25.9,10.0,3.0,0.0
2,33.770302,-112.25,AZ-303 Loop S,Peoria,Maricopa,AZ,83.0,83.0,17.0,28.36,10.0,5.0,0.0
2,40.64631,-111.902748,I-15 S,Salt Lake City,Salt Lake,UT,54.0,54.0,47.0,25.82,10.0,8.0,0.0
3,38.113240000000005,-103.08344,US Highway 50,Las Animas,Bent,CO,71.0,71.0,35.0,25.82,10.0,9.0,0.0
2,45.662495,-108.769644,I-90 E,Laurel,Yellowstone,MT,59.0,59.0,41.0,26.29,10.0,10.0,0.0
2,39.570403999999996,-119.781929,El Rancho Dr,Sun Valley,Washoe,NV,91.0,91.0,16.0,25.41,10.0,14.0,0.0
2,40.648182,-111.662384,E Big Cottonwood Canyon Rd,Salt Lake City,Salt Lake,UT,42.0,38.0,82.0,25.88,10.0,6.0,0.0
3,35.21768,-109.33013999999999,I-40 W,Chambers,Apache,AZ,45.0,45.0,29.0,23.72,10.0,0.0,0.0
2,33.479675,-112.26433600000001,AZ-101 Loop S,Phoenix,Maricopa,AZ,111.0,111.0,14.0,28.49,10.0,5.0,0.0
2,43.63381,-116.355443, E Ustick Rd,Meridian,Ada,ID,45.0,45.0,61.0,27.5,10.0,0.0,0.0
3,32.221140000000005,-110.9697, E Broadway Blvd,Tucson,Pima,AZ,76.0,76.0,10.0,27.18,10.0,10.0,0.0
2,32.259640000000005,-110.914124,E Monte Vista Dr,Tucson,Pima,AZ,82.0,82.0,26.0,27.02,10.0,5.0,0.0
2,39.563629,-104.904327,S Quebec St,Littleton,Douglas,CO,80.0,80.0,14.0,24.27,10.0,3.0,0.0
2,33.378071000000006,-111.99556000000001,E Baseline Rd,Phoenix,Maricopa,AZ,56.0,56.0,32.0,28.75,10.0,0.0,0.0
2,32.206759999999996,-110.98081100000002, W Starr Pass Blvd,Tucson,Pima,AZ,47.0,44.0,38.0,27.32,10.0,6.0,0.0
2,33.348999,-111.97086999999999, W Elliot Rd,Tempe,Maricopa,AZ,64.0,64.0,14.0,28.97,10.0,7.0,0.0
2,40.5913,-111.93871999999999, S Redwood Rd,West Jordan,Salt Lake,UT,46.0,39.0,79.0,25.65,7.0,18.0,0.02
3,40.526928000000005,-111.89101399999998,I-15 N,Draper,Salt Lake,UT,40.0,34.0,35.0,25.91,10.0,8.0,0.0
2,33.65815,-111.925308,N Scottsdale Rd,Scottsdale,Maricopa,AZ,107.0,107.0,17.0,28.1,10.0,5.0,0.0
2,33.508781,-112.23769399999999, N 83rd Ave,Phoenix,Maricopa,AZ,45.0,41.0,46.0,28.92,10.0,6.0,0.0
1,32.23565,-110.98449,W Speedway Blvd,Tucson,Pima,AZ,61.0,61.0,46.0,27.28,10.0,3.0,0.0
