Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,39.099949,-94.881691, N K 7 Hwy,Bonner Springs,Wyandotte,KS,59.0,59.0,72.0,29.28,10.0,7.0,0.0
2,39.050270000000005,-94.471231,I-70 E,Kansas City,Jackson,MO,51.0,51.0,96.0,28.57,10.0,10.0,0.0
4,37.988501,-98.043934, W State Road 61,Hutchinson,Reno,KS,26.0,26.0,78.0,28.62,10.0,3.0,0.0
2,45.063786,-93.162003,I-694 E,Saint Paul,Ramsey,MN,59.0,59.0,55.0,29.41,10.0,0.0,0.0
3,38.941257,-94.761276,Lackman Rd,Lenexa,Johnson,KS,59.0,59.0,48.0,28.75,10.0,23.0,0.0
2,38.626003000000004,-90.236717,Chouteau Ave,Saint Louis,St. Louis City,MO,34.0,30.0,64.0,29.51,10.0,5.0,0.0
2,44.927452,-93.06995400000001,Concord St,Saint Paul,Ramsey,MN,18.0,4.0,71.0,29.45,8.0,14.0,0.0
3,45.080345,-93.186409,I-35W S,Saint Paul,Ramsey,MN,63.0,63.0,72.0,29.11,10.0,7.0,0.0
2,38.77057,-90.22461,I-270 W,Saint Louis,St. Louis County,MO,59.0,59.0,35.0,29.58,10.0,12.0,0.0
2,44.94849,-92.84281,I-94 E,Afton,Washington,MN,32.0,27.0,87.0,28.94,10.0,5.0,0.0
2,45.0683,-93.26137, Cheri Ln NE,Minneapolis,Anoka,MN,77.0,77.0,60.0,28.83,10.0,12.0,0.0
2,44.862087,-93.145134,I-35E N,Saint Paul,Dakota,MN,80.0,80.0,67.0,28.7,10.0,6.0,0.0
4,37.70883,-97.42607, N Ridge Rd,Wichita,Sedgwick,KS,80.0,80.0,27.0,28.66,10.0,15.0,0.0
2,38.932815000000005,-94.626364,I-435 E,Leawood,Johnson,KS,27.0,27.0,75.0,28.86,10.0,3.0,0.0
2,44.255909,-94.165092,478th St,Nicollet,Nicollet,MN,30.0,19.0,75.0,28.9,10.0,15.0,0.0
2,39.037306,-94.68259599999999,I-35 S,Shawnee,Johnson,KS,73.0,73.0,53.0,29.04,10.0,16.0,0.0
3,38.61935,-90.188988,I-55 N,Saint Louis,St. Louis City,MO,63.0,63.0,97.0,29.44,10.0,8.0,0.11
2,45.9854,-95.69031,I-94 E,Evansville,Douglas,MN,18.0,6.0,94.0,28.79,10.0,12.0,0.0
3,39.047131,-94.442245,I-70 W,Independence,Jackson,MO,75.0,75.0,38.0,29.09,10.0,9.0,0.0
2,44.32863,-93.293091,I-35 N,Faribault,Rice,MN,0.0,-21.0,72.0,28.69,10.0,17.0,0.0
2,44.904831,-93.971184,Highway 7,New Germany,Carver,MN,55.0,55.0,86.0,29.22,10.0,6.0,0.0
2,45.564659999999996,-94.14307,3rd St SE,Saint Cloud,Benton,MN,19.0,9.0,88.0,28.88,3.0,8.0,0.01
2,45.83603,-95.35143000000001,I-94 W,Alexandria,Douglas,MN,72.0,72.0,76.0,28.19,10.0,10.0,0.0
2,38.736576,-90.636444,MO-94 W,Saint Charles,St. Charles,MO,25.0,25.0,78.0,29.79,10.0,3.0,0.0
2,43.930732,-91.428405,I-90 E,Dakota,Winona,MN,38.0,30.0,60.0,29.16,10.0,12.0,0.0
2,41.128239,-95.904282,Calhoun St,Bellevue,Sarpy,NE,31.0,23.0,60.0,29.26,10.0,9.0,0.0
2,44.71413,-93.283463,I-35 N,Lakeville,Dakota,MN,30.0,23.0,69.0,28.78,10.0,8.0,0.0
2,45.29673,-93.0026,I-35 N,Forest Lake,Washington,MN,64.0,64.0,100.0,28.89,10.0,0.0,0.0
3,44.86208,-93.308769,I-494 W,Minneapolis,Hennepin,MN,19.0,10.0,77.0,29.25,10.0,7.0,0.0
2,45.345172,-93.889547,I-94 E,Monticello,Wright,MN,79.0,79.0,62.0,28.58,10.0,9.0,0.0
2,38.775478,-90.34078199999999,I-270 E,Hazelwood,St. Louis County,MO,69.0,69.0,87.0,29.23,10.0,6.0,0.0
2,44.8351,-93.60207, N Chestnut St,Chaska,Carver,MN,19.0,12.0,77.0,29.18,8.0,5.0,0.0
3,39.051247,-94.49781800000001,Raytown Rd,Kansas City,Jackson,MO,56.0,56.0,60.0,28.94,10.0,21.0,0.0
2,45.922604,-94.877682, US 71,Long Prairie,Todd,MN,32.0,26.0,69.0,28.4,10.0,7.0,0.0
2,45.196841,-93.557413,I-94 E,Rogers,Hennepin,MN,36.0,29.0,67.0,28.96,10.0,9.0,0.0
2,45.050929,-93.322001,Beltline Hwy N,Minneapolis,Hennepin,MN,14.0,14.0,80.0,28.96,10.0,3.0,0.0
2,45.143359999999994,-93.184624,I-35W N,Minneapolis,Anoka,MN,77.0,77.0,78.0,29.04,10.0,7.0,0.0
2,44.883474,-93.29539399999999, W 66th St,Minneapolis,Hennepin,MN,-4.0,-18.0,79.0,29.2,10.0,7.0,0.0
2,45.06374,-93.449074,I-494 S,Minneapolis,Hennepin,MN,32.0,24.0,82.0,29.24,0.75,10.0,0.0
2,41.496722999999996,-94.753314,I-80 E,Anita,Cass,IA,32.0,25.0,100.0,28.64,2.0,8.0,0.0
2,41.161629,-96.019058,Settlers Creek Dr,Papillion,Sarpy,NE,36.0,30.0,72.0,29.06,10.0,8.0,0.0
2,44.058576,-93.25707,US Highway 14,Owatonna,Steele,MN,63.0,63.0,88.0,28.53,7.0,15.0,0.0
2,45.040582,-93.400692,US-169 N,Minneapolis,Hennepin,MN,13.0,13.0,81.0,29.16,10.0,0.0,0.0
2,44.320381,-93.879257, State Highway 99,Cleveland,Le Sueur,MN,-2.0,-27.0,71.0,28.77,5.0,24.0,0.0
2,44.952009000000004,-93.04966,US-10 E,Saint Paul,Ramsey,MN,19.0,6.0,68.0,29.44,8.0,14.0,0.0
2,44.97203,-93.2517,Washington Ave SE,Minneapolis,Hennepin,MN,38.0,30.0,65.0,28.96,10.0,12.0,0.0
3,44.969879,-93.308052,I-394 E,Minneapolis,Hennepin,MN,25.0,16.0,78.0,29.14,7.0,8.0,0.0
2,45.382858,-92.748688,Redwing Ave,Shafer,Chisago,MN,26.0,16.0,91.0,28.98,10.0,10.0,0.0
2,39.046193,-94.41793,I-70 W,Independence,Jackson,MO,41.0,35.0,70.0,29.03,10.0,9.0,0.0
2,43.69487,-93.31955,I-35 N,Albert Lea,Freeborn,MN,21.0,9.0,100.0,28.56,0.75,12.0,0.01
2,45.158687,-93.164062,I-35W N,Circle Pines,Anoka,MN,61.0,61.0,94.0,28.74,4.0,0.0,0.0
2,44.966389,-93.22518199999999,I-94 E,Minneapolis,Hennepin,MN,14.0,14.0,88.0,29.29,10.0,3.0,0.0
3,44.86195,-93.308769,Penn Ave S,Minneapolis,Hennepin,MN,8.0,-8.0,70.0,29.44,10.0,14.0,0.0
3,39.096249,-94.59004200000001,I-670 E,Kansas City,Jackson,MO,44.0,40.0,82.0,29.33,10.0,8.0,0.0
2,44.5417,-95.27911999999999, State Highway 19,Redwood Falls,Redwood,MN,62.0,62.0,58.0,29.16,10.0,9.0,0.0
2,45.258127,-93.70469,I-94 E,Monticello,Wright,MN,22.0,14.0,64.0,29.02,10.0,6.0,0.0
2,44.95241,-93.06983000000001,Mounds Blvd,Saint Paul,Ramsey,MN,33.0,27.0,92.0,29.18,2.0,7.0,0.02
2,44.952309,-93.067139,Wilson Ave,Saint Paul,Ramsey,MN,-1.0,-14.0,87.0,29.71,8.0,7.0,0.0
2,39.04867,-94.49974,I-435 S,Kansas City,Jackson,MO,57.0,57.0,77.0,28.9,10.0,9.0,0.0
2,38.823189,-90.849129,E Highway A,Wentzville,St. Charles,MO,47.0,47.0,63.0,29.52,10.0,3.0,0.0
3,39.091941999999996,-94.632469,I-670 W,Kansas City,Wyandotte,KS,9.0,-11.0,61.0,29.41,10.0,21.0,0.0
3,39.040287,-94.673241,US-69 S,Mission,Johnson,KS,17.0,6.0,56.0,29.8,10.0,9.0,0.0
2,47.256306,-93.024233, Highway 73,Hibbing,St. Louis,MN,30.0,20.0,82.0,28.6,10.0,13.0,0.0
2,44.255759999999995,-94.92286999999999,US Highway 14,Springfield,Brown,MN,25.0,13.0,88.0,28.84,10.0,14.0,0.0
2,38.606311,-90.450836,I-270 N,Saint Louis,St. Louis County,MO,34.0,34.0,82.0,29.58,10.0,0.0,0.0
2,45.83298,-95.160359,I-94 W,Osakis,Douglas,MN,47.0,41.0,59.0,28.75,10.0,14.0,0.0
2,45.108509000000005,-93.392387,US-169 S,Minneapolis,Hennepin,MN,2.0,-8.0,52.0,29.82,10.0,5.0,0.0
3,38.805248,-90.831429,I-70 E,Wentzville,St. Charles,MO,40.0,36.0,89.0,29.71,6.0,6.0,0.02
2,46.836661,-95.667527, 350th Ave,Detroit Lakes,Becker,MN,36.0,28.0,60.0,28.41,10.0,10.0,0.0
2,45.07011,-93.28598000000001,State Highway 252,Minneapolis,Hennepin,MN,50.0,50.0,39.0,28.9,10.0,0.0,0.0
3,38.549191,-90.42534599999999,I-44 E,Saint Louis,St. Louis County,MO,51.0,51.0,86.0,29.29,5.0,10.0,0.01
2,45.131312,-93.043981,I-35E N,Saint Paul,Anoka,MN,79.0,79.0,54.0,28.91,7.0,0.0,0.0
2,47.290549,-93.41177900000001, US Highway 169,Bovey,Itasca,MN,41.0,38.0,62.0,28.52,10.0,5.0,0.0
2,45.224918,-93.027878,I-35 N,Forest Lake,Anoka,MN,37.0,26.0,87.0,28.99,10.0,23.0,0.0
2,43.651117,-93.81627900000001,I-90 W,Bricelyn,Faribault,MN,1.0,-14.0,85.0,28.72,10.0,9.0,0.0
2,40.726062,-98.94551, Highway 30,Gibbon,Buffalo,NE,17.0,3.0,71.0,27.85,10.0,14.0,0.0
2,45.37096,-93.985654,I-94 W,Clearwater,Wright,MN,19.0,9.0,85.0,28.63,10.0,8.0,0.0
2,44.97033,-93.287438,I-94 W,Minneapolis,Hennepin,MN,46.0,46.0,61.0,29.33,10.0,3.0,0.0
2,44.22568,-92.65046, Highway 52 Blvd,Pine Island,Goodhue,MN,0.0,-20.0,72.0,28.81,10.0,15.0,0.0
2,38.829142,-90.477083, Boschertown Rd,Saint Charles,St. Charles,MO,43.0,39.0,76.0,29.6,10.0,7.0,0.0
2,47.780095,-92.656801,Highway 22,Angora,St. Louis,MN,10.0,10.0,92.0,28.76,10.0,0.0,0.0
2,46.385585999999996,-94.258263,State Highway 371,Brainerd,Crow Wing,MN,47.0,43.0,86.0,28.4,10.0,9.0,0.0
2,44.951665999999996,-93.15334399999999,I-94 E,Saint Paul,Ramsey,MN,22.0,9.0,68.0,29.28,10.0,15.0,0.0
2,45.697284,-94.170654,Indian Rd NW,Rice,Benton,MN,19.0,9.0,74.0,28.84,10.0,9.0,0.0
2,41.158581,-95.938789,US-75 N,Bellevue,Sarpy,NE,38.0,34.0,72.0,28.55,10.0,5.0,0.0
2,43.659785,-94.103254,I-90 E,Blue Earth,Faribault,MN,-4.0,-28.0,83.0,28.71,10.0,21.0,0.0
3,45.412163,-94.058212,I-94 E,Clearwater,Wright,MN,54.0,54.0,17.0,29.07,10.0,6.0,0.0
2,44.966015000000006,-93.256065,I-35W S,Minneapolis,Hennepin,MN,53.0,53.0,43.0,29.29,10.0,16.0,0.0
2,46.942359,-103.823665,I-94 E,Sentinel Butte,Golden Valley,ND,27.0,27.0,100.0,26.93,10.0,0.0,0.0
3,44.68691,-93.29287,I-35 N,Lakeville,Dakota,MN,70.0,70.0,53.0,28.93,10.0,7.0,0.0
2,41.699135,-93.77459,NW Beaverbrooke Blvd,Grimes,Polk,IA,59.0,59.0,94.0,29.09,9.0,0.0,0.0
2,40.822272999999996,-97.949698,I-80 W,Hampton,Hamilton,NE,28.0,22.0,96.0,27.99,2.0,5.0,0.0
3,41.23126,-96.08688000000001,I-680 N,Omaha,Douglas,NE,63.0,63.0,91.0,28.71,2.0,7.0,0.09
3,38.993446,-94.69767,I-35 S,Shawnee,Johnson,KS,73.0,73.0,87.0,29.22,10.0,0.0,0.0
2,44.8897,-93.3502,Beltline Hwy S,Minneapolis,Hennepin,MN,36.0,30.0,55.0,29.08,10.0,7.0,0.0
2,41.546698,-93.959144,I-80 W,Adel,Dallas,IA,55.0,55.0,97.0,29.16,1.0,5.0,0.0
3,44.989132,-93.088623,I-35E N,Saint Paul,Ramsey,MN,31.0,23.0,92.0,29.42,0.25,8.0,0.0
2,45.069984000000005,-93.296338,I-694 W,Minneapolis,Hennepin,MN,28.0,20.0,72.0,29.38,10.0,8.0,0.0
2,40.965775,-91.51625200000001,Highway 218,Mount Pleasant,Henry,IA,59.0,59.0,59.0,29.38,10.0,9.0,0.0
2,45.086828000000004,-93.446735,I-494 N,Osseo,Hennepin,MN,19.0,19.0,57.0,29.14,10.0,3.0,0.0
2,39.054409,-94.47975799999999,I-70 W,Kansas City,Jackson,MO,65.0,65.0,87.0,29.25,10.0,7.0,0.0
2,46.268502000000005,-92.825385,I-35 S,Willow River,Pine,MN,-4.0,-21.0,65.0,28.78,10.0,10.0,0.0
3,41.226013,-95.95264399999999,US-75 S,Omaha,Douglas,NE,13.0,13.0,85.0,28.61,10.0,0.0,0.0
2,39.079431,-94.594269,I-35 S,Kansas City,Jackson,MO,45.0,41.0,63.0,29.63,10.0,8.0,0.0
2,46.43405,-94.65196, State Highway 64 SW,Motley,Cass,MN,30.0,23.0,75.0,28.25,10.0,7.0,0.0
2,44.93469,-93.39697,Highway 7,Minneapolis,Hennepin,MN,29.0,20.0,89.0,28.99,1.0,10.0,0.0
2,41.140198,-95.937477,US-75 S,Bellevue,Sarpy,NE,52.0,52.0,94.0,28.58,2.0,7.0,0.0
2,44.97143,-93.3706,Louisiana Ave S,Minneapolis,Hennepin,MN,36.0,36.0,50.0,29.24,10.0,0.0,0.0
2,44.604409999999994,-93.29692,I-35 N,Lakeville,Scott,MN,10.0,10.0,100.0,29.13,0.25,0.0,0.0
2,45.2579,-93.01979,I-35 S,Forest Lake,Anoka,MN,19.0,9.0,86.0,29.09,1.0,8.0,0.0
3,44.968575,-93.251717,15th Ave S,Minneapolis,Hennepin,MN,12.0,0.0,42.0,29.79,10.0,9.0,0.0
2,44.890719,-93.312632,Crosstown Hwy E,Minneapolis,Hennepin,MN,1.0,-20.0,69.0,28.92,5.0,20.0,0.0
2,39.243301,-94.5075,I-435 S,Kansas City,Clay,MO,57.0,57.0,19.0,29.38,10.0,8.0,0.0
3,41.248490000000004,-96.19628, Pacific St,Elkhorn,Douglas,NE,68.0,68.0,79.0,28.81,10.0,13.0,0.0
2,44.890469,-93.28849,Crosstown Hwy W,Minneapolis,Hennepin,MN,80.0,80.0,40.0,29.17,10.0,7.0,0.0
3,38.992237,-93.673149,County Road 343,Concordia,Lafayette,MO,92.0,92.0,65.0,29.09,10.0,9.0,0.0
2,39.139291,-94.675345,I-635 S,Kansas City,Wyandotte,KS,41.0,37.0,67.0,29.32,10.0,6.0,0.0
2,44.999369,-93.205987,MN-280 N,Saint Paul,Ramsey,MN,24.0,14.0,75.0,29.08,10.0,10.0,0.0
2,45.032109999999996,-92.96585999999999,I-694 W,Saint Paul,Washington,MN,32.0,32.0,100.0,29.07,4.0,0.0,0.0
2,44.94497,-93.10699,I-35E N,Saint Paul,Ramsey,MN,59.0,59.0,64.0,29.31,10.0,14.0,0.0
2,44.348099,-93.957039,Gault St,Saint Peter,Nicollet,MN,-3.0,-3.0,82.0,29.26,10.0,3.0,0.0
2,44.890640000000005,-93.26783, Portland Ave,Minneapolis,Hennepin,MN,19.0,8.0,88.0,29.25,6.0,9.0,0.0
2,38.949011,-94.532386,I-435 N,Kansas City,Jackson,MO,29.0,22.0,78.0,29.1,10.0,7.0,0.0
2,45.90339,-95.98738, State Highway 54,Barrett,Grant,MN,41.0,35.0,51.0,28.65,10.0,9.0,0.0
2,45.196385,-92.982366, Forest Blvd N,Hugo,Washington,MN,23.0,12.0,74.0,29.15,10.0,12.0,0.0
2,44.999519,-92.984718,Upper 35th St N,Saint Paul,Washington,MN,34.0,29.0,52.0,29.41,10.0,6.0,0.0
2,44.961502,-92.773544,Saint Croix Trl S,Lakeland,Washington,MN,59.0,59.0,88.0,28.98,10.0,3.0,0.0
2,44.99903,-93.08941,I-35E N,Saint Paul,Ramsey,MN,31.0,22.0,72.0,28.92,10.0,12.0,0.0
2,45.496798,-94.165374,I-94 W,Saint Cloud,Stearns,MN,16.0,7.0,92.0,28.75,6.0,6.0,0.0
2,44.966025,-93.26463100000001,I-94 W,Minneapolis,Hennepin,MN,5.0,5.0,92.0,29.56,10.0,0.0,0.0
3,38.369682,-90.38282,I-55 N,Imperial,Jefferson,MO,67.0,67.0,90.0,29.39,10.0,12.0,0.02
2,38.963495,-94.853392,KS-7,Lenexa,Johnson,KS,36.0,32.0,70.0,29.02,10.0,5.0,0.0
3,45.063385,-93.162155,US-10 E,Saint Paul,Ramsey,MN,37.0,30.0,87.0,28.86,10.0,12.0,0.0
2,44.844119,-93.53866,Great Plains Blvd,Chanhassen,Carver,MN,34.0,25.0,85.0,28.98,7.0,12.0,0.0
2,45.137811,-93.188277,I-35W S,Minneapolis,Anoka,MN,54.0,54.0,77.0,28.85,10.0,5.0,0.0
2,45.791344,-95.088321,I-94 E,Sauk Centre,Todd,MN,32.0,23.0,94.0,28.86,10.0,10.0,0.0
3,45.104206,-93.46015200000001,Weaver Lake Rd,Maple Grove,Hennepin,MN,66.0,66.0,21.0,29.12,10.0,12.0,0.0
2,44.76859,-93.95830600000001, County Road 31,Norwood Young America,Carver,MN,33.0,33.0,79.0,29.12,7.0,3.0,0.0
2,43.982421,-93.25497800000001,I-35 N,Owatonna,Steele,MN,-2.0,-19.0,78.0,28.82,10.0,10.0,0.0
2,44.564665000000005,-92.568708, Main St,Red Wing,Goodhue,MN,45.0,45.0,71.0,29.2,7.0,0.0,0.0
2,46.425290000000004,-95.24167, State Highway 29,Wadena,Otter Tail,MN,30.0,20.0,86.0,28.05,10.0,13.0,0.0
2,44.861382,-93.189163,I-494 W,Saint Paul,Dakota,MN,20.0,9.0,71.0,29.44,10.0,10.0,0.0
2,41.635231,-93.777077,I-35 S,Urbandale,Polk,IA,62.0,62.0,93.0,29.01,7.0,0.0,0.0
2,44.943083,-93.077062,US-52 N,Saint Paul,Ramsey,MN,35.0,35.0,89.0,29.19,5.0,0.0,0.0
2,43.76392,-95.37129499999999, 350th Ave,Heron Lake,Jackson,MN,5.0,-22.0,85.0,28.28,0.0,41.0,0.0
2,45.02394,-93.28464,I-94 E,Minneapolis,Hennepin,MN,24.0,14.0,53.0,29.07,10.0,9.0,0.0
2,44.778582,-93.21741899999999,MN-77 S,Saint Paul,Dakota,MN,26.0,18.0,84.0,28.92,8.0,8.0,0.0
2,45.304998,-93.002707,I-35 N,Forest Lake,Chisago,MN,23.0,10.0,46.0,29.07,10.0,16.0,0.0
2,39.099000000000004,-94.614611,I-670 W,Kansas City,Wyandotte,KS,29.0,24.0,89.0,29.27,1.0,5.0,0.0
2,41.227090000000004,-95.96028000000001,I-80 E,Omaha,Douglas,NE,19.0,6.0,77.0,29.39,1.0,13.0,0.0
2,43.66644,-93.32239,I-35 N,Albert Lea,Freeborn,MN,27.0,20.0,93.0,28.7,7.0,6.0,0.0
2,44.984516,-93.349098,Olson Memorial Hwy,Minneapolis,Hennepin,MN,67.0,67.0,93.0,28.88,1.0,8.0,0.15
3,44.999503999999995,-93.28337900000001,W Broadway Ave,Minneapolis,Hennepin,MN,78.0,78.0,46.0,28.95,10.0,0.0,0.0
2,44.414319,-92.309449, Highway 63,Lake City,Wabasha,MN,39.0,34.0,65.0,29.07,10.0,8.0,0.0
3,38.683361,-90.216965,I-70 W,Saint Louis,St. Louis City,MO,92.0,92.0,54.0,29.27,10.0,8.0,0.0
3,38.689438,-90.663742,I-64 W,Defiance,St. Charles,MO,87.0,87.0,48.0,29.35,10.0,10.0,0.0
2,46.772240000000004,-92.138708, Piedmont Ave,Duluth,St. Louis,MN,32.0,32.0,93.0,28.78,2.0,0.0,0.0
2,45.122662,-93.314877,MN-610 E,Minneapolis,Hennepin,MN,63.0,63.0,46.0,28.5,10.0,14.0,0.0
2,41.147228000000005,-96.14840699999999,Highway 370,Omaha,Sarpy,NE,21.0,13.0,76.0,29.39,10.0,6.0,0.0
2,45.067006,-93.18621800000001,I-35W S,Saint Paul,Ramsey,MN,28.0,21.0,93.0,28.81,7.0,7.0,0.0
2,44.326591,-95.920029,State Highway 23,Lynd,Lyon,MN,50.0,50.0,48.0,28.73,10.0,8.0,0.0
2,38.490231,-90.3517,I-55 N,Saint Louis,St. Louis County,MO,64.0,64.0,100.0,29.3,10.0,6.0,0.0
2,46.37043,-95.65522,N Midway Park Dr,Battle Lake,Otter Tail,MN,23.0,10.0,86.0,28.75,5.0,16.0,0.0
2,39.083296000000004,-94.56622,Bruce R. Watkins Dr,Kansas City,Jackson,MO,49.0,46.0,93.0,29.2,3.0,7.0,0.0
2,44.940281,-93.07582099999999,US-52 S,Saint Paul,Ramsey,MN,27.0,14.0,81.0,29.2,10.0,17.0,0.0
2,37.113682,-93.480721,S Main Ave,Republic,Greene,MO,75.0,75.0,84.0,28.49,10.0,6.0,0.0
2,37.14529,-93.22712, S Juniper Ave,Springfield,Greene,MO,49.0,45.0,97.0,28.86,7.0,8.0,0.0
2,41.649605,-93.610146,I-35 S,Des Moines,Polk,IA,21.0,9.0,74.0,29.54,10.0,13.0,0.0
2,45.175442,-93.302773,MN-47 S,Minneapolis,Anoka,MN,34.0,24.0,75.0,29.14,10.0,14.0,0.0
2,45.056096999999994,-93.131602,I-694 E,Saint Paul,Ramsey,MN,7.0,-11.0,56.0,29.05,10.0,16.0,0.0
2,45.7668,-95.03548,I-94 W,Sauk Centre,Stearns,MN,-3.0,-15.0,72.0,29.32,10.0,6.0,0.0
